NAME	PVL Differentiated	Macrophage	GenMod4	T cells CD8+	T cells CD4+	Endothelial RGS5	B cells Memory	GenMod1	Myoepithelial	CAFs MSC iCAF-like	CAFs myCAF-like	Plasmablasts	B cells Naive	GenMod3	GenMod2	GenMod7	DCs	GenMod5	Endothelial ACKR1	Monocyte	Mature Luminal	GenMod6	Endothelial CXCL12	NK cells	PVL Immature	Luminal Progenitors	NKT cells	Endothelial Lymphatic LYVE1
EXOC3L1	1	1	1	1	1	92.1599682993807	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EXOC3L2	1	1	1	1	1	74.9532332273351	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EXOC4	1	1	1	1	1	42.3066883784026	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.4688594226795	1	1	1	1	1	1	1
EXOC5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.0103666756233	1	1	1	1	1	1	1	1	1	1	1	1
EXOC6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.2823181794625	1	1	1	68.2951750152265	1	1	1	1	179.196605019845
EXOSC1	1	1	46.7561456777371	1	1	54.5225792412471	1	27.4382040261962	1	1	1	1	1	42.3625664837599	48.7606041905326	1	1	48.3521640376681	1	1	45.3418340625797	43.530773658187	1	1	1	1	138.041469738198	96.5579063185258
EXOSC10	1	1	1	1	1	1	1	1	65.7588266742193	1	1	1	1	1	24.2783827762302	1	1	1	1	1	1	28.474387747574	1	1	1	30.1616181507875	1	1
EXOSC3	1	1	50.4754058916596	1	1	1	1	1	1	1	1	1	1	50.2142702916676	37.0276046749011	1	1	33.9235745567139	1	1	1	23.7090722739472	1	1	1	1	1	1
EXOSC5	1	1	71.5347776260256	1	1	1	1	46.587924742803	1	1	1	1	1	53.9427309226657	70.1125802950286	50.2601896684905	1	53.360155468422	1	1	46.7577901867748	50.1874902727442	1	1	1	59.4753242972961	1	1
EXTL2	1	1	1	1	1	1	1	1	1	1	53.1908793325726	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EZH2	1	1	60.4427719572592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EZR	66.1182069167313	130.805640528574	217.79988600172	738.98321048947	639.260699285899	61.702978024689	771.931260774868	476.730014396633	77.2476199492983	1	1	85.5182909699138	502.294775695549	139.382308565027	171.938069340392	289.850547777128	424.02307811881	217.927183943172	50.0851607620571	169.41418948701	309.043053644883	323.580909186659	64.4247275685166	547.067922924564	1	297.726262092608	334.061146771666	43.6792224014796
F10	1	1	1	1	1	1	1	1	1	81.9554365730477	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
F11R	1	1	42.2847463533701	1	1	1	1	69.0306397518012	1	1	1	1	1	1	35.9662581941669	68.1362244583978	1	75.8916914254739	1	1	32.2409621425394	46.9240294604213	41.5650534068108	1	1	1	1	97.9206218635891
F12	1	1	56.1443538828728	1	1	1	1	49.0556200750277	1	1	1	1	1	1	56.3707725768562	61.3490160003928	1	1	1	1	1	55.8844629503412	1	1	1	1	1	1
F13A1	1	510.780015561236	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123.777312840928	1	1	1	1	1	1	1	1
F2R	1	1	1	1	1	111.584777566665	1	1	1	270.808507320728	229.193160403304	1	1	1	1	1	1	1	65.8554879764499	1	1	1	60.7654083436832	1	1	1	93.4197067694249	1
F2RL2	1	1	1	1	1	1	1	1	1	1	72.8859953800926	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
F2RL3	1	1	1	1	1	106.254551726965	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
F3	1	1	1	1	1	1	1	1	108.082011985495	1	53.1399908039196	1	1	1	1	1	1	1	1	1	71.1406221735196	1	1	1	1	68.4354035763881	1	1
F8	1	1	1	1	1	50.7677848460467	1	1	1	1	1	1	1	1	1	1	1	1	56.2357118131874	1	1	1	97.1524269012877	1	1	1	1	90.3271154052303
FAAH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.2444030417432	1	1	41.0421959685071	23.4051278422667	1	1	1	1	1	1
FAAH2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	75.1313917796358	1	1	1	1	1	1	1
FABP4	501.96992858713	1	1	1	1	2341.89398225186	1	1	1	1	1	1	1	1	1	1	1	1	2085.02079998213	1	1	1	5355.45190413242	1	1694.6007573731	1	1	5645.9644916262
FABP5	132.857044496592	585.629038167218	680.679898581533	277.498813645225	126.123095432188	512.731449556447	90.6590734057725	1	1	1	195.891608376289	1	1	250.612254044742	449.029766440682	1	214.395508554251	1	795.208015418584	291.821624162297	1	172.146025159332	710.753168610012	125.171144639291	403.099727224279	1	1	2305.95806347123
FABP7	1	1	244.004988754817	1	1	1	1	1	1	1	1	1	1	1	138.935991144717	121.791706241909	1	1	1	1	1	1	1	1	1	65.182576668565	1	1
FADS1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.1165535455847	1	1	84.2882586956161	1	1	1	1	1	1	1	1	1	1	1
FADS2	1	1	72.262825443438	1	1	1	1	32.763688940825	1	1	1	1	1	1	65.1490637607304	57.3230147475327	1	66.2903358543709	1	1	1	50.5675369313749	1	1	1	1	1	1
FADS3	142.561692472211	1	1	1	1	57.7826011009081	1	1	1	1	1	1	1	37.3432579139237	1	1	1	1	1	1	1	1	85.3362198707389	1	100.293666053002	1	1	1
FAF2	1	1	25.4344903513546	1	1	52.4156671810769	1	1	60.5554059403644	1	1	1	1	1	36.3516089898274	1	1	1	1	1	48.0416526067891	25.2546448757286	42.2552002436662	1	1	1	1	1
FAH	1	1	57.3108667406609	1	1	1	1	37.7324358720822	1	1	1	1	1	1	66.4259401914735	38.972598239121	1	39.1192063342647	1	1	54.856025983934	24.4833128918251	1	1	1	1	1	1
FAHD1	1	1	1	1	1	1	1	34.5682827807962	1	1	1	1	1	33.4748951957044	36.4903325014802	1	1	48.0108844673854	1	1	1	24.6991120220327	1	1	1	1	1	1
FAHD2A	1	1	1	1	1	1	1	1	1	1	1	1	1	48.5329275905155	1	1	1	1	1	1	1	20.1126459521708	1	1	1	34.8306717854092	1	1
FAHD2B	1	1	1	1	1	1	1	1	45.8623141322698	1	1	1	1	1	31.2272497028894	1	1	1	1	1	49.9395475422606	1	1	1	1	46.8585772922779	1	1
FAIM	1	1	44.111998218545	1	1	1	1	1	1	1	1	1	1	48.0524989655581	28.3648589682132	1	1	1	1	1	44.6509349532766	1	1	1	61.2950298199884	1	1	1
FAM101B	1	1	1	1	1	77.044858957889	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM102A	1	1	1	87.8098535391668	87.0638417850021	1	1	91.6030615513098	1	1	1	1	1	1	34.7900294895927	63.8232481449249	1	73.8410822824334	1	1	124.685475334514	46.6856551179975	1	1	1	43.6587945333245	1	67.8214193662235
FAM104B	1	1	34.0362324437227	1	1	1	1	46.6437868543992	1	1	1	1	1	1	40.2949794081273	1	1	39.6857603537306	1	1	1	42.9478462004743	1	1	1	1	1	1
FAM105A	1	106.715249737897	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.3829528196877	1	1	95.966795718399	1	1	1	1	1	1	1	1
FAM107A	1	1	1	1	1	54.4152188339026	1	1	1	1	1	1	1	1	1	1	1	1	145.846328533165	1	1	1	222.734484680834	1	1	1	1	1
FAM107B	87.987737932368	43.2218048771735	1	180.801005404521	217.835132874453	1	72.5572962067856	61.4153806452034	1	1	51.8060119245519	1	1	1	1	1	50.977026617621	1	1	56.4728803580945	65.5821607026391	34.1864741213102	1	198.609979216057	1	1	172.38570147382	112.62707170199
FAM110A	1	1	70.6025581666997	1	1	1	1	72.3899163548166	1	1	1	1	1	29.3797795331249	47.7932995766698	83.4035628258615	1	47.6550299590141	1	1	29.821867785619	57.3635431619557	1	1	1	1	1	1
FAM110D	1	1	1	1	1	64.6129898939062	1	1	1	1	1	1	1	1	1	1	1	1	64.829008670074	1	1	1	1	1	1	1	1	38.2736234549602
FAM111A	1	43.0735135315942	48.8623126925318	1	1	40.2703291304084	1	1	1	1	1	1	115.719367088141	1	1	1	1	1	1	1	1	26.2060035780675	69.6604433549513	1	1	21.9243199421538	1	54.0900235029892
FAM111B	1	1	70.9008351973054	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM118A	1	1	1	1	1	67.3187574538688	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM122A	1	1	1	1	1	1	1	1	55.9190029434847	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM124B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66.9434173138616	1	1	1	1	1
FAM126A	1	1	1	1	1	1	1	1	113.875630529469	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM127C	1	1	41.6299950674476	1	1	43.8402792135349	1	1	1	1	1	1	1	1	38.7605849352827	1	1	1	1	1	1	24.3128567990385	1	1	37.3173119315727	1	1	96.1479608544375
FAM129A	127.691273701141	47.1007668996673	1	118.250629546238	116.641126934109	1	1	1	115.51999266714	1	1	1	1	1	1	1	71.7786904179977	49.9187617959711	1	55.9174350638098	64.5573920889364	34.7587949153237	46.2972159283252	115.130832818556	1	1	1	1
FAM129B	1	1	1	1	1	89.687568915128	1	1	1	1	1	1	1	39.5732690664771	1	1	1	1	59.2910208184748	1	1	31.4371890186891	98.5809612704484	1	1	24.3233497495622	1	1
FAM129C	1	1	1	1	1	1	156.766016124891	1	1	1	1	1	321.848111824183	1	1	1	128.879533098299	1	1	1	1	1	1	1	1	1	1	1
FAM134A	1	1	35.2713130892006	1	1	56.3537810393181	1	28.5556304199008	1	1	1	1	1	1	27.1828933381527	1	1	72.1064089338288	1	1	35.9043225669348	25.943494268929	1	1	1	1	1	70.5403707408294
FAM134B	1	1	1	1	1	1	1	36.6508220447336	1	1	1	1	1	1	1	1	1	43.1526502068425	1	1	1	1	1	1	1	1	1	1
FAM134C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.2025161149979	1	1	1	1	1	1	1
FAM136A	1	37.9757218182426	140.248810338851	1	1	1	1	47.0359021060103	1	1	30.1263558183225	52.0080426912942	1	154.07657640598	81.7214737203554	82.6480262564871	42.9868209334161	53.057764152764	1	1	38.6383417337928	70.0896820794073	1	1	1	67.1742776438435	1	92.1811454286241
FAM13A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.172643266942	1	1
FAM13B	1	1	1	1	1	48.5544987388795	99.7658561022569	39.2481733164292	60.4975978159016	1	1	1	1	1	1	1	48.0135084960275	1	1	1	49.7151252093877	1	1	1	1	1	1	1
FAM13C	72.7774779948359	1	1	1	1	80.1434513204914	1	1	1	1	1	1	1	1	1	1	1	1	72.8134969701471	1	1	1	1	1	196.435660400098	1	1	1
FAM159A	1	1	1	1	1	1	108.267766319916	1	1	1	1	1	166.458464342282	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM162B	88.7349927732856	1	1	1	1	34.7676739572548	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	286.107671201892	1	1	1
FAM167B	1	1	1	1	1	225.268206445038	1	1	1	1	1	1	1	1	1	1	1	1	213.383848499683	1	1	1	83.0695161718203	1	1	1	1	1
FAM171A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.9629560095721	1	1	1	1	1	1	1	1	1
FAM171B	1	1	1	1	1	58.29680295165	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM172A	1	1	1	1	1	39.5399382259301	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.353729620826	1	1	1	1	28.0534200124531	1	1
FAM174A	1	1	1	1	1	67.8266789859507	1	127.747810361511	1	1	57.3209648892608	58.7174389620744	1	41.5301537375979	70.3770591423931	55.9083216825562	1	121.629388713435	65.3984790404619	1	90.9376886627361	67.8946635328597	68.7137384822135	1	1	35.5410057082931	1	60.6273949209986
FAM174B	1	1	1	1	1	1	1	44.9217465578392	1	1	1	1	1	1	30.6118332253074	41.2784130794645	1	58.6521878003872	1	1	64.119984243747	50.6204518427054	1	1	1	1	1	92.8482389637615
FAM189B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.6749886590692	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM195A	1	52.1410646309771	96.8663646599065	1	1	1	1	99.3912846880899	1	1	1	1	1	104.556318545054	116.41018072695	101.998704487064	1	105.662770023466	1	81.9000177748435	56.9741977878659	116.311202084784	1	1	1	33.829633976268	1	1
FAM198B	1	73.8275773060197	1	1	1	177.755546320216	1	42.7683799681957	94.1875627062038	1	115.652063262355	1	1	1	1	1	1	1	134.555158535191	1	1	1	126.66473187206	1	1	1	1	97.5494164665558
FAM208A	1	1	1	1	1	63.3187083957711	1	1	1	1	1	1	1	1	1	1	1	57.6527256385049	1	1	32.3114227496661	1	1	1	1	1	1	1
FAM208B	1	1	1	1	1	1	1	1	1	1	1	1	1	45.4177158486018	1	39.5214477166539	1	1	1	1	25.8973399395391	29.6481909979203	1	1	1	1	1	1
FAM20A	1	64.6079401222933	1	1	1	1	1	1	1	95.394775717091	49.5147991357479	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM20C	1	1	1	1	1	1	1	1	1	1	74.9666972428044	1	1	57.2326837460603	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM210A	1	1	33.50870644704	1	1	1	1	1	1	1	1	1	1	27.4895755661424	1	1	38.8533274829141	1	1	40.1232686881974	1	1	1	1	1	1	1	1
FAM210B	56.6045853809534	1	112.618391774368	1	1	42.7600286488925	1	96.8735858694949	335.905082993752	57.901150210504	42.4922833244473	1	1	76.4537926772644	128.285443096327	112.201024626475	1	55.855028058095	45.7901615240027	1	68.0996903377454	91.9561936326508	45.3249659481184	1	1	63.6740067827112	1	107.209903227412
FAM213B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.3510563781844	23.1946590804021	1	1	1	1	1	1
FAM214A	1	1	1	1	1	42.3679568308496	1	76.8675384709357	1	1	1	1	1	1	1	62.5601171351226	1	114.345258244794	1	1	47.3153728620584	42.5245420827648	37.1045883684237	1	1	1	1	1
FAM217B	1	1	32.562989726482	1	1	1	1	1	1	1	1	1	1	1	24.6770538998213	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM219A	1	1	1	1	1	54.8913623708943	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM219B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.8819059645786	1	1	1	1	1	1	1
FAM21C	1	41.5714671446687	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM229B	1	1	1	1	1	1	1	1	52.6812569012202	1	93.7414087692851	1	1	1	33.163195163002	42.6853846343626	1	1	1	1	33.4592248716265	1	1	1	1	1	1	75.0715724604838
FAM234A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.1430522392559	1	1	1	1	1	1	1	1	1	1
FAM234B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.5500901766473	1	1	1	1	1	1	1	1	1	1
FAM26F	1	335.863001826258	1	1	1	1	65.3035827493631	1	1	1	1	1	181.592367101171	1	1	1	130.798500926271	1	1	343.973297308657	1	1	1	1	1	1	1	1
FAM3B	1	1	79.8507346621816	1	1	1	1	1	1	1	1	1	1	39.2111372799099	60.5906769176087	58.4506856390066	1	1	1	1	81.885470017878	1	1	1	1	140.465003945811	1	1
FAM3D	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.0479588542691	1	1
FAM43A	1	1	1	1	1	141.545103013344	1	1	1	1	1	1	1	1	1	1	1	1	71.2479595546498	1	1	1	50.4853636203073	1	1	1	1	85.0352188489033
FAM46A	82.0723257235081	66.2870763714823	1	1	1	1	1	1	76.4425753290176	182.599724232866	91.1061457083269	1	1	40.3422170333452	1	1	1	1	1	1	1	41.4915860780695	1	1	120.528554140909	45.5765398350336	1	1
FAM46B	1	1	1	1	1	1	1	1	40.9046875184126	1	1	1	1	1	1	1	1	1	1	1	31.2904876566307	1	1	1	1	35.4761878863432	1	1
FAM46C	1	1	1	215.949213670087	166.186627787355	1	140.588125916262	1	1	1	1	198.95659172945	134.319946568736	1	1	1	1	1	1	1	39.1964758061529	1	1	173.403841071971	1	1	137.591445552921	1
FAM49A	1	74.1503992816727	1	1	1	1	98.7395858611992	1	1	1	1	1	1	1	1	1	85.3143044901012	1	1	100.594517230933	1	1	1	1	1	1	1	1
FAM49B	1	355.986841362856	83.8093202603619	186.558379626285	137.692872745677	1	210.826007789184	105.77224869661	1	1	1	1	133.964577240642	103.288490303679	72.1926952242242	93.7960380482158	233.705197036588	100.361480420483	1	295.629379840146	68.2448537107291	79.7127611653165	1	277.162421867208	1	30.7492090739695	493.135528002604	1
FAM53C	77.1237614689934	57.7826503413531	1	116.189283351557	1	67.899945022498	106.674213011925	75.388152516765	48.1624950976156	88.4939211343089	1	1	1	1	35.0696255746865	89.7517622747593	119.014898668861	39.8522493203572	48.692765229175	47.0276701704327	102.361575417278	25.5961060255517	44.4671535625089	96.2309214566776	1	91.4763027555402	1	67.799225006112
FAM58A	1	1	34.1287738479259	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM60A	1	1	90.1414222496864	1	1	68.9793137004755	77.2103658979856	28.0813275460153	70.9830891503543	1	1	1	1	90.8072062725743	75.2068573261756	56.4887724252449	113.950348229831	45.7394726940372	35.4491540546217	1	88.6430389295921	44.2414678810227	1	1	1	72.7143820468624	1	1
FAM65A	1	1	1	1	1	96.0314639371791	1	1	1	1	1	1	1	1	1	1	1	1	79.3778638149919	1	1	1	87.0566485387151	1	1	1	1	59.2308855581123
FAM65B	1	1	1	1	85.3923203901725	1	171.861836451453	1	1	1	1	1	165.560815132166	1	1	1	1	1	1	1	1	1	1	1	1	1	171.46742584943	1
FAM69B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.5063457171007	1	1	1	1	1
FAM73A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.1534175282125	1	1	1	1	1	1	1
FAM83D	1	1	54.4633113082363	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM84A	1	1	1	1	1	61.155141491785	1	1	1	1	1	1	1	1	41.2986677993181	1	1	1	1	1	1	25.5444432121993	1	1	1	1	1	1
FAM84B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.0936439043694	1	58.7331191868888	74.2002646790543	1	35.3728567425086	34.5307896551199	1	1	1	35.8439501233946	1	1
FAM89A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.4053843959974	1	1	1	1	1
FAM91A1	1	45.6065694287072	1	1	1	45.6861627425475	1	1	1	1	1	1	1	40.3385753175938	1	1	1	1	1	48.995529017894	1	33.0915850895962	1	1	1	1	1	1
FAM92A1	1	1	1	1	1	1	1	1	1	1	49.9716277441836	1	1	36.5401838678593	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM96A	1	211.886483913999	186.679698076276	87.1108699641542	80.2340714293215	66.5738850897623	118.874497212602	96.8874756171952	1	1	52.7713377757169	104.623964610773	215.023285351945	114.608992545403	106.476423086824	92.8326758110466	146.00290428496	128.349146105761	69.109069632515	222.070228866202	76.9259610340276	109.327079306406	124.978777316694	1	1	71.1760323243993	1	156.502191135494
FAM98A	1	1	39.9011701716232	1	1	1	1	1	1	1	38.247156324898	1	1	39.0387705357786	34.8869053039299	1	1	1	1	1	1	27.0760334661373	1	1	1	1	1	67.7398774170097
FAM98C	1	1	1	1	1	1	1	40.8935627624677	63.6996374259185	1	1	1	1	1	27.4703926103305	1	1	1	1	1	58.1238269354774	31.5681978043614	1	1	1	33.7699181831756	1	1
FANCI	1	1	45.8481283245827	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15.1792992574898
FANCL	1	1	34.9188811340949	1	1	1	1	1	1	1	1	1	1	30.1924082849715	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAP	1	1	1	1	1	1	1	1	1	156.848849262882	390.914166875248	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAR1	1	1	1	1	1	31.9537807260086	1	1	1	1	1	1	1	1	1	1	1	1	41.3440623076274	1	1	1	1	1	1	1	1	1
FARSB	1	1	50.6790359294845	1	1	1	1	1	33.9224557873848	1	1	1	1	1	42.4946594241291	1	1	1	1	1	1	1	1	1	1	1	1	69.0713878403215
FAS	71.2048578326021	1	1	85.6222660783534	104.397608658972	1	1	1	73.7729394731951	80.3312453636908	74.7552975080621	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FASLG	1	1	1	143.233494951721	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.2023914740267	1	1	167.778749268122	1
FASN	1	1	104.994856333701	1	1	1	1	208.800536230384	1	1	1	1	1	71.3692018816962	152.585371673416	208.129798041427	1	365.078242062786	1	1	196.68244078078	205.150319553073	1	1	1	43.8025908677241	1	1
FAT1	81.9022636883535	1	1	1	1	1	1	1	62.8582116104246	1	51.0149841945635	1	1	43.6404003253149	1	1	1	1	1	1	1	1	1	1	104.560425104854	1	1	1
FBLIM1	114.408711651443	1	59.794600752321	1	1	75.1483560264242	1	1	1	1	77.9857182325889	1	1	107.326628883989	30.5326215886541	46.1221645516831	1	1	1	1	1	36.0974804764668	124.740541033313	1	154.314413408788	49.1443432804555	1	58.2056092145798
FBLN1	1	1	47.9394687628596	1	1	1	1	1	77.5712569389216	1133.56585127007	785.447272733144	1	1	1	1	1	1	1	1	1	1	1	1	1	104.571509269257	1	1	1
FBLN2	1	1	1	1	1	1	1	1	1	360.374075012506	479.974448661026	1	1	1	1	1	1	1	176.251995084405	1	1	1	281.24763773573	1	1	1	1	1
FBLN5	1	1	1	1	1	1	1	1	1	396.569736728141	190.540899549276	1	1	1	1	1	1	1	1	1	1	1	336.93622647574	1	1	1	1	1
FBLN7	1	1	1	1	1	1	1	1	1	1	33.5398051453382	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBN1	1	1	1	1	1	70.5941784457629	1	1	1	259.497780766338	399.081184055567	1	1	1	1	1	1	1	81.7908824785829	1	1	1	79.7986341939158	1	65.4759192723481	1	1	54.8345871016459
FBP1	1	100.620128212156	1	1	1	1	1	75.7598651579291	1	1	1	1	1	1	78.7249696763997	1	64.3997451132681	115.771594242582	1	153.990582473422	240.23479629875	59.8069737041847	1	1	1	1	1	1
FBXL15	1	40.8086753698172	30.4654589027607	1	1	1	1	1	1	1	1	1	1	1	42.4518350659118	1	1	1	1	1	1	32.2539666858396	79.2544614503195	1	1	1	1	1
FBXL3	1	1	1	1	1	1	1	40.3567680071891	1	1	1	1	1	1	1	1	1	1	1	1	56.516017520966	30.8054283324908	1	1	1	1	1	1
FBXO11	1	1	1	1	1	44.5281235255862	1	1	1	1	1	1	1	1	1	1	1	1	52.5697329207019	1	1	1	1	1	1	1	1	1
FBXO17	1	1	1	1	1	1	1	1	57.0558073755059	65.7145890903911	39.9492408042052	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBXO18	1	1	1	1	1	41.1541187315382	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.4933544979265	1	1	1	1	108.815079766249
FBXO2	1	1	46.039546375992	1	1	1	1	1	258.899205254675	1	1	1	1	128.608666058007	1	1	1	1	1	1	1	42.3239745000346	1	1	1	34.8614823448254	1	1
FBXO22	1	1	59.5642315630091	1	1	38.3219394887675	1	1	1	1	1	1	1	45.9844568590535	41.6813000666603	1	1	1	1	1	1	33.6746913592299	1	1	1	1	1	75.0715724604838
FBXO25	1	1	1	1	1	1	1	32.4803781966951	1	1	1	1	1	1	1	1	1	1	1	1	27.0504907942649	1	1	1	1	1	1	1
FBXO3	52.2110525407295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.8233108916819	1	1	74.628535012008	1	49.1001802248274	1	44.2476744370952	1	1	1
FBXO31	1	1	1	1	1	40.8933296299181	1	1	1	1	1	1	1	1	1	1	1	1	97.1050492646178	1	1	1	1	1	1	1	1	1
FBXO32	200.098786219204	1	1	1	1	1	1	95.1820580484643	1714.04425145523	69.8953363835521	130.401153835328	1	1	51.4318463172316	34.0346232256405	68.0155463904773	1	76.8093124894595	1	1	50.3224514810257	60.1747193053128	1	1	105.06469188908	83.0045911163017	1	1
FBXO34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	88.3434401063429	1	1	1	1
FBXO44	1	1	1	1	1	1	1	1	60.5692650763322	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.186560391338	1	1
FBXO6	1	43.7555540771989	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.1095765798866	1	1	54.104179611375	1	27.5909002403098	1	1	1	1	1	1
FBXW11	1	1	1	1	1	33.347334234734	1	1	1	1	1	1	1	1	1	1	46.7040005471447	1	1	1	1	1	1	1	1	1	1	1
FBXW5	117.037601713196	74.5060202509134	62.7258397584813	1	1	91.1944460538719	1	34.7941232277319	1	1	64.9560348335591	1	1	77.2181129146597	57.9187426643995	57.1919910747804	93.2681748515276	1	82.561152687832	67.7924077087804	30.9339047675907	54.7203323494995	76.0707357441385	1	68.2918188979353	52.3544167522927	138.956616014115	192.115812637052
FBXW7	1	1	1	1	1	48.9433994520205	1	1	1	1	1	45.5898942816743	1	1	1	1	1	1	1	1	1	1	1	1	1	29.3916516671052	1	1
FBXW9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.0977325396199	1	1	1	1	1	1	1	1	1	1	1	1	1
FCER1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	252.444832013149	1	1	1	1	1	1	1	1	1	1	1
FCER1G	1	2061.80015825187	1	1	1	1	1	1	1	1	1	1	1	1	1	1	629.049382470864	1	1	2055.96530628377	1	1	1	833.276961320229	1	1	818.78389943457	1
FCER2	1	1	1	1	1	1	107.332092384894	1	1	1	1	1	353.49328114232	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FCGBP	1	110.944477829931	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FCGR1A	1	219.161806179016	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	186.715037183773	1	1	1	1	1	1	1	1
FCGR1B	1	59.1635954888974	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47.1658634589455	1	1	1	1	1	1	1	1
FCGR2A	1	504.333986481465	1	1	1	1	1	1	1	1	1	1	1	1	1	1	89.5697765666677	1	1	307.659605754049	1	1	1	1	1	1	1	1
FCGR2B	1	188.245843840549	1	1	1	1	103.840377428809	1	1	1	1	1	96.2707502252519	1	1	1	55.9600069341287	1	1	186.681840159849	1	1	1	1	1	1	1	1
FCGR3A	1	849.750968220603	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	506.36299765245	1	1	1	1	1	1	1098.5471332597	1
