NAME	T cells CD8+	T cells CD4+	Endothelial ACKR1	B cells Memory	CAFs MSC iCAF-like	B cells Naive	NKT cells	GenMod1	GenMod3	GenMod6	Monocyte	CAFs myCAF-like	PVL Immature	GenMod7	Endothelial RGS5	GenMod2	Plasmablasts	GenMod5	Macrophage	GenMod4	Luminal Progenitors	Mature Luminal	Myoepithelial	PVL Differentiated	NK cells	DCs	Endothelial CXCL12	Endothelial Lymphatic LYVE1
SS18L2	133.688887990367	127.75952126099	50.744808104232	93.6043891407606	64.992959885112	78.7971875661586	123.650095998717	115.087407989417	62.1889384137085	65.9480983888061	1	46.8228454713601	1	67.1942668195421	46.468801830819	63.4021036461297	1	118.895895608972	50.9116603017181	69.1397957358399	35.7189307994161	75.2760268364955	1	1	168.762162829378	54.5580402266347	38.0169678937674	66.1282127654902
SSBP2	1	1	1	1	99.3999175569044	1	1	29.9404271421161	1	35.911074996002	1	50.1400122685594	64.2981803154454	39.3505919775628	1	31.6928095358165	1	43.1477976438847	1	1	34.5353702254245	42.1657321987908	130.915922429138	94.4925755073504	1	1	1	1
SSBP3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.0149007470877	1	1	1	1	1	1	1	64.1974601387731	1	1	1	1	1
SSBP4	1	1	56.5702726008952	1	1	1	1	36.9477079742613	39.8516016942204	38.4137857250292	1	1	1	1	134.101087865973	30.6683643347065	1	52.3702090975672	1	41.6356283517169	1	1	1	59.7864025406618	1	1	45.4431269858338	1
SSC5D	1	1	1	1	1	1	1	1	1	1	1	54.0245558552652	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SSFA2	1	1	104.638657455575	1	1	1	1	166.933032958561	54.9250419568062	163.494374719299	1	1	1	152.547181061695	78.050279343279	1	1	72.4227087824271	1	36.7884141245346	63.7673565373408	27.4132519852243	1	1	1	1	200.15022038139	81.6100723838276
SSH1	1	1	42.6063634725644	1	1	1	1	1	1	1	1	1	1	1	35.3210380543628	1	1	1	1	1	1	1	1	1	1	1	1	1
SSH2	1	84.4844732407161	1	146.003397309981	1	208.427907184702	1	1	1	1	77.972497061555	1	1	1	1	1	1	1	41.5542166319382	1	1	1	1	1	1	28.8257399884194	1	1
SSH3	1	1	1	1	1	1	1	34.7855449981419	1	32.4555704605452	1	1	1	1	1	1	1	56.5535214748974	1	1	33.7760427163499	40.2329512269844	51.2968699065957	1	1	1	1	1
SSPN	1	1	1	1	268.839017840045	1	1	1	71.6111300292256	1	1	258.661637875537	102.184980443901	1	1	1	1	1	1	1	48.7240524769458	30.7032851414114	210.873756332522	107.296202324435	1	1	1	1
SSR4	414.472344981606	382.961948664294	404.714037741393	381.466206310029	390.084025303629	305.122683789775	451.072887257026	440.262778389287	489.072642435164	871.711689632737	369.213975739714	457.503472414946	341.923856667619	452.139137888062	323.370829310307	622.837360941822	4129.22787901337	465.230813881395	371.951499134486	452.531935665583	394.798034440128	449.010897102513	229.217231265997	265.367084607447	351.304302216378	501.106991530139	419.404490116283	475.778025464216
SSTR2	1	1	1	1	1	1	1	1	1	1	1	1	149.503825145497	1	1	1	1	1	1	1	1	1	1	130.172241098838	1	1	1	1
SSUH2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123.491984500257	1
SSX2IP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.607286877068	1	1	1	1	1	1	1	1
ST14	1	1	1	1	1	1	1	31.5961953472968	25.4905631901526	47.1197923986708	1	1	1	30.5531914314572	1	1	1	1	37.5605011614612	1	43.8952319938575	38.7876141296015	1	1	1	1	1	1
ST3GAL1	86.1609571106801	1	42.2919218526815	1	1	119.704735490739	1	40.6209229009866	41.6030479688503	25.9843352822331	57.010558639691	1	1	47.0419705844529	63.7116747143877	1	1	36.1596546206696	60.4277829743172	1	1	31.7589521429896	1	1	135.539704281839	1	1	1
ST3GAL4	1	1	1	1	53.5360345714006	1	1	48.8887715191525	122.638191677693	56.1824622402874	1	71.9945132865756	1	1	1	54.016444781443	1	1	1	95.5103504350442	1	1	1	1	1	1	1	1
ST3GAL6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.3028661030559	1	1	1	1	1	1	1	1	1
ST5	1	1	1	1	107.289554206791	1	1	1	1	1	1	86.8130586804971	87.5103857241069	1	1	1	1	1	1	1	1	1	131.956173695242	59.1722253339607	1	1	1	1
ST6GAL1	1	1	57.5263030448122	72.7664030752036	1	88.8194423375689	1	1	1	1	1	1	1	1	44.5418805382479	1	91.0281604193142	1	50.8803803578422	1	1	1	1	1	1	1	1	121.112191013104
ST6GALNAC2	1	1	1	1	1	1	1	39.0531397230404	1	32.9153731656445	1	1	1	1	1	1	1	60.7712798047841	1	1	1	1	94.4661822836814	1	1	1	1	1
ST6GALNAC4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.155074248276	1	138.909957635657	1	1	1	1	1	1	1	1	63.1546866163037	1	1
ST6GALNAC6	1	1	1	1	46.8047638560337	1	1	1	1	1	1	54.5373861683111	81.133404795161	1	44.1046674888507	1	1	1	1	1	1	1	1	99.3728960009466	1	1	1	1
ST8SIA4	1	1	1	1	1	1	1	1	1	1	65.9243727464021	1	1	1	63.6483493151704	1	1	1	93.2208135001012	1	1	1	1	1	1	45.9792045154346	1	1
ST8SIA6.AS1	1	1	1	1	1	1	1	1	30.2501117732821	1	1	1	1	1	1	58.2143541168419	1	1	1	35.9466222570004	1	1	1	1	1	1	1	1
STAB1	1	1	109.737202816528	1	1	1	1	1	1	1	90.1380201045922	1	1	1	69.772307630841	1	1	1	358.075345750464	1	1	1	1	1	1	1	54.6628371695728	1
STAC2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120.969475177142	1	206.834143242404	1	1	1	1	1
STAC3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.1083823913455	1	1	1	1	1	1	1	1	1
STAG1	1	1	1	1	1	1	1	1	39.4982252142171	1	1	1	1	1	1	1	1	1	1	29.3842888850884	1	1	1	1	1	1	1	1
STAG3	1	1	1	1	1	152.138476267978	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STAP1	1	1	1	88.9986308435633	1	119.448935364355	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STAP2	1	1	1	1	1	1	1	55.4870650883643	40.2070805625657	52.7898713294063	1	1	1	43.6033328494922	1	92.8661105423964	1	49.8740989917042	1	71.9723023525203	62.8402877875828	80.1185961470269	1	1	1	1	1	1
STARD10	1	1	1	1	1	1	1	261.300451701615	36.4431819615077	218.940241011701	1	1	1	183.199853940441	1	308.438708871318	1	459.643195358827	1	100.822162884432	29.7405745727607	176.719642007265	1	1	1	1	1	1
STARD13	1	1	58.8273962627081	1	1	1	1	1	1	1	1	1	1	1	50.5025757674353	1	1	1	1	1	1	1	1	1	1	1	51.0345661696722	1
STARD3NL	1	1	71.3097325391985	1	1	1	130.682801130645	54.1211988583279	100.900866362227	42.8950485103026	55.6001185603292	1	57.0056272995199	1	66.3555181506927	32.2434901488924	1	44.8602862661172	72.2752603637731	49.3037812697882	1	50.4568634174621	42.586411389412	60.0283017427833	202.817116038486	43.2807771741309	88.9599551005852	1
STAT2	1	1	1	1	1	1	1	1	1	1	109.350809558529	93.1884308249402	1	1	46.6933079081107	1	1	1	57.1685999368982	1	1	42.3958842900871	1	1	1	38.9256255631814	1	1
STAT4	232.570559355114	175.52901708384	1	1	1	1	152.154762411088	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	283.116002883713	1	1	1
STAT5A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.9684448103436	1	35.0587570067109	1	1	1	1	1	1	96.0446069729202
STAT6	1	1	53.8286034825256	1	76.4570996687201	1	1	1	1	1	51.7312181957525	1	1	1	1	1	1	1	36.9182692740184	1	39.280143463151	1	1	1	1	1	65.4819025968383	1
STC1	1	1	186.755168707875	1	1	1	1	1	1	1	1	1	1	1	329.544299178697	1	1	1	1	1	1	1	1	1	1	1	450.714157126226	1
STC2	1	1	1	1	1	1	1	144.569009722345	1	1	1	1	1	1	127.49085160916	165.47047595736	1	894.59619388209	1	1	1	771.470916460865	1	1	1	1	1	1
STEAP1	1	1	1	1	79.839444882181	1	1	52.7383321314103	33.5696063896557	67.5450706740519	1	76.9842283314028	1	1	1	1	1	1	1	1	1	38.9272938433197	1	1	1	1	1	1
STEAP2	1	1	1	1	1	1	1	51.826773582322	1	55.6190065083586	1	38.3475454760941	1	1	1	1	1	48.7509606059045	1	1	1	1	1	1	1	1	1	1
STEAP3	1	1	1	1	1	1	1	1	48.3474521860659	1	1	1	1	35.0664982595223	1	34.9287909409026	1	1	1	43.0810175799904	29.8518145058933	1	1	1	1	1	1	1
STEAP4	1	1	1	1	1	1	1	1	1	75.579816103428	1	1	632.311230797334	1	81.0416329346097	1	1	1	1	1	1	44.9336296090004	1	78.5181872155997	1	1	1	1
STIM2	1	1	57.2042174614108	1	1	1	1	1	1	1	1	1	1	1	57.746551484945	1	1	1	1	1	1	1	1	1	1	1	1	1
STK10	1	1	1	1	1	1	170.364858757132	1	1	1	59.4395748845821	1	1	1	44.5065427190573	1	1	1	1	1	1	1	1	1	1	1	1	1
STK17A	439.484964348069	327.102508193498	55.5704327560354	399.606866041793	1	704.614858962965	349.525071095746	1	132.064818881635	1	1	43.2812196768214	1	1	45.3499699390034	1	1	1	1	45.3667780685524	26.3868342020175	36.3242710344564	170.976428489239	1	449.752939199975	66.3044254248947	61.5679201743066	1
STK17B	482.781917452042	444.135759966595	1	365.401373618039	64.2718743672989	269.322144431429	370.462896709656	1	1	1	210.815735719687	43.260366486559	1	1	1	1	1	1	95.3345235842344	1	1	38.3151359567302	1	1	412.334619861154	177.016873797669	1	1
STK19	1	1	40.4741397600835	1	1	1	1	1	1	27.5985804120709	1	1	1	43.0015354854447	1	36.0036304220813	1	1	1	43.3160212490773	24.5137905853771	33.3184726330869	1	1	1	1	1	81.1602768981644
