NAME	Endothelial ACKR1	Endothelial RGS5	GenMod5	Endothelial CXCL12	NK cells	T cells CD4+	GenMod1	GenMod3	T cells CD8+	Macrophage	NKT cells	Plasmablasts	PVL Differentiated	CAFs MSC iCAF-like	DCs	CAFs myCAF-like	Monocyte	GenMod2	GenMod7	Myoepithelial	GenMod6	PVL Immature	Luminal Progenitors	B cells Memory	GenMod4	Mature Luminal	B cells Naive	Endothelial Lymphatic LYVE1
CCL14	232.524349793519	84.6139539583973	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.7911541085222
CCL18	1	1	1	1	1	1	1	1	1	236.430458986583	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCL19	1	1	1	1	1	1	1	1	1	1	1	1	1	693.916549176616	1	1	1	1	1	1	1	2521.11299792399	1	1	1	1	1	1
CCL2	516.746085835354	225.892984231019	1	641.490993014439	1	1	1	131.097251049415	1	974.440818714161	1	1	1178.97135410271	863.42401151993	1	518.093750451599	220.938535008754	1	1	1089.78349746579	1	1880.25733994717	1	1	1	1	1	268.907066389677
CCL20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	489.553614109815	1	1	1	1	1	1	1	1	1	1	1
CCL21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1079.72216038294	1	1	1	1	1	9739.73132727731
CCL23	83.3775659370121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCL28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.0072858716234	1	505.2187653445	1	38.1868605797902	1	1	1
CCL3	1	1	1	1	924.611926972809	1	1	1	524.437401663778	2462.61061729728	1771.69039179877	1	1	1	109.81755563378	1	1433.40044453018	1	1	1	1	1	1	1	1	1	1	1
CCL3L3	1	1	1	1	1	1	1	1	1	951.532876351124	1	1	1	1	1	1	599.844605927661	1	1	1	1	1	1	1	1	1	1	1
CCL4	1	1	1	1	4940.36817053156	1	1	1	9770.33401907057	2620.83384162669	11774.3448669221	1	1	1	210.351165171199	1	1063.73821332903	1	1	1	1	1	1	1	1	1	1	1
CCL4L2	1	1	1	1	366.194196387316	1	1	1	1980.85645493898	1112.14929756521	2509.76499341494	1	1	1	161.412016334042	1	378.265625698104	1	1	1	1	1	1	1	1	1	1	1
CCL5	1	1	1	1	4383.73225045083	821.738651010964	1	1	5528.01769811726	187.052590082088	4761.35206361999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCL8	1	1	1	1	1	1	1	1	1	226.303498503272	1	1	197.617787727179	1	1	1	1	1	1	1	1	317.848697964652	1	1	1	1	1	1
CCM2	1	1	1	1	1	1	1	46.134844692622	1	1	1	1	1	1	48.8560077566602	1	1	1	1	1	1	1	1	1	34.3716141352047	1	1	1
CCM2L	1	1	1	57.1391204907561	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCNA2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.8162549286043	1	1	1
CCNB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	144.131413274696	1	1	1
CCNB1IP1	1	1	1	68.0982491553207	1	1	38.4572818911861	65.0657860507123	1	1	1	1	1	54.7700945385569	51.2129427990617	39.4453472515259	1	41.1647865798876	62.9672616445888	56.0987421963953	37.5704322846722	1	73.7417654307347	1	67.7845814027988	30.6905656488408	87.0899939338296	57.2543457219047
CCNB2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119.866703721471	1	1	1
CCNC	46.0036376720587	59.0400313624737	93.422725598414	52.3570377867715	1	1	72.1573077540504	68.0263929477315	1	1	1	43.8037725666879	1	1	1	36.4448253685781	1	104.117942140615	71.0171717096461	1	78.1993019058143	1	70.4216546014658	1	110.499509807093	81.6374962974332	1	1
CCND2	1	1	1	1	148.999022369754	147.087439579662	1	1	169.733919176922	1	178.480720457355	67.1700824093341	54.9200170119825	98.7065024773269	30.6484104459482	77.9677385492675	1	1	1	72.1999268128463	1	99.4489012726534	1	1	1	1	1	1
CCND3	115.883825317599	83.3360284788272	1	71.8668014693687	251.254185336817	203.457992394331	33.5160054474354	62.7726170958696	228.580423238435	1	386.195748626952	1	1	1	92.0181464728592	35.2559177193621	67.2019554715728	33.9342639550838	36.3413621616007	128.684099006402	39.0864719052862	1	47.9000944819934	158.895885783292	55.833024978328	39.6569830582947	154.165990490853	72.8436430559958
CCNG2	1	1	112.500394850697	1	1	1	89.0261576046705	1	1	1	1	1	1	1	1	1	1	30.4993344788512	38.0140599397629	1	58.8040974626436	1	31.2584326492566	1	1	132.805458776739	1	1
CCNH	55.7714430542211	46.7136429721092	42.8084713114552	59.5488254768354	321.351665510834	333.136105174134	44.574958909205	38.4014626100009	283.983116581541	89.8290923706171	287.954042482686	101.086673318104	65.0727898558833	89.5926712366389	90.1167668199374	44.790858342786	92.249833486523	28.7180494694645	1	1	1	1	31.9335269770752	148.628918076132	1	44.3926852494645	1	1
CCNK	1	1	1	1	1	1	33.7374773962983	44.4955635595949	1	1	1	1	1	1	49.6400124947531	1	1	29.2018106743086	55.121017060788	1	1	1	1	1	54.6937112061181	43.4147683703663	1	1
CCNO	1	1	116.892978787482	1	1	1	46.8256726168412	1	1	1	1	1	1	1	1	1	1	1	1	1	48.3451653994205	1	1	1	1	1	1	1
CCNT1	1	53.8362312410348	1	1	1	1	1	1	1	1	1	1	1	1	33.5390931457296	1	1	1	1	1	1	1	1	1	1	31.7839164266253	1	1
CCNT2	1	32.5818562579314	1	64.5012671715318	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.381909265435
CCPG1	98.2680303877195	101.202094426072	62.7341659406973	142.643570716181	1	1	41.4241073258972	52.9941050479019	1	51.0074154964325	1	90.8748597874922	78.8207901299691	129.00091538952	1	136.699272795621	41.2322521451462	29.7409711830762	1	89.955654720063	41.6266776639853	126.773537652572	40.2597284328747	1	31.6529741479346	95.7458781574828	1	57.2543457219047
CCR1	1	1	1	1	1	1	1	1	1	83.639465215279	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCR10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.9101605222909	1	1	1	1	1	1
CCR6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	92.7557748641652	1	1	163.689866436954	1
CCR7	1	1	1	1	1	378.181325841147	1	1	1	1	1	1	1	1	320.80894486285	1	1	1	1	1	1	1	1	418.023743924738	1	1	500.806835942697	1
CCRL2	1	1	1	1	1	1	1	1	1	79.8202970292731	1	1	1	1	1	1	114.201535803076	1	1	1	1	1	1	1	1	1	1	1
CCS	50.7990151814953	42.3724471299287	103.974119259149	1	1	1	48.202968202146	52.6900745463118	1	46.006212286097	1	1	1	77.6857418485263	29.019955873652	65.4796578485202	1	55.4686727569209	43.1901158330902	47.4076599611675	52.7125371079161	75.2278818932705	55.9315362773142	86.5747554700264	41.7903335910391	76.18001846491	78.4766564787857	56.729939323217
CCSER2	52.262281099181	63.6938417551834	1	62.0196913300435	118.23209362893	97.4545451433653	40.1342813818025	57.8867209604981	109.015641873703	1	176.161173141857	1	55.466775012633	81.6180250666019	36.173542339103	56.9955357671494	1	44.3534847446859	49.0479680590236	63.9975533992736	39.4542076708158	69.4871605914809	48.9666905167597	1	52.3822488513867	53.0778660650175	1	64.6187697386683
CCZ1	1	1	1	1	1	1	1	27.5687213431883	1	1	1	1	1	1	1	1	1	25.2341901433835	1	1	26.6564179530898	1	1	1	1	1	1	1
CD109	49.4671308434535	54.0018573625664	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD14	1	1	1	1	1	1	1	1	1	1043.56554301121	1	1	1	1	1	1	522.314940981068	1	1	1	1	1	142.52821725996	1	1	1	1	1
CD163	1	1	1	1	1	1	1	1	1	320.95852142198	1	1	1	1	1	1	127.168197791887	1	1	1	1	1	1	1	1	1	1	1
CD19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	213.800868343456	1	1	349.989626413178	1
CD1C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	259.287724703276	1	1	1	1	1	1	1	1	1	1	1	1	1
CD1E	1	1	1	1	1	1	1	1	1	1	1	1	1	1	156.319434564807	1	1	1	1	1	1	1	1	1	1	1	1	1
CD2	1	1	1	1	319.696987457381	874.913898527724	1	1	825.3166585461	1	520.492230334231	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD200	73.6487868788931	192.875127457571	1	218.254503290281	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	94.9627685261206	1	1	1	1	1	1	1	311.393372344104
CD209	1	1	1	1	1	1	1	1	1	112.888430316264	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	203.526374059307	1	1	340.430377210069	1
CD24	1	1	1170.72731002708	1	1	1	4478.15406147635	3709.63710362045	1	1	1	422.412192217717	1	1	1	1	1	11275.7778934179	15609.3905746084	1	3927.75699826494	1	1080.61488387115	323.495702933214	19302.7510848361	1077.44261527167	406.720519839365	402.933430088744
CD244	1	1	1	1	1	1	1	1	1	1	96.8773588473255	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD247	1	1	1	1	441.916937229666	195.349857420422	1	1	258.232205815236	1	745.529734798214	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD248	1	1	1	1	1	1	1	1	1	1	1	1	160.020510216286	225.337480521096	1	211.002371948753	1	1	1	1	1	309.879112590938	1	1	1	1	1	1
CD27	1	1	1	1	1	281.311930678011	1	1	317.940099166199	1	1	230.752934816113	1	1	1	1	1	1	1	1	1	1	1	111.838087395468	1	1	1	1
CD276	1	44.293649266368	1	1	1	1	1	26.3283634325195	1	41.2603586035209	1	1	1	57.9799137195423	1	125.861544702805	1	1	1	1	23.6155252745481	53.8022204993772	1	1	1	1	1	1
CD28	1	1	1	1	1	124.563732826742	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD2BP2	44.7395661496218	53.3010002655297	52.5147881217186	103.222197890593	1	1	46.6026453167258	62.3642869077981	1	55.0769499899544	120.543753783705	1	57.1261124282422	77.4507217736435	52.3176415389567	48.37705160283	1	49.4091662090931	46.4045467527548	56.0546641745429	61.4092682013479	40.4134090502155	32.4016105559204	1	41.2194911317361	68.3906615736589	1	1
CD300A	1	1	1	1	145.993928471636	1	1	1	1	125.667229738887	237.0003196679	1	1	1	63.4709219251161	1	114.611878044529	1	1	1	1	1	1	1	1	1	1	1
CD300C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.5280916201925	1	1	1	1	1	1	1	1	1	1	1
CD300E	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	152.175655503348	1	1	1	1	1	1	1	1	1	1	1
CD300LG	1	139.192944719831	1	80.1235426890511	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD302	1	1	1	1	1	1	1	1	1	65.4069705767905	1	1	1	55.6188790276235	1	41.2212501292742	58.9311280532139	1	1	1	1	1	1	1	1	1	1	1
CD320	245.322062055896	240.739058128434	43.4160173885054	276.65102775965	1	1	35.5661757142107	110.198811581788	1	1	1	1	1	1	1	1	1	44.9834672588617	44.1777118535313	1	57.8048034543436	1	37.8864931244657	1	67.8508257569917	57.4211821027949	1	141.924118280559
CD33	1	1	1	1	1	1	1	1	1	76.6588447257934	1	1	1	1	43.3201487423241	1	87.8820658897295	1	1	1	1	1	1	1	1	1	1	1
CD34	469.704049983039	515.505294097214	1	593.5981605386	1	1	1	1	1	1	1	1	1	120.604820359789	1	50.7503773020798	1	1	1	1	1	1	1	1	1	1	1	250.511929026589
CD36	400.732851985992	605.86616157593	1	483.345634039134	1	1	1	1	1	1	1	1	1	1	44.9840567293352	1	101.894526400063	1	1	1	1	520.776532356912	1	1	1	1	1	303.494588096633
CD37	1	1	1	1	444.888054947182	582.958394837903	1	1	543.806184325352	354.935422599184	489.768705458241	65.5083672891007	1	1	417.709987829147	1	377.442175984048	1	1	1	1	1	1	2070.9446780959	1	1	2612.53224533426	1
CD38	1	1	1	1	111.936105327133	1	1	1	1	58.99617267434	1	227.070963234869	1	1	47.8625000549735	1	1	1	1	1	1	1	1	1	1	1	1	1
CD3D	1	1	1	1	1	808.001225044251	1	1	1004.29318184495	1	461.687838889987	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD3E	1	1	1	1	417.928199218316	989.411300304123	1	1	1195.74229472465	1	688.130299309451	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD3EAP	1	1	1	1	1	1	1	25.0934304287398	1	1	1	1	1	1	1	1	1	21.6271277957292	1	1	1	1	1	1	48.7680827620733	1	1	1
CD3G	1	1	1	1	1	297.857631467798	1	1	357.218398959335	1	165.748446402258	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD4	1	1	1	1	1	98.0437156700673	1	1	1	250.110991439848	1	1	1	1	139.29546987056	1	172.868485141749	1	1	1	1	1	1	1	1	1	1	1
CD40	122.784117947957	140.296376481007	1	114.812878546631	1	1	1	1	1	99.5928677492206	1	1	1	81.5539015314492	118.142231003429	1	59.5000337103423	1	1	1	1	51.4551776259144	1	201.621709730203	1	1	261.447098651447	1
CD40LG	1	1	1	1	1	263.186701865429	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD44	1	1	270.154920046484	1	596.401999034766	559.38774077457	173.447994290611	317.96774814721	565.780033591407	376.942942841182	353.031289211726	82.1778767783738	173.660823765373	232.867102685701	249.756086573473	131.295120511506	588.967407141624	142.756303002098	217.990997304986	104.594917692734	154.186119866671	333.900409295209	127.387284678431	312.730897866565	202.36754782024	143.59915089367	128.637935888666	1
CD48	1	1	1	1	341.614567089111	305.132915274095	1	1	343.375734971437	103.726196888586	488.177516039097	1	1	1	180.487419480209	1	230.91106458234	1	1	1	1	1	1	346.53143834749	1	1	307.640659612323	1
CD5	1	1	1	1	1	117.68528703465	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD52	1	1	1	1	968.685884214585	1258.27259400882	1	1	1571.07896610161	127.509193644848	1420.04785287792	1	1	1	417.918121866361	1	494.316961147116	1	1	1	1	1	1	1655.32244345895	1	1	1839.76271768465	1
CD53	1	1	1	1	316.267142967307	306.280257576031	1	1	349.232025982464	279.468008393527	547.011798452317	1	1	1	259.853329769354	1	267.178735757525	1	1	1	1	1	1	527.29941565399	1	1	308.967817479796	1
CD55	168.009851271837	107.659272145345	70.9639231306431	187.779541134968	359.234948699793	262.818662436735	329.646764413119	103.987506783941	218.465417918236	76.4384292274749	202.137123031171	64.6299375424605	1	132.951605211801	291.641568884561	291.350346353881	275.540404501525	114.597439531056	205.202894012603	104.127388042161	209.029691271734	67.6651073288785	196.374169025	619.755139537391	100.413606893126	100.747993356862	614.361404649081	137.093523865004
CD58	1	1	1	132.212631603611	107.307351906779	1	1	1	83.6574601626158	79.163095706568	103.551505774659	1	1	1	54.9907730708296	1	46.4898441231223	1	1	1	1	1	1	1	1	1	1	1
CD6	1	1	1	1	1	181.29945595487	1	1	182.474800424602	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD68	1	1	1	1	1	1	1	70.5650157706753	1	1823.85089860538	1	1	1	101.417006145289	319.614130835883	43.6669581415411	825.925623293542	1	1	1	1	1	1	1	1	1	1	1
CD69	1	1	1	1	3545.47854975912	1375.40250283803	1	1	2236.71189849261	1	1867.90401899664	1	1	1	127.77992542088	1	74.5787398673896	1	1	1	1	1	1	2203.46316251329	1	1	1025.13096278849	1
CD7	1	1	1	1	2154.10081006108	652.010155152613	1	1	1198.36721330078	1	1115.70053134923	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	134.183967683288	1	1	1	1
CD72	1	1	1	1	1	1	1	1	1	64.2472283090969	1	1	1	1	49.7515422322524	1	1	1	1	1	1	1	1	93.8127456610634	1	1	314.327358546129	1
CD74	12044.5814866064	4355.25955421367	267.071159815221	5373.85741514692	1948.95047245547	1523.79860684914	184.780090778187	1839.76711463536	2455.67050297925	24538.3171677181	1239.87845586791	2224.2559152094	314.660185762207	780.508292977686	31988.4661653821	271.56069126382	17113.1526145013	283.161088163316	192.035194601561	1786.75018582174	421.530575483985	260.077474773619	1517.2964009763	18871.6118356195	439.541741660436	418.870620364971	23826.3314323209	1780.48342446999
CD79A	1	1	1	1	1	1	1	1	1	1	1	694.2229931441	1	1	1	1	1	1	1	1	1	1	1	1437.21024447542	1	1	2252.23184000558	1
CD79B	88.9857711075009	36.8382470806911	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	360.332132040221	1	1	382.937093758047	1
CD82	1	1	1	1	1	189.728835647757	84.4033135293336	223.099199013327	226.773559284647	64.4075607748797	1	1	55.8504854889689	1	47.4163538553387	1	1	132.342579766177	140.238436055817	92.0594288376982	140.606513272574	1	139.804565520028	257.815943974583	153.935226669575	72.9921293335985	131.558237276272	114.589008717434
CD83	1	1	1	1	430.312028738682	97.8302003476692	1	1	1	685.565724507523	1	1	1	1	995.729812929524	1	705.239453713335	1	1	1	1	1	49.8025915562815	2057.95177957708	1	1	733.140020137121	1
CD84	1	1	1	1	1	1	1	1	1	162.182814957376	1	1	1	1	45.243890801161	1	58.8575790087671	1	1	1	1	1	1	1	1	1	1	1
CD86	1	1	1	1	1	1	1	1	1	167.720379535115	1	1	1	1	108.607744505542	1	183.281426800797	1	1	1	1	1	1	1	1	1	1	1
CD8A	1	1	1	1	1	1	1	1	1138.04747237711	1	300.134041058115	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD8B	1	1	1	1	1	1	1	1	618.292104457558	1	174.477676663521	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD93	379.632377060932	496.460359420965	1	452.854521009476	1	1	1	1	1	176.457205446803	1	1	1	1	1	1	178.459799573007	1	1	1	1	1	1	1	1	1	1	1
CD96	1	1	1	1	316.342533182064	214.108545850284	1	1	344.454172441497	1	264.014571955518	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDA	60.7434221502727	94.7198875133499	1	100.591653166715	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDC14A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.1733119817207	1	1
CDC20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	162.636374233849	1	1	1
CDC25B	63.4732224187045	1	1	1	1	1	1	49.8863639821214	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.6799708399753	1	1	61.853877866383
CDC34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.9980908885782	40.4109201016667	1	23.3410914915382	1	1	1	37.9687415245595	1	1	1
CDC37L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47.0181071352096	1	1
CDC40	1	42.668696871533	47.6290246521616	55.1787452360951	1	1	1	40.3608449705866	1	42.4725681740136	1	1	1	64.7122071190757	56.1562399141863	35.7697704830283	1	41.6006875064152	39.856291816063	1	28.3820797213761	1	24.9047277690961	88.2158511966134	46.4123048778089	51.0308064760397	123.576280256387	45.5747758135775
CDC42BPA	47.6552036669504	76.3685235103278	1	138.987473454188	1	1	1	42.2141797666754	1	1	1	1	70.9204298123165	1	1	59.0342419901806	1	1	1	1	1	81.7693290673626	1	1	1	1	1	38.2967644404935
CDC42BPB	62.2820424092583	66.00728219398	1	62.9750831433822	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.2093171499092	1	114.589008717434
CDC42EP1	71.8143263030853	114.233755855581	1	70.8003903499639	1	1	96.6838159480252	162.410736899356	1	1	1	1	143.968269957182	98.6291884986123	1	116.89196395566	1	90.1719269611457	112.54150245848	65.6219303724916	109.891746684415	116.39414038249	271.193624389832	1	199.742822374068	140.723085709007	1	1
CDC42EP3	353.043777517681	208.836798066837	1	213.728919827257	125.991052422308	134.067981288819	73.2376278606612	40.7121528696053	166.990071564321	1	236.624116615266	1	1	1	1	46.78806485259	1	1	54.7470513920735	253.757524048847	46.3093132669267	1	49.561207520027	129.714304232713	43.3141752316075	1	1	1
CDC42SE1	1	89.0643420603286	90.5548197817195	62.6614827052626	268.428744100985	116.51982820032	106.758941735239	55.4758780615747	132.697450916824	65.1762437096195	282.040373021562	1	1	1	65.214448743346	39.71100465284	81.5439384184849	84.8456488689716	97.5260753849387	44.9711550750994	103.824299371086	1	41.3318972743092	106.456245317886	84.5832602656121	57.9444922948126	142.774969434377	1
CDC42SE2	34.9372420216365	1	1	1	207.121881082478	229.709057454653	1	1	242.12893267269	46.7539807049406	177.670960187868	1	1	1	122.14485474691	1	80.7348292494322	1	1	1	1	1	1	133.441130477055	1	1	99.8743958436537	102.999589353347
CDC5L	52.4880584463336	62.0604685617178	1	46.8760103718139	1	1	1	49.7899348793841	1	40.4062068199335	1	1	48.713670253878	1	1	55.3688100954078	1	40.4752321768285	46.7105866275096	75.8802924051165	31.618566398146	70.6124578864062	51.6964613265076	1	65.182623027246	50.5420851350488	126.224699494101	164.69144686815
CDCA3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	75.651738040109	1	1	1
CDCA4	1	1	1	1	1	1	1	31.9945557609046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	83.3038243953375	1	1	1
CDCA5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.6711039429092	1	1	1
CDCA7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.8527277587904	1	1	1
CDCA7L	1	1	1	1	1	1	1	34.25923592914	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.8023169499162	1	89.9632478762797	1
CDCA8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.7966124447282	1	1	1
CDCP1	1	1	1	1	1	1	1	42.3698911940481	1	39.6364051317608	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.3656216574985	1	1	1
CDH1	1	1	97.7152872385712	1	1	1	73.6636420286066	30.0830402954644	1	1	1	1	1	1	1	1	1	38.6925852500415	98.4110420100649	87.2192334533575	80.2644584665556	1	62.353206890429	1	40.542507527105	162.04289099974	1	1
CDH11	1	1	1	1	1	1	1	1	1	1	1	1	1	137.236458769234	1	363.562841980865	1	1	1	1	1	61.5233880006893	1	1	1	1	1	1
CDH13	1	136.049628421489	1	118.299771241818	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.7592564580544	1	1	1	1	1	1	1	108.402322142558
CDH3	1	1	1	1	1	1	1	41.5721751511034	1	1	1	1	1	1	1	1	1	1	1	253.412220330488	1	1	1	1	1	1	1	1
CDH5	155.621710215562	311.201048500478	1	408.314022520257	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	363.685600653981
CDH6	1	1	1	1	1	1	1	1	1	1	1	1	140.480979979355	1	1	1	1	1	1	1	1	147.08682770779	1	1	1	1	1	1
CDIP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.0695142794405	1	1	1	1	1	1	1	1
CDK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	166.633222475258	1	1	1
CDK10	50.8621739294353	41.4879679997816	1	63.156082985729	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDK13	1	37.2624718333371	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDK17	65.1234509190586	59.4479855143889	1	123.7328261705	117.595800506114	1	1	1	100.569988783469	1	117.544115191303	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	75.5682665098149
CDK5	1	1	1	1	1	1	28.1899235032272	1	1	1	1	1	1	1	1	1	1	44.4387777334111	1	1	41.7375742028526	1	1	1	1	1	1	1
CDK5RAP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.9907334995733	1	1	25.6588667241991	1	1	1	1	1	1	1
CDK5RAP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.5853045138727	37.9284947703681	1	1
CDK5RAP3	69.8946041070729	87.268268246731	115.850325982836	76.2857075082162	1	1	77.613157290939	45.6228813542322	1	55.9936875609891	1	65.5139890594632	1	1	1	81.8111952220622	39.5716588882135	64.9904310340195	101.056137795695	57.2959981698934	54.23905653953	1	94.9760307955797	79.8884518090222	55.0665314707212	91.1250305420809	1	66.2697325207068
CDK6	1	28.7541102842162	1	1	1	1	1	65.7139076306303	1	1	1	1	61.5835948680707	1	1	1	1	1	1	1	1	1	42.2765525954379	1	1	1	1	1
CDKN1B	1	49.1314381345301	90.1000830562296	89.9575609658623	151.92077145841	233.151347918319	132.92128478462	30.7005182761512	188.086191748162	43.5129377293132	124.271203574985	1	67.8795565067725	1	63.9214152564343	1	70.892336855437	43.4050883421558	78.1793351450395	40.0385430639107	69.4830990557821	104.213204919825	1	126.115973881648	66.6747062198763	50.6533604761112	198.89483771077	42.4840795502276
CDKN1C	71.117459035935	53.812551823549	1	1	1	1	1	1	1	1	1	1	64.0165585797872	114.938883284491	1	61.5453986517967	1	1	1	113.599144261268	1	43.4886652428062	50.4898239605621	1	1	1	1	74.6987928078655
CDKN2A	1	1	1	1	1	1	1	124.576570797192	1	1	1	1	1	60.3538822253817	1	115.054800087618	1	81.1729815268118	1	1	1	1	1	1	181.779710741488	1	1	1
CDKN2AIP	41.55434007805	1	1	1	1	1	37.4308482503803	1	1	1	1	1	40.3118111626521	51.1345512964649	1	1	1	1	1	125.775357444213	1	1	50.9184324110416	83.9764530617119	1	42.695828889184	1	60.5375131379944
CDKN2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.3046527764848	1	1	1	1	1	1	1	1	1	1	1	1
CDKN2C	1	1	1	1	1	1	1	1	1	1	1	1	1	96.1772788924091	1	55.8960917667312	1	1	1	1	1	68.8026799842363	1	1	1	1	1	96.5584106593444
CDKN2D	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.5088027383418	1	1	1	1	1	1	1	1	1	34.9329564475212	1	1	1
CDKN3	72.7910616454484	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	110.233840435899	1	1	1
CDO1	1	1	1	1	1	1	1	1	1	1	1	1	1	97.5385329628403	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDR2	1	1	1	1	1	1	46.9057618177879	1	1	1	1	1	1	1	1	1	1	1	35.2198661124894	1	1	1	1	1	1	1	1	1
CDS1	1	1	32.3974862264898	1	1	1	49.0338680192329	1	1	1	1	1	1	1	1	1	1	1	1	1	35.9594163963664	1	34.9972481860015	1	1	28.163267474302	1	1
