NAME	Macrophage	T cells CD4+	Mature Luminal	PVL Differentiated	GenMod1	GenMod6	Endothelial CXCL12	Endothelial ACKR1	GenMod4	Plasmablasts	CAFs MSC iCAF-like	NK cells	Monocyte	CAFs myCAF-like	T cells CD8+	Luminal Progenitors	GenMod2	GenMod3	B cells Memory	GenMod5	DCs	NKT cells	B cells Naive	GenMod7	Myoepithelial	PVL Immature	Endothelial RGS5	Endothelial Lymphatic LYVE1
FBXW7	1	1	1	1	1	1	1	1	1	59.0586786680545	1	1	1	1	1	33.4837128700258	1	1	1	1	1	1	1	1	1	1	76.1448193125079	1
FBXW9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.3451866520887	1	1	1	1	1	1	1	1	1	1	1
FCER1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	114.0253482324	1	1	1	1	1	1	1
FCER1G	2237.71065669804	1	1	1	1	1	1	1	1	1	1	792.004853270093	1758.02171183849	1	1	1	1	1	1	1	856.870758400124	1006.57077691731	1	1	1	1	1	1
FCER2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	88.274008792324	1	1	1	248.404162573381	1	1	1	1	1
FCGR1A	234.66619806086	1	1	1	1	1	1	1	1	1	1	1	159.524890794689	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FCGR1B	51.0221852362658	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FCGR2A	512.374658729923	1	1	1	1	1	1	1	1	1	1	1	298.74378190457	1	1	1	1	1	1	1	67.385877100403	1	1	1	1	1	1	1
FCGR2B	161.634852998571	1	1	1	1	1	1	1	1	47.6770012794794	1	1	135.082962806355	1	1	1	1	1	89.7351011002155	1	55.8067356741366	1	1	1	1	1	1	1
FCGR3A	868.172689858937	1	1	1	1	1	1	1	1	1	1	1	458.995475156489	1	1	1	1	1	1	1	1	910.410100149096	1	1	1	1	1	1
FCHO2	68.8657647997418	1	30.7729887682869	1	1	1	1	52.4531974029994	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.085267301456	1
FCHSD2	58.5053940012889	1	1	1	1	1	38.3398914060245	1	1	1	1	1	1	1	1	1	1	1	103.371508534506	1	142.629724645199	1	118.388228250617	1	1	1	37.3786030721926	46.5200220145872
FCMR	1	160.552991137642	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	308.948051795004	1	1	140.562080501137	409.88524824782	1	1	1	1	1
FCN1	1	1	1	1	1	1	1	1	1	1	1	1	790.340777889291	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FCN3	1	1	1	1	1	1	197.53474742172	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	82.6791119298696	1
FCRL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100.19014895674	1	1	1	1	1	1	1	1	1
FCRL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	97.5136963046394	1	1	1	1	1	1	1	1	1
FCRL5	1	1	1	1	1	1	1	1	1	94.5671674488878	1	1	1	1	1	1	1	1	100.488679238667	1	1	1	1	1	1	1	1	1
FCRL6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119.567036442058	1	1	1	1	1	1
FCRLA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	191.355666091208	1	1	1	181.09425388886	1	1	1	1	1
FDCSP	1	1	1	1	1	1	1	1	844.434990873985	1	1	1	1	1	1	2847.59648383562	443.694350865203	891.652576551342	1	1	1	1	1	1	1	1	1	1
FDX1	69.1431700305393	95.5751725408394	72.0155896669103	1	46.9036573871228	57.1165328385456	1	35.3433852453783	88.7206133979588	56.2529391200627	1	133.779392078659	56.4824836592737	45.3223958623843	111.437376239694	53.8358909944295	70.8203594283309	87.8259649943471	1	33.2312620820439	1	118.736830233411	1	45.4680973032775	51.5612326982909	50.597046672225	74.2023015808092	34.1432781992376
FDXR	1	1	1	1	1	1	1	1	36.6758229843971	1	1	1	1	1	1	1	29.6346727262593	1	1	1	1	1	1	1	1	1	1	1
FEM1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.515292475333	1	1	1	1
FEN1	1	1	1	1	1	1	1	1	82.3255725395014	1	1	1	1	1	1	1	27.728811209682	1	1	1	1	1	1	1	1	1	1	1
FERMT1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.732168294076	1	1	1	1	1	1	1	1	1	1
FERMT2	1	1	33.6346921432582	123.122309798304	1	1	90.7942029909189	81.8057686475538	1	1	82.1887266668517	1	1	104.006401227452	1	35.9396808661357	1	48.093530106786	1	1	1	1	1	1	96.4061577015395	136.802126033245	130.574749314581	42.7806101622795
FERMT3	165.103742741804	1	1	1	1	1	1	1	1	1	1	66.6112041581213	147.030997674644	1	97.5895257542115	1	1	1	1	1	165.619819262928	1	1	1	1	1	1	1
FEZ1	1	1	1	59.5963025132118	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.3901567434536	1	1
FGD2	60.306531752064	1	1	1	1	1	1	1	1	1	1	1	73.4501602066107	1	1	1	1	1	102.266408123114	1	53.2520237958616	1	131.086615510908	1	1	1	1	1
FGD4	46.1131294156468	1	1	1	1	1	49.098898573075	43.0030194359188	1	1	1	1	72.503701303498	1	1	1	1	1	1	1	1	1	1	1	1	1	72.6529812034599	1
FGD5	1	1	1	1	1	1	87.3195847989553	67.1323464960158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.7685799743104	1
FGF7	1	1	1	1	1	1	1	1	1	1	408.128615550669	1	1	146.326652361629	1	1	1	1	1	1	1	1	1	1	1	133.274905907886	1	1
FGFBP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1381.85889792193	1	1	1	1	1	1
FGFR1	1	1	1	1	1	1	33.8561364361484	55.475426676515	1	1	190.557066619641	1	1	139.207154620976	1	1	1	1	1	1	1	1	1	1	113.209746078641	1	76.5785235471075	70.0122535425766
FGG	1	1	1	1	1	342.657000665577	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FGGY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.2501382618094	1	1	1	1	1	1	1	1	1	1	1	1
FGL2	331.763395003547	1	1	1	1	1	1	1	1	1	122.12520735402	1	437.874352284003	1	1	1	1	1	1	1	223.93404273409	1	1	1	1	1	1	87.217571649247
FGR	54.8060035569036	1	1	1	1	1	1	1	1	1	1	1	143.782372976848	1	1	1	1	1	1	1	104.128180307288	143.268862238268	1	1	1	1	1	1
FH	1	1	120.325201256432	54.5240112505231	39.6904322505958	72.7644143508159	1	1	85.0081134656109	1	1	1	1	1	1	35.7085980619526	85.2048829342101	57.3221004050816	1	40.7210136170559	1	1	1	43.0223450923502	1	57.5263459788261	1	1
FHIT	1	1	61.9528755347957	1	44.7067753227086	1	1	1	1	1	1	1	1	1	1	40.7046070239929	1	1	1	72.2262411108121	1	1	1	1	1	1	1	1
FHL1	1	1	1	248.333789474667	1	1	101.607600247222	1	1	1	201.097107159401	1	1	106.380537549971	1	1	1	1	1	1	1	1	1	1	1	323.579272956298	94.457422834544	48.7447180355583
FHL2	1	1	128.410209675053	1	171.284738759845	58.1634198141702	1	1	56.5633647867629	1	105.793140433346	1	1	136.904995934855	1	129.502845203241	56.5736096824734	82.0024133385572	1	157.864268038512	1	1	1	55.8465031319851	517.014690117679	228.605156014533	1	38.6080859476413
FHL3	52.3464934827149	1	1	61.3753387205634	1	1	1	1	1	1	67.8578715469445	1	48.9296572793782	68.6216684097368	1	1	1	44.1192774638295	1	1	38.5635166676988	1	1	1	85.4850824297006	81.102168012248	66.9636061241081	1
FHL5	1	1	1	101.309866543477	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.1650995842699	1	1
FHOD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.2596143416849	1
FHOD3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	152.067914701403	1	1	1
FIBIN	1	1	1	1	1	1	1	1	1	1	82.0400845258061	1	1	131.754485784298	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FIGF	1	1	1	1	1	1	1	1	1	1	160.920991036732	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FILIP1	1	1	1	165.673903795828	1	1	158.903705738835	55.4319834612934	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.3707213487074	124.342481877054	46.5877922434744
FILIP1L	66.9197205402543	1	1	326.525689694212	1	1	123.341947937258	122.582292637775	1	1	168.493758252004	1	1	196.282040931499	1	1	1	1	1	1	80.9478066739995	1	1	1	1	647.875135800681	92.4417765354646	81.8780161253062
FKBP10	1	1	1	133.909705973981	1	30.6594193172304	1	63.5680586273105	1	1	152.998476922928	1	1	281.302454317422	1	1	1	107.501929776967	1	1	1	1	1	1	1	120.00198988258	90.4534195379338	1
FKBP11	1	1	33.1239763435794	1	1	25.5057515632186	1	113.006420567207	1	665.370226593884	79.4680362280996	1	1	145.265368062267	1	32.070528517233	32.7994980413422	66.0786776280407	1	1	1	196.094841292541	1	1	1	94.6693989231118	1	1
FKBP14	1	1	1	1	1	1	1	1	37.5248743692282	1	1	1	1	88.5970886459342	1	1	1	34.4243711434404	1	1	1	1	1	40.5267810056904	1	1	1	1
FKBP15	55.7528472842177	1	1	1	1	1	1	1	1	1	1	1	59.8350116280187	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FKBP1C	1	1	1	1	1	1	1	75.6452703202597	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.7666576351144	1
FKBP2	173.872857704886	1	330.378739585984	183.497604486576	208.263562050217	283.662765177056	213.686486388631	176.641376980277	206.598999856592	466.498055668125	182.584715551589	1	145.209836323951	186.285972516185	89.7471941104863	177.518612857852	215.726785620456	184.802291982775	84.988960547045	228.037465180439	164.918657621178	261.561721652085	1	222.837262693638	149.982406320881	197.247543110705	155.522526474789	221.439103228746
FKBP5	61.284147854636	141.976090338262	92.6542520443102	51.2205918722727	1	1	1	1	1	1	1	1	105.512251512465	1	95.7467491012437	1	1	1	1	1	88.0306710687666	1	1	1	1	64.8346845919765	1	1
FKBP7	1	1	1	1	1	1	1	1	1	1	115.656035371008	1	1	142.972572665441	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FKBP9	1	1	1	1	1	28.1980857657618	110.684078431865	72.140471348209	1	1	80.2861620189948	1	1	125.496476383301	1	1	1	44.8479482483625	1	1	1	1	1	1	1	1	112.652879119537	1
FLAD1	1	1	1	1	58.4957826158324	65.0883849005288	1	1	95.8525374877158	1	1	1	1	1	1	1	77.2879874180169	38.7464445879456	1	62.6060957224216	1	1	1	66.337236305798	1	1	1	1
FLI1	48.7253900877609	1	1	1	1	1	79.8169699913734	109.415508373517	1	1	1	1	37.10489645768	1	1	1	1	1	1	1	39.599506561897	1	1	1	1	1	58.9349740606032	54.5591589383238
FLNA	93.8494440820672	129.172744434476	1	765.597863672275	1	53.5193671134819	189.836021690305	198.136325676883	80.1242237439454	1	258.080096927476	164.480419462601	207.889526120647	434.616583467183	168.354789671204	60.0602504937533	39.6696818118839	138.490733168434	86.0230672226628	1	92.1984267694387	379.369504030869	1	68.6396840801954	498.924110232404	414.575747751207	224.914146775107	50.0665010354171
FLNB	1	1	166.647727205095	1	62.7376084871248	65.6071695045376	187.982271589887	122.439338498369	33.465477356141	1	1	1	1	1	1	49.3257816088522	43.2796578299398	39.1416083810222	1	240.491393634231	1	1	1	69.4874697295888	1	1	105.337195548235	45.918681857761
FLOT2	47.8387851839166	1	56.4755095026765	1	1	1	91.892529517779	97.7922741107062	24.4717375799625	1	1	1	55.430093973895	1	1	40.3395353951868	1	33.347871653598	103.629723437958	1	40.390253544547	1	100.460189965721	1	82.6599822196476	1	65.4466945350909	140.05220012592
FLT1	1	1	1	1	1	1	496.996004395536	202.680773088046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	456.998548892144	71.2301434613835
FLT3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.9889300482788	1	1	1	1	1	1	1
FLT3LG	1	181.22750397529	1	1	1	1	1	1	1	1	1	1	1	1	106.273222547466	1	1	1	1	1	1	1	1	1	1	1	1	1
FLT4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.8107300602797	69.645716534509
FMNL1	76.8098758575792	80.3505033278568	1	1	1	1	1	1	1	1	1	141.260934203042	97.3210660250829	1	83.018686135271	1	1	1	92.9723798769815	1	91.3222047229599	158.819928969289	1	1	1	1	1	1
FMNL2	88.896587795424	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FMNL3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.034534689885	1
FMO1	1	1	1	1	1	1	1	1	1	1	135.800082053625	1	1	126.296042470227	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FMO2	1	1	1	1	1	1	1	1	1	1	139.435973581678	1	1	1	1	41.6432831872931	1	1	1	1	1	1	1	1	108.004363075967	89.3900271530153	1	1
FMO5	1	1	39.9708616328928	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	76.0373001981823	1	1	1	1	1	1	1	1
FMOD	1	1	1	1	80.2049102316527	70.4481797582566	1	1	1	1	86.245501958079	1	1	94.9218806887091	1	1	1	1	1	1	1	1	1	63.2856576765222	1	52.1196694720888	1	108.366425248171
FN1	635.554007184691	1	1	453.536416411565	1	1	821.373929537749	142.858251300808	1	1	757.583836419281	1	462.828085738212	4869.41525344317	1	1	1	346.373373424665	1	1	1	1	1	1	1	1230.41822408549	176.732036760875	454.359891240706
FN3K	1	1	43.1846550891541	1	62.7139058356503	64.2649550487135	1	1	40.6172095699174	1	1	1	1	1	1	61.8561379325809	55.9486260536901	1	1	50.519608796634	1	1	1	57.506655957714	1	1	1	1
FN3KRP	1	1	1	1	1	1	1	1	62.1937036832427	1	1	1	1	1	1	1	36.3805076388731	33.5546075572608	1	33.1932895582928	1	1	1	1	1	1	1	1
FNBP1	112.473244040227	181.109739701632	1	1	1	1	59.0873752679304	1	1	1	56.610106756674	143.012857226242	81.0123402288004	54.6416605058564	185.888735192117	41.0035965600267	27.2351499162662	1	203.672787536796	1	175.781172232542	94.5551764408921	152.788670650936	1	1	1	37.479875737353	1
FNDC1	1	1	1	1	1	1	1	1	1	1	1	1	1	146.885965649787	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FNDC3A	55.0428968905391	1	45.4978660168569	1	1	29.178318419573	39.4408784615797	1	23.5073015955493	85.4570038290773	63.5606810061582	1	36.0716586004642	43.3916425484772	1	44.1972563159821	21.3017894666408	42.3807499491469	1	1	1	1	1	1	58.3360559263587	45.9374491008431	64.6998751203384	1
FNDC3B	105.120634549758	1	62.6757101269248	71.6497404041628	1	26.8552909486721	87.6943318026777	80.0782366440583	28.1687623415565	101.460768669062	87.7603360420708	1	87.2476810424992	106.601760193374	1	48.5859611668101	1	55.4605405924308	1	55.7837815480477	1	1	1	50.030528315551	68.7663385714401	78.9976984375882	76.3617220237816	49.8084994691874
FNIP1	51.4834402263599	1	61.838048570894	1	51.2657279130231	29.3366185134251	1	47.4287630571865	1	1	1	1	76.4633590877353	52.4201695193692	1	28.0194134089557	32.6636539682414	1	98.2430096801621	98.362533696552	1	91.6523884083562	1	65.447863549683	62.5394710587158	1	58.4342146760379	125.27799429043
FNIP2	75.3454568579011	1	1	1	1	1	86.6497402530523	103.432287235005	1	1	1	1	62.525250216591	1	1	1	1	1	1	1	58.4945683443021	1	1	1	1	1	44.7778281122168	1
FO538757.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.1197088658116	1	1	1	1	1	1	1	1
FOLR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	105.035305873838	1	1	1	1	1	1	1	1	1	1	1	1
FOLR2	353.506603300042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FOPNL	1	1	1	1	55.8469703057429	43.4015504776376	1	1	65.1276290064111	1	1	1	1	1	1	36.969090629638	40.4017520665705	32.5973144309459	1	50.5018637972805	1	1	1	43.5799594084251	1	1	1	1
FOSL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	77.4056049984206	1	49.494624000319	1	1	1	1	1	1	1	1	1	1
FOSL2	153.167299679006	87.7737026188722	100.002873979418	63.4067000260458	65.6421261418468	44.8904509338187	167.29254973191	178.547281027678	1	1	56.2317509980571	277.829821939815	206.882674602867	92.0470805320222	151.374365774116	26.2295819237943	1	36.4637603827943	1	38.0337144638714	143.705242452861	179.753899975763	1	1	76.5409633293105	86.6139508694388	159.967694779123	232.358877850898
FOXA1	1	1	97.3892534356929	1	107.636657284283	67.7780086426044	1	1	40.1189417337606	1	1	1	1	1	1	1	47.1026995859179	1	1	344.332863525862	1	1	1	101.457671080415	1	1	1	1
FOXC1	1	1	1	1	1	1	55.46623223811	78.5487343477807	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.2102273750389	1
FOXM1	1	1	1	1	1	1	1	1	37.7992121680072	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FOXN2	1	105.28542778236	1	1	1	1	1	1	1	1	1	1	35.4221013071392	1	1	1	1	1	1	1	54.3482357805269	1	1	1	1	1	1	48.4183061513876
FOXN3	85.9443877483753	76.5268748602618	1	1	1	1	58.1534144400017	38.0717979540067	1	1	66.3527728958317	74.8997020732436	66.3126030525403	56.4694415239367	81.9421540238933	1	1	1	1	1	66.3001372068014	182.204175312982	110.208403512518	1	1	1	74.258379529532	1
FOXO1	1	1	1	1	1	1	1	55.0643742548562	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	189.364832825232
FOXP1	58.635075479294	166.801227410803	122.385978700612	111.108687949444	116.695818329308	93.6185588793248	230.462106502835	247.126330992597	43.871030586431	1	103.864528395283	109.34772710334	59.7391225996131	164.526641542948	103.525532124686	91.3611514931058	55.8387927775121	51.3203013261404	194.783225415601	115.567278757481	99.8541317324385	1	340.183876611582	97.6236321915062	233.882255941114	123.615697296994	214.159847032483	220.055142620936
FOXP3	1	136.434224467258	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FOXP4	1	1	33.324082631536	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FOXS1	1	1	1	158.573475832059	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	105.352383423268	1	1
FPR1	91.6124141253572	1	1	1	1	1	1	1	1	1	1	1	173.387848397549	1	1	1	1	1	1	1	86.7088620171027	1	1	1	1	1	1	1
FPR3	166.953090372142	1	1	1	1	1	1	1	1	1	1	1	112.094165351013	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FRA10AC1	1	1	1	1	1	1	41.8638095165993	1	1	1	1	1	1	1	1	26.154001413422	33.18877924503	1	1	1	1	1	1	1	1	1	46.6756694700039	1
FRG1	39.8145301658949	1	56.1805501615308	69.0281305240701	1	29.9266682626104	66.9797205688702	57.1334474033308	43.8414067333803	1	65.2719322753535	71.6870662410205	1	49.706493741592	1	42.7884692135992	36.3313656837226	1	1	46.7574889090353	39.7402165688558	1	1	1	1	43.7852453123495	58.3076740656665	136.420606454229
FRMD3	1	1	1	54.3910727167153	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.7699834229625	1	1
FRMD4A	70.6061189860678	1	34.3464905970472	86.4324233654755	1	1	1	52.3048602395424	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.7467558390695	1
FRMD4B	139.644408321602	1	1	1	45.4551114872736	1	114.535173865195	86.4655153873773	1	1	1	1	74.3947487063311	1	1	1	1	1	1	1	1	1	1	1	54.0056233934785	1	96.1500755965805	46.3550168978513
FRMD6	1	1	71.3741174996377	1	1	1	1	1	1	1	91.5284614759436	1	1	99.0096445982635	1	1	1	1	1	1	1	1	1	1	148.331642891047	1	1	1
FRMD8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.8492037074216	1
FRY	1	1	1	1	1	1	70.6693660278533	100.307616844094	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.3335737675655	1
FRYL	1	1	1	1	1	1	178.911829610836	91.2442095457614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	92.2244361753521	1
FRZB	1	1	1	616.722948225295	1	1	1	1	1	1	241.044797372205	1	1	240.508706344205	1	1	1	1	1	1	1	1	1	1	74.2017833773303	458.499978111647	41.2947832903512	1
FSCN1	59.2093834497634	1	1	1	1	1	98.8916858228829	176.090673619508	123.13431577793	1	85.317347143174	1	1	103.053187337772	1	101.329814387598	1	237.921457506483	1	1	212.12877816508	1	1	1	104.545407530398	1	519.832255660174	235.927267091986
FSIP1	1	1	1	1	53.8115487813694	1	1	1	36.0789342134801	1	1	1	1	1	1	1	59.5317501154296	1	1	154.003712374729	1	1	1	1	1	1	1	1
FSTL1	1	1	1	69.195118340434	1	1	93.6621179865642	165.552089882387	1	1	439.290253914854	1	1	660.268730730625	1	1	1	41.3708535869124	1	1	1	1	1	1	1	185.374757800249	116.936890046497	273.845802724288
FSTL3	1	1	1	1	1	1	1	1	1	1	1	1	1	50.4343946655269	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FTO	1	1	139.191977125854	1	1	1	1	1	38.8396831705108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FTSJ1	1	1	1	1	1	31.5222728251472	1	1	42.6639826652932	1	1	1	1	52.1681634630539	1	1	25.9091924548303	32.5874004726887	1	1	1	1	1	1	1	1	1	66.7493051473769
FTSJ2	1	1	1	1	1	31.2629556943517	1	1	56.7511507437398	1	1	1	1	1	1	1	23.5157915436152	49.3035881313417	1	1	1	1	1	1	1	1	1	1
FTSJ3	1	1	44.8707902863439	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FUCA1	125.160589439169	1	54.6401873833441	1	31.4840303859085	49.0460220007867	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FUCA2	95.7388774368502	1	37.4138433240243	65.2585081509099	34.1353729388228	55.6880221629776	70.0581496160925	47.7629258129271	81.0053089239895	1	169.252281246929	1	61.6624641524437	87.9855343793361	1	1	51.5409160599385	65.8802378791992	1	1	38.9206402095383	1	1	1	1	76.3937390975716	36.4966137553424	42.7806101622795
FUNDC1	1	1	41.4005934193357	1	33.3062690019799	54.1769970049894	1	1	32.5404224004327	1	1	1	1	1	1	1	44.8538213892117	26.4813428390433	1	45.8021228653337	1	1	1	1	1	1	1	1
FUOM	96.483700257544	1	1	1	1	1	1	1	1	1	1	1	122.044224622988	1	1	1	1	1	1	1	49.8002858261346	1	1	1	1	1	1	1
FURIN	1	1	1	1	1	95.6227559469097	73.473435931696	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.3811148570466	1
FUT8	1	1	1	1	1	1	80.9038731430601	1	1	1	1	1	1	47.7614502578683	1	1	1	1	1	52.1091470297274	1	1	1	1	1	1	1	1
FXN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.5326910076439	1	1	1	1	1	1	1	1	1	39.470278910964	1
FXYD1	1	1	1	295.959491142137	1	1	1	1	1	1	350.861722037419	1	1	93.044220649642	1	1	1	1	1	1	1	1	1	1	1	166.262634391352	1	1
FXYD3	1	1	315.366207306327	1	633.583508789443	947.954410390209	1	1	366.945678220953	1	1	1	1	1	1	426.80160062933	677.218673227025	224.500525993782	1	826.078415395124	1	1	1	429.43636174662	204.51312047812	1	1	1
FXYD6	1	1	1	55.6292984296511	1	1	1	1	1	1	106.845139042926	1	1	72.6347350283363	1	1	1	1	1	1	1	1	1	1	55.3753543746756	194.544699997968	101.343308934726	176.239638963794
FYB	530.299995220474	561.947497350209	1	1	1	1	1	1	1	1	1	291.354415239032	541.68031625	1	557.087160530796	1	1	1	1	1	204.376683927533	275.308467988485	1	1	1	1	1	1
FYN	1	263.922363400387	1	1	1	1	88.0385343341959	74.1672239652932	1	1	1	281.834756537435	1	42.465838287665	301.272480295228	1	1	1	1	1	1	207.591598926218	1	1	1	1	119.015290031916	1
FZD1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.6219253921226	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FZD3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.0449496006146	1	1	1	1	1	1	1	1	1	1	1	1
FZD4	1	1	1	1	1	1	110.031931635089	164.19732910029	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	144.075873910325	39.7658757406985
FZD6	1	1	1	1	1	1	58.7477436769179	45.8975772926328	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.0963104652633	34.1432781992376
FZD7	1	1	1	1	1	1	1	1	1	1	1	1	1	48.7895251945825	1	30.4690012262091	1	1	1	1	1	1	1	1	1	1	1	1
G0S2	724.211618418657	1	1	1	1	1	1	1	1	1	1	1	1563.95907534781	1	1	1	1	1	1	1	437.087777288974	1	1	1	1	1	1	1
G3BP2	53.8180571561079	242.01232135937	83.9050239618534	1	76.5287114115109	49.9461074121417	68.0683955603102	54.212490457073	47.0312355103759	1	55.6230862531147	319.944463359616	48.7941576688839	57.2531236197267	310.574889436714	42.3649037268658	43.7165410422653	47.6672332282319	147.318304281813	61.5452209966113	124.471879815162	155.104022432188	114.468847814674	74.5143015125041	1	52.6177954750308	64.5247926803426	1
G6PD	41.4947620521523	1	1	1	1	35.8006402001307	1	1	117.349024292938	1	1	1	1	1	1	1	109.145933171288	66.9159009949619	1	1	1	1	1	56.9537643508954	1	1	1	1
GABARAPL1	53.5378861420071	110.657204214848	66.092132524169	52.8031938008844	1	1	140.516693376092	72.9604685152383	1	1	87.7636743678233	243.174626836194	110.882708581064	72.6984914411852	229.582905847946	60.5637563803303	1	1	1	1	60.1214781421121	117.201348518901	1	1	1	53.6060484996566	51.7095768281155	66.3500119287564
GABPA	1	1	1	1	1	1	68.6197725736375	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GABPB1	1	103.17615171839	52.63050892302	1	30.1236568704392	33.6517252373333	72.523870622172	1	43.4359346201238	1	1	102.041088392177	65.5369873288838	36.1092537024392	130.940150119159	39.9984533237767	38.2900604697597	41.5677408641359	105.104785972491	40.7240350150013	69.6409802907121	182.988795184974	120.548386869349	35.625937115231	68.5243543490262	51.7139295712996	63.6312684632878	1
GABPB1.AS1	1	1	45.3821072603463	1	1	45.0259765190833	1	73.4244282489361	48.7720728637403	1	1	1	1	44.4817719348159	102.091204833263	67.2755097264787	35.8376220264005	65.9889787184761	154.94366741655	71.8280050215706	61.6341139859818	1	311.435056382121	105.517797465693	1	88.0209033846043	69.7212614632285	1
GABRD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.2847632869257	1
GABRP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	360.39913151634	1	1	1	1	1	1	1	1	1	1	1	1
