NAME	T cells CD4+	Endothelial ACKR1	GenMod2	GenMod4	PVL Immature	GenMod3	T cells CD8+	PVL Differentiated	GenMod7	Monocyte	Macrophage	NKT cells	Plasmablasts	Myoepithelial	GenMod5	CAFs myCAF-like	B cells Memory	Endothelial CXCL12	DCs	GenMod6	B cells Naive	Mature Luminal	GenMod1	Endothelial RGS5	CAFs MSC iCAF-like	Luminal Progenitors	NK cells	Endothelial Lymphatic LYVE1
FAM118A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.1557660179619	1	1	1	1
FAM122A	1	1	1	1	1	1	1	63.7791999241909	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM124B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.2091078542644	1	1	1	1	1	1	1	1	1	1
FAM126A	1	1	1	1	48.8762238653991	1	1	1	1	1	1	1	1	124.246965036202	1	1	1	1	1	1	1	1	1	1	1	1	1	132.88239709503
FAM127C	1	1	28.4146301167651	1	50.2712591929252	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.1339126096192	1	1	1	1
FAM129A	113.86603297387	1	1	1	1	1	115.961671213131	137.135337898394	1	55.118657518635	39.4136576943963	1	1	100.659718344781	49.2958808936493	1	1	1	135.069064117345	38.7285305192316	1	60.7163528025962	32.3133421405559	1	1	1	119.133946833462	1
FAM129B	1	73.860656899108	1	1	1	31.67569824666	1	1	1	1	1	1	1	1	1	1	1	84.0669644515014	1	30.1913162913119	1	1	1	78.6119081312239	1	1	1	1
FAM129C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	144.094760114271	1	82.7107832539453	1	190.417788557981	1	1	1	1	1	1	1
FAM134B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.3511570459678	1	1	1	1	1	1	1	39.5627655702435	1	1	1	1	1
FAM134C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.7684290940539	1	1	1	1	1	1	37.8520884617955	1	1	1	1	1	1
FAM136A	1	1	81.8525650021079	148.423941811388	1	137.885364420741	1	1	102.454905630833	35.5988066074713	35.0149002064886	1	54.4008953771098	1	59.3273079548123	48.0775626238647	1	1	1	57.6917046753095	110.123111292991	40.385444729413	50.4663630303534	1	1	68.6812242923642	1	64.1479098253781
FAM13A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.3709822227938	1	1
FAM13B	1	1	1	1	1	1	1	1	1	1	1	1	1	50.0897170914466	1	1	84.0717653329335	1	47.9714316260567	1	1	42.7575571366731	39.131783046054	1	1	1	1	1
FAM13C	1	72.5590151784031	1	1	181.716584251827	1	1	74.472093187633	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.0313908233035	1	1	1	1
FAM159A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120.338537721186	1	1	1	1	1	1	1
FAM162B	1	1	1	1	296.284391104355	1	1	94.4666616889696	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.8376567926322	1	1	1	1
FAM167B	1	212.261059752762	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	250.242883803898	1	1	1	1
FAM171A1	1	62.6410785255121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM171B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.2272346485092	1	1	1	36.2355328991078
FAM172A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.6344949089775	1	1	1	1	1	1	33.558126832896	1	1	1	1	1	1
FAM173A	1	1	110.016797970458	89.2772473918111	87.2051796463222	70.7377006048416	1	1	148.509541303546	75.096158090101	68.7388297376923	1	49.0234715475637	1	150.144047616492	57.8513319583563	1	1	36.3782086299191	192.975507312263	1	65.2574108566635	195.933099178195	47.9038738204502	1	47.1239286142526	112.909353603659	1
FAM174A	1	44.749705426467	69.5489502061975	1	44.8669748062917	1	1	1	83.1699434043411	1	1	1	57.044587802124	39.5829986356095	148.688168053009	38.6609445333853	1	79.7266555469388	1	90.8531518240753	1	54.9436390797356	135.982862103933	100.353829801234	1	40.2074363087302	1	66.5621199587531
FAM189B	1	1	27.5234027524149	33.2842384915575	1	30.5704245502772	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM195A	1	1	140.508428990333	103.399880093212	1	111.005918375505	1	1	109.460224391994	45.0252091862625	40.5324045494332	1	1	1	89.2745414062375	1	1	1	1	131.548514572181	1	50.6076643898603	110.910682887845	1	1	24.2052361804857	1	1
FAM198B	1	154.447877731569	1	1	1	1	1	1	1	53.3134034323418	76.5294095476001	1	1	79.7973523041699	1	105.118749161976	1	120.859821227754	1	34.4509839427488	1	1	37.4807122769912	191.622183606182	59.4168594843865	1	1	1
FAM207A	1	1	52.5244974269063	74.5842908612102	46.4011461356731	92.3525693838974	1	1	34.7074229298451	1	1	1	1	1	1	1	1	1	1	53.6419942704691	1	50.8993684284517	31.2123480773945	1	1	57.0793810513544	1	1
FAM208A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47.1891082023379	1	1	45.4524822924405	1	1	1	37.084528619193	1	35.2487786616257	1	1	1	1
FAM208B	1	1	1	30.9403624840961	1	24.7613785330195	1	1	49.1456817083514	1	1	1	1	1	1	1	1	1	1	29.044859086538	1	1	1	1	1	1	1	1
FAM20A	1	1	1	1	1	1	1	1	1	1	61.3310952696557	1	1	1	1	55.4758203805623	1	1	1	1	1	1	1	1	83.8322261879061	1	1	1
FAM20C	1	1	1	1	56.7846686228165	59.1625226768162	1	1	1	1	1	1	1	1	1	45.8914133729594	1	1	1	1	1	1	1	1	1	1	1	1
FAM210A	1	1	1	27.3436198074571	1	37.5140465603807	1	1	1	70.9224810961453	40.1984004188964	1	1	1	1	1	1	1	1	23.4532705920782	1	1	1	1	1	1	1	1
FAM210B	1	50.2225410784881	108.472869373859	139.932315619314	78.4543324800176	69.0930521814467	1	70.5599729975639	117.676792866932	1	1	1	1	283.35614552157	65.2536160736107	42.2322818451005	1	63.7633248171259	1	88.9598394743274	1	71.3271578647391	92.8091388174296	46.6823274509462	1	59.0455136428747	1	1
FAM213B	1	1	27.4784037814001	1	1	1	1	1	1	1	1	1	1	1	42.7308400840784	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM214A	1	1	1	1	1	1	1	1	56.3141481685708	1	1	1	1	1	92.3622771267873	1	1	66.6091270645854	1	54.2542250910192	1	54.8907002642261	63.2409672008796	64.1378708965843	1	1	1	1
FAM217B	1	1	28.3805329250351	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM219A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	82.852487995131	1	1	1	1
FAM229B	1	1	34.259724991085	1	1	1	1	1	1	1	1	1	1	1	1	60.8348264158482	1	1	1	1	1	1	1	1	1	1	1	1
FAM234A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.5038179746664	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM26F	1	1	1	1	1	1	1	1	1	410.417614496237	359.9933742292	1	1	1	1	1	1	1	140.379246719049	1	198.567046187273	1	1	1	1	1	1	1
FAM3B	1	1	84.5227464986462	76.3757119488774	1	35.3986212118122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108.666781393863	1	1	1	85.6555927208455	1	1
FAM3D	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.4071729260323	1	1
FAM43A	1	97.8268342489601	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	96.5170127359982	1	1	1	106.526837551332
FAM46A	1	1	1	1	188.574522121873	29.6111389078522	1	85.5461182631338	1	89.0883965284979	79.1761025017534	1	1	1	1	118.42432382828	1	1	1	1	1	77.4744751590096	1	1	141.769337720528	46.98612361029	83.4519822061537	1
FAM46B	1	1	1	1	1	1	1	1	1	1	1	1	1	73.1015491071113	1	1	1	1	1	1	1	1	1	1	1	31.7846772178626	1	1
FAM46C	188.487778117993	1	1	1	1	1	184.67408408131	1	1	1	1	223.828440532758	204.165046418724	1	1	1	192.082711620309	1	1	1	233.621111352981	44.8584757098332	1	1	1	1	175.489763357483	1
FAM49A	1	1	1	1	1	1	1	1	1	123.109796267311	81.9862244404737	1	1	1	1	1	133.844511590572	1	117.474063943872	1	1	1	1	1	1	1	1	58.2830401770112
FAM49B	152.698334834856	1	77.1107846192553	94.4003119398494	1	102.676636832943	165.060882965251	1	97.8856819132393	315.661536280975	278.994576488629	345.751484987051	1	40.5690219698912	103.096156595485	1	162.74042453776	1	259.508177316674	95.2576319299729	238.208401909378	54.1314774549581	96.6363175458661	1	1	44.3100503030545	225.067039630927	1
FAM53C	1	86.7707406921241	28.0519045052811	1	72.5145086245324	1	100.548457541978	1	73.0762180478172	61.1011259571803	56.4703769575382	1	1	53.1242325483162	46.653248141648	1	100.193368962912	1	97.0143007803264	34.8484070882991	1	80.5676614035354	93.8920037382627	1	66.2680913523897	70.6937074167435	96.3508906499655	1
FAM60A	1	35.0862586510109	66.6115702365259	71.6632825494479	1	70.1418708930275	1	1	59.8090862363104	1	1	1	1	83.6652597128486	35.4555575233015	1	89.6266900645224	1	82.1525436789926	31.1620431199624	67.4753130775541	62.8649130046203	32.9184539533904	77.5783492828871	1	86.2023712869209	1	1
FAM65A	1	81.4097777665851	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	97.9435934216317	1	1	1	1	1	77.2816063050508	1	1	1	1
FAM65B	1	1	1	1	1	1	1	1	1	1	1	130.037851899463	1	1	1	1	186.068516450964	1	1	1	180.959869808841	1	1	1	1	1	1	1
FAM73A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.7436700163573	1	1	1	1	1	1
FAM83D	1	1	1	59.4468395090241	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM84A	1	1	37.3865158132207	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM84B	1	84.0905412175229	1	1	1	1	1	1	1	1	1	1	1	1	42.9119323359286	1	1	1	1	27.4151993173736	1	34.4405812474706	1	1	1	22.6521432984276	1	1
FAM89A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.0527568149059	1	1	1	1	1	1	1	1	1	1
FAM92A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.6435514431505	1	1	1	1	1	1	1	1	1	1	1	102.220112204231
FAM96A	1	71.8164858890599	112.21935377824	190.712584246072	1	101.841972645562	1	1	85.1995373545764	209.354440690524	234.471245106765	116.527548900971	80.2541403910078	1	137.022971377031	1	155.163655915204	79.5325983057469	182.514004100546	108.85485071748	212.732729892697	93.6107744478596	103.049301517067	65.1829782708849	1	54.0562658523103	1	163.273566388819
FAM98A	1	1	40.7293776105931	37.0755695985035	1	59.8999002159165	1	1	32.2038852868731	1	1	1	1	1	1	66.4719057094141	1	1	1	1	1	1	1	1	1	1	1	1
FAM98C	1	1	26.8471616740758	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.7988529783707	1	1	30.7553196561698	1	1	39.0271705109554	1	1
FANCI	1	1	1	37.8997393076691	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FANCL	1	1	1	36.8276000435172	1	34.3822378451272	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.2536650998388
FAP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	330.303659630548	1	1	1	1	1	1	1	1	161.674273296308	1	1	1
FAR1	1	63.7890907537016	1	1	1	1	1	1	1	1	1	1	1	1	43.5077720649727	1	1	124.196595056317	29.7254998657058	1	1	1	1	66.6822856755295	1	1	1	1
FAR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.3199698482596
FARP1	1	1	44.1737703399299	67.7043319186169	63.600331856699	49.7876325927682	1	75.1279870706445	53.8302572486861	1	1	1	1	1	48.9728291796238	48.7359110389951	1	1	1	54.3895089989771	1	64.475013567966	37.082265412653	1	1	39.9712998633776	1	1
FARSA	1	1	67.0968273713708	58.0070951103646	1	73.2419912183302	1	1	51.0082196510424	1	1	1	1	1	66.4339486703672	1	1	1	1	33.1371081490389	1	34.7802033684531	39.1962957621562	1	1	41.5747128314271	1	144.035981800938
FARSB	1	1	52.1820001732433	58.7846057160892	1	44.2270456321571	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAS	99.6004301201207	1	1	1	1	1	1	75.6735377199767	1	1	1	1	1	61.6976163400127	1	47.8795382018716	1	1	1	1	1	1	1	1	72.7345352211849	1	1	1
FASLG	1	1	1	1	1	1	146.825482741464	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	110.119487330971	1
FASN	1	1	149.837583665142	100.282461568543	1	75.3001870325789	1	1	240.358199185881	1	1	1	1	1	374.316575094539	1	1	1	1	197.085578441256	1	197.117764229556	204.415869556097	1	1	33.5088139002691	1	1
FAT1	1	1	1	1	87.7047079818771	46.0560019273129	1	79.0330198267732	1	1	1	1	1	67.7783754019708	1	60.3471748905845	1	1	1	1	1	1	1	1	1	43.6501870303892	1	1
FBLIM1	1	1	37.3339739641004	51.7726421044921	210.879748836937	103.111170230662	1	143.541813089268	36.8286506214407	1	1	1	1	107.128601232392	1	64.2804825741762	1	134.90817545354	1	28.8800814985237	1	1	1	57.3478558979948	1	57.8625727906584	1	57.4810872426877
FBLN1	1	1	1	51.2155226184686	50.7330805511268	46.8435414448256	1	1	1	1	1	1	1	81.9680219550598	44.7563421956939	827.91709426078	1	1	1	1	1	1	1	1	1202.51044004324	1	1	1
FBLN2	1	180.410624110879	1	1	1	1	1	1	1	1	1	1	1	1	1	427.948570293659	1	296.597350962197	1	1	1	1	1	1	348.870047508835	1	1	1
FBLN5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	206.057572664402	1	474.366163424893	1	1	1	1	1	1	438.532925318482	1	1	1
FBLN7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.40562324821	1	1	1
FBN1	1	87.7558277857833	1	1	86.0323467267624	1	1	1	1	1	1	1	1	1	1	411.13574947417	1	142.112240783333	1	1	1	1	1	38.3250759803639	189.806746330581	1	1	36.9247013919461
FBP1	1	1	69.3606440184549	1	1	1	1	1	1	169.48204289492	117.681430121675	1	1	1	114.822207308892	1	1	1	78.6418036096222	67.7911589854964	1	222.601755539924	76.7718314251935	1	1	1	1	1
FBRS	1	1	1	1	1	1	1	1	45.5474136048541	1	1	1	1	1	1	1	1	1	50.4953172722663	1	1	1	33.5219403815668	1	1	1	1	1
FBXL12	1	1	1	1	1	35.3121324111628	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBXL20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.0421233533194
FBXL3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.96413255255	1	33.3629096881293	33.1601544063254	1	1	1	1	1
FBXO17	1	1	1	1	44.3040239230837	1	1	1	1	1	1	1	1	65.1078678696635	1	47.4979399034464	1	1	1	1	1	1	1	1	69.2684674458822	1	1	1
FBXO2	1	1	1	51.967728922465	1	124.923028605507	1	1	1	1	1	1	1	268.637585249624	1	1	1	1	1	26.3298890665997	1	1	1	1	1	1	1	1
FBXO21	1	1	25.7641645985444	1	1	1	1	1	1	1	1	1	1	39.6022620908988	37.2854336316866	1	1	1	1	1	1	41.417813438318	27.5539746559257	53.2774024540154	76.0905322301019	53.0221010336545	1	1
FBXO22	1	1	42.2724923476401	64.2821462285939	1	54.2574356421947	1	1	51.599405989833	1	1	1	1	1	41.8330215873434	1	1	1	1	44.5316245165256	1	1	1	1	1	28.7952293421921	1	1
FBXO31	1	96.1546867462419	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.3840753321434	1	1	1	1
FBXO32	1	1	33.1393286822228	1	118.952382488256	44.3892590886451	1	236.193345825372	71.4533845296992	1	1	1	1	1128.56297092222	54.1009751705237	161.509976785209	1	1	1	79.3714115074814	1	1	95.5152196098417	1	107.475792200454	69.203976257757	1	1
FBXO34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.984047839289	1	1	1	1	1	1	1	79.5628288023707	1
FBXO44	1	1	21.6096520892782	1	1	1	1	1	1	1	1	1	1	48.4191510108214	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBXO6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.2364320560314	1	1	1	1	1	1	1	1
FBXO9	1	1	44.7976561208237	69.2769761573247	48.877275617166	58.3619994121783	1	1	76.5557739567501	1	1	1	1	58.2515214154339	55.5842218103537	45.5559272071737	1	1	38.2832797426799	47.97941603641	101.381674237339	53.3492824051122	42.2469694262137	57.4330362486923	1	27.7021091395803	1	1
FBXW11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.9752488315129	1	1	1	1
FBXW7	1	1	1	1	1	1	1	1	1	1	1	1	50.6482572458639	1	1	1	1	1	1	1	1	1	1	1	1	38.2518137169364	1	1
FBXW9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.0226466189771	1	1	1	1	1	1
FCER1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	224.964493325926	1	1	1	1	1	1	1	1	1
FCER1G	1	1	1	1	1	1	1	1	1	1818.54447174987	2194.08007437967	676.851871214336	1	1	1	1	1	1	738.090156534394	1	1	1	1	1	1	1	871.946261913971	1
FCER2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	104.30381197712	1	1	1	448.504173635933	1	1	1	1	1	1	1
FCGR1A	1	1	1	1	1	1	1	1	1	195.125269042359	239.400611300764	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FCGR1B	1	1	1	1	1	1	1	1	1	61.5192639783899	51.9273076459697	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FCGR2A	1	1	1	1	1	1	1	1	1	304.391526443642	522.771037533264	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FCGR2B	1	1	1	1	1	1	1	1	1	168.628594650083	167.736449623372	1	1	1	1	1	109.775448419218	1	1	1	1	1	1	1	1	1	1	1
FCGR3A	1	1	1	1	1	1	1	1	1	504.460059642187	878.461865268828	742.036649538357	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FCHO2	1	51.4065843563506	1	1	1	1	1	1	1	1	82.7750930919346	1	1	1	1	1	1	54.3119025824784	1	1	1	1	1	54.0684784721067	1	1	1	43.8190200570459
FCHSD2	1	1	1	1	1	1	1	1	1	45.0416986621879	63.7653652756647	1	1	1	1	1	110.361296752599	47.0699166942895	110.833226064567	1	109.653331364018	1	1	83.1711127663832	1	1	1	1
FCMR	144.430870110407	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	327.75484762575	1	1	1	690.132650774722	1	1	1	1	1	1	1
FCN1	1	1	1	1	1	1	1	1	1	817.284849769275	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FCN3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	214.899964842917	1	1	1	1	1	219.923432484226	1	1	1	1
FCRL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.9472061319915	1	1	1	143.143103741699	1	1	1	1	1	1	1
FCRL5	1	1	1	1	1	1	1	1	1	1	1	1	110.942272886755	1	1	1	123.231836879378	1	1	1	129.674116171496	1	1	1	1	1	1	1
FCRL6	1	1	1	1	1	1	1	1	1	1	1	167.775500796148	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FCRLA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	156.800982932837	1	1	1	118.623062153642	1	1	1	1	1	1	1
FDCSP	1	1	579.607351360511	837.495769301786	1	599.426447531771	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	980.170997970992	1	593.304802796508
FDXR	1	1	1	29.6295647244653	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FEM1B	1	1	1	1	1	1	1	1	42.8375728230422	1	1	1	1	1	1	1	1	1	1	1	1	39.4256740518136	37.3781757413008	1	1	1	1	1
FEN1	1	1	1	76.4525250320516	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FERMT1	1	1	1	1	1	29.885834527349	1	1	1	1	1	1	1	53.3769411917818	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FERMT2	1	76.8966650911227	1	1	120.671603823409	58.8230692614795	1	109.595508760977	1	1	1	1	1	101.539141190431	1	121.701483652033	1	91.0125678825048	1	1	1	1	1	159.872114431545	93.7302419056471	35.5478382301689	1	103.947196421956
FERMT3	1	1	1	1	1	1	97.2031607948742	1	1	156.268892839694	145.164270101751	1	1	1	1	1	65.0762768806409	1	129.411768358575	1	1	1	1	1	1	1	1	1
FES	1	1	1	1	1	1	1	1	1	1	48.4740526335187	1	1	1	1	1	1	107.816246501224	1	1	1	1	1	29.4295852832165	1	1	1	1
FEZ1	1	1	1	1	45.0051565982755	1	1	56.3064524603485	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FGD2	1	1	1	1	1	1	1	1	1	52.5878769751305	63.0686535767312	1	1	1	1	1	154.324813286007	1	87.9492202361481	1	1	1	1	1	1	1	1	1
FGD4	1	36.1199443214148	1	1	1	1	1	1	1	51.5855562871289	42.5273235666852	1	1	1	1	1	1	66.9847174383578	1	1	1	1	1	34.080756108639	1	1	1	1
FGD5	1	69.4234436656912	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	101.76891979585	1	1	1	1	1	48.0633223754685	1	1	1	38.0268143489189
FGF1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.9405010696012	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FGF7	1	1	1	1	139.250579496656	1	1	1	1	1	1	1	1	1	1	182.259061527659	1	1	1	1	1	1	1	1	412.810828108717	1	1	1
FGFBP2	1	1	1	1	1	1	1	1	1	1	1	825.40826829038	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FGFR1	1	52.6675466538183	1	1	1	1	1	1	1	1	1	1	1	117.879537371361	1	143.896805620792	1	49.2590846676459	1	1	1	1	1	44.9679604958372	155.168292497489	1	1	138.28702222841
FGG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	506.050584811847	1	1	1	1	1	1	1	1
FGGY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.7861364845499	1	1
FGL2	1	1	1	1	1	1	1	1	1	446.27370462748	333.117085177521	1	1	1	1	1	1	54.7604714460718	157.293957867946	1	1	1	1	1	90.982756947288	1	1	1
FGR	1	1	1	1	1	1	1	1	1	178.690110440964	60.2301662900548	103.696139673767	1	1	1	1	1	1	77.294149766284	1	1	1	1	1	1	1	1	1
FH	1	1	75.5504440717095	97.9693079809842	1	70.903206960365	1	49.6825683719341	33.925877198784	1	1	1	1	1	39.417701102149	1	1	1	1	58.701248263555	1	95.9403453728621	44.6388866304916	1	1	44.0365095624994	1	1
FHIT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	79.8364419091546	1	1	1	1	1	1	44.9955539531347	38.5015208002876	1	1	54.4446332856989	1	1
FHL1	1	1	1	1	250.461608950813	1	1	291.105076928979	1	1	1	1	1	1	1	76.8287425062096	1	88.5184023685923	1	1	1	1	1	78.3959807836651	218.74471189362	1	1	148.877376171312
FHL2	1	1	43.232322156355	64.2324374279319	174.206679396982	63.0294208729673	1	1	61.2172035077167	1	1	1	1	569.482366995323	172.71150485586	132.676709069902	1	1	1	84.2652121320902	1	236.778202985873	202.345092179443	1	98.7178891228482	116.437242345337	1	1
FHL3	1	1	1	1	92.1511457716854	36.2774497923367	1	69.8433292087872	1	66.303555191152	36.07050306837	1	1	67.5699038352239	1	61.9602170509246	1	1	1	1	1	1	1	84.5540394208011	1	26.7639484740398	1	1
FHL5	1	1	1	1	53.9300642332285	1	1	124.034249132173	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FHOD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.6876856638715	1	1	1	1
FHOD3	1	1	1	1	1	1	1	1	1	1	1	1	1	84.2990819797436	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FIBIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	122.984824705145	1	1	1	1	1	1	1	1	103.568198658963	1	1	1
FIGF	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	207.743222060985	1	1	1
FILIP1	1	1	1	1	81.1647082147855	1	1	132.864701297634	1	1	1	1	1	1	1	1	1	203.911219344408	1	1	1	1	1	124.237845669696	1	1	1	63.7649168385288
FILIP1L	1	110.601077030963	1	1	491.35916366289	1	1	414.263279082292	1	1	49.9382403608214	1	1	1	1	219.82787032008	1	179.682632995442	82.862576018343	1	1	63.0520085984087	1	108.115197346702	183.795369444934	1	1	177.971721901295
FIP1L1	1	41.9694625736598	34.0613703878041	29.8747487767648	1	1	1	1	1	1	1	102.990118535283	1	1	35.4027821761882	1	1	58.8341931970867	42.4314749165558	29.9034721538665	143.675519669847	51.6533239273965	29.8610129308256	62.9959456060597	1	30.1393277503121	1	1
FKBP10	1	71.414131109524	1	1	132.602816854733	100.593716691417	1	119.167362197526	1	1	1	1	1	64.2442225239422	1	260.572569311992	1	1	1	41.6583732687884	1	1	1	110.244086104157	154.173216602121	1	1	35.735127556139
FKBP11	1	91.0393983180035	28.5218806126414	1	49.4368546044677	64.9660471543095	80.873993836423	1	1	1	1	126.507809285435	620.141859541402	1	1	124.605797601253	1	1	1	54.7365866399643	1	48.0739559568816	1	1	60.3632687344983	52.8780220871627	1	1
FKBP14	1	1	1	44.7021290342792	1	31.2248340472618	1	1	1	1	1	1	1	1	1	79.2119817383967	1	1	1	1	1	1	1	1	1	1	1	1
FKBP15	1	1	1	1	1	1	1	1	1	46.7720686020829	63.1406261785858	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FKBP1C	1	88.0191447008642	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.5332895838471	1	1	1	1	1	81.5026193042775	1	1	1	85.9395710208825
FKBP2	1	175.61743622572	231.120725443609	191.861741788123	217.478733322001	188.398772439016	96.6953046444142	188.167488526118	239.722881025625	138.617300746193	204.395479814172	83.0561502342178	500.930731888787	142.004503977451	206.831415698573	228.589487847255	1	287.279157196376	223.790475067316	269.770241261426	1	315.281532513453	212.059866742793	174.8297848447	175.023504631987	204.987876077767	112.834986353937	147.095505444961
FKBP5	135.694474231577	1	1	1	53.4471377887066	47.7048206428755	96.7604511523089	55.0068264395557	1	116.348726971397	65.0060102849188	1	1	1	1	1	1	1	67.2819216158346	1	1	99.220313967256	1	1	1	1	112.597956277016	1
FKBP7	1	1	1	1	48.3210424452953	1	1	1	1	1	1	1	1	1	1	122.779003554783	1	1	1	1	1	1	1	1	114.741246488767	1	1	1
