NAME	GenMod2	PVL Differentiated	NK cells	T cells CD8+	PVL Immature	GenMod7	GenMod3	Plasmablasts	GenMod5	Macrophage	GenMod1	T cells CD4+	CAFs MSC iCAF-like	Myoepithelial	B cells Memory	CAFs myCAF-like	Endothelial CXCL12	GenMod6	Luminal Progenitors	Endothelial RGS5	Endothelial ACKR1	GenMod4	Endothelial Lymphatic LYVE1	Mature Luminal	DCs	Monocyte	B cells Naive	NKT cells
ABHD5	1	64.1783351823801	92.5509269758595	1	80.5780033533526	48.8557751752663	1	1	1	76.2034930956057	77.5134681655345	1	88.6007388972292	141.453610576351	1	34.034990209411	77.3756082548336	51.5503146069616	98.5539305244811	56.8073484253124	56.1967301109335	1	31.8109570650203	91.4653042187447	1	62.3749405688689	1	109.021852502459
ABI1	49.0560700895106	1	106.551542935385	101.433653312779	1	49.488234603908	39.5176083221615	1	1	77.6927451137855	26.9390084746606	104.938556513815	1	68.6382619714125	103.33069701728	57.3232474613502	50.047025315605	40.2830562227992	48.7454776028436	60.4755213335502	58.5058376174073	44.9170271758341	103.133374995493	71.018276733736	53.6827132718618	76.5699541868183	1	115.081879394891
ABI3	1	1	1	95.7600384399303	1	1	1	1	1	79.6558214352632	1	1	1	1	1	1	1	1	1	124.574644876123	64.9818561340152	1	82.5200781314917	1	55.5131326276666	80.3846217994586	1	189.123644184437
ABI3BP	1	1	1	1	1	1	1	1	1	1	1	1	186.993321628194	1	1	78.3803584357744	1	1	1	1	1	1	1	1	1	1	1	1
ABL2	1	1	1	1	1	1	32.8102842760385	1	1	112.957756260637	1	1	68.8850787426743	1	1	108.587557104281	243.569201104308	1	1	130.417594183155	145.388099707075	1	44.1938513866968	1	1	88.7636271105621	1	1
ABLIM1	46.3591622411894	1	152.990225041084	1	1	97.4431787323078	1	1	1	1	70.9700542720646	89.605380174312	70.0000463276198	52.3274291525229	1	1	119.43259937	42.2315296098705	33.0024184078453	114.921936460344	164.134831988263	59.8604059834026	10.5748589705248	35.6651841073925	1	1	1	1
ABR	1	1	1	1	1	1	1	1	1	40.7168794305758	1	1	1	1	1	1	1	1	1	1	1	1	43.9594362174975	1	1	1	1	1
ABRACL	300.340177835577	1	245.459592078972	294.477516087488	1	223.208213937193	158.510919743239	1	183.591844579951	156.426152077193	155.727941119081	318.693658819212	1	1	100.611586699278	70.3496761485426	184.768342098013	209.238324152817	91.7255504194463	142.021781944289	72.4188655714793	292.960644454488	59.3138611223238	121.279305459004	154.27851852153	196.812206329857	139.256668775969	241.938063065493
ABT1	46.3353277291433	1	1	1	1	48.1637151000319	37.0490947299362	1	1	1	1	1	1	1	1	1	1	1	30.5249584387622	1	1	56.140469217608	96.3857321218322	39.4539763773462	1	1	1	92.2964355732124
ABTB1	1	116.04571194564	1	1	74.4172445836025	1	1	1	1	54.5880853073473	1	1	1	1	1	1	1	1	1	69.5929120949076	1	1	38.5435774278287	1	1	1	1	1
AC005152.3	1	1	1	1	1	1	47.6140222396046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC006129.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120.557315827052	1
AC007246.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.1150041957796	1	1	1	1	1	1	1	1	1	1	1
AC008268.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.9102758526011	1	1	1	1
AC013461.1	1	367.341448735006	1	1	219.035901808904	1	57.6542185142646	1	1	1	53.7447500421583	1	85.3189722104896	145.011220091564	1	78.6645265171617	31.043297864492	36.1549459729853	1	1	1	43.8114972481482	1	35.2207998559779	1	1	1	1
AC017002.2	1	1	1	1	186.565084772261	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC018816.3	82.2046795272525	1	1	1	1	1	1	1	120.439179769313	1	51.9551679446269	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC079767.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	186.836553541101	1	1	1	1	1	1	1	1	1	1	1	1	1
AC092580.4	1	1	90.6243949537962	117.582455723652	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	122.058061174413
AC093818.1	1	1	1	1	1	1	1	69.1266947186587	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC104699.1	1	1	1	1	1	1	1	41.6276262966566	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACAA2	47.9657171037513	1	1	1	1	41.2773012289349	62.5923614172812	1	1	40.2415039619633	1	1	63.7444423737551	1	1	42.3985450617766	1	1	1	1	1	69.6160136850248	34.8678038058151	1	1	1	1	1
ACACB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.455398130551	1	1	47.9775621683541	1	1	1	1	1	1	1	1
ACAD9	1	1	1	1	1	1	37.1957163831908	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACADS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.4627645310301	54.8170970086688	1	1	1	1
ACADSB	47.8634249900969	1	1	1	1	1	1	1	125.131482265706	1	40.5460332604676	1	1	1	1	1	1	1	1	1	1	1	1	162.055708169194	1	1	1	1
ACAP1	1	1	321.287320212	369.896884262112	1	1	1	1	1	1	1	322.059518862902	1	1	271.341318486755	1	1	1	1	1	1	1	1	1	86.2299547311673	1	281.288625352177	271.438267243308
ACAT2	62.74369378301	1	1	1	1	52.0143535332565	40.6334820706575	1	1	1	1	1	1	1	1	1	1	48.1697553218201	1	1	1	99.0686274096642	1	43.1843818333967	1	1	1	1
ACBD3	27.0672043488936	1	1	1	1	74.3027789241899	86.7619075542862	1	87.3652192779194	1	77.4490830005518	1	1	1	1	55.2375610684988	1	60.2891372017739	1	1	1	44.7507586457293	1	36.789075971919	1	1	1	1
ACD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.8744700891284	34.6620358430017	1	1	1	1
ACE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	142.921440296024	1	1	73.7801064501956	1	1	1	1	1	1	1	1
ACER3	1	1	1	1	1	1	1	1	1	54.4660015214114	1	1	1	1	1	1	1	1	1	1	1	1	29.5435201176678	1	1	49.7677141985702	1	1
ACIN1	37.854967451794	1	1	1	1	60.7738428875729	70.4669856460743	1	58.6057113226355	41.8002668019102	45.6777741456062	1	81.0826338969585	58.3391533301693	1	48.8582798164269	65.8960674326357	29.2107773064683	37.1452073805786	45.1348148527132	47.3157739166406	72.4845947263121	57.6495067847549	80.2367565696779	64.4643524878195	36.5168453134238	109.555063596732	1
ACKR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	219.719507506681	4153.30017677525	1	1	1	1	1	1	1
ACKR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.9305729354529	1	1	1	1	1
ACLY	28.3356988902391	1	1	1	1	40.4739305139216	28.3702118386688	1	87.0733956428514	1	40.8620729078821	1	1	1	1	1	1	52.1749943704223	1	1	1	30.0701088552727	35.8446497325326	31.2951707629528	1	1	1	1
ACOT2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	70.757944761569	31.0190736202761	1	1	1	1
ACOT4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.5859877125836	1	1	1	1	1	1	1	1	1	1
ACOT7	25.2661692845738	1	1	1	1	1	41.170097142676	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.0128098350405	1	1	37.6419583347823	1	1	1
ACOT8	50.9461393987719	1	1	1	1	1	33.1007608894012	1	1	1	42.9751603511554	1	1	1	1	1	1	44.7136899051943	1	1	1	38.9989397029029	1	1	1	1	1	1
ACOX1	1	1	1	1	1	33.6992552493026	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACP2	29.1645448734316	1	1	1	1	1	1	1	1	122.53845740088	1	1	1	1	1	1	1	36.7814050571863	1	1	1	1	1	1	1	40.9770853701392	1	1
ACP5	1	1	98.56652301869	94.8668977562827	1	1	1	1	44.6964070194776	378.105520661154	50.5197530461975	1	115.661035202885	1	191.123798241103	1	1	32.92423254988	1	1	1	1	1	34.494622714082	57.4369571198056	129.792426549905	1	1
ACSF2	1	1	1	1	1	1	1	1	1	1	31.6102662949916	1	1	1	1	1	1	40.8460239082337	1	1	1	1	1	32.760882103273	1	1	1	1
ACSL1	43.048029139783	1	1	1	1	57.2049306361311	1	1	1	105.774254863549	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.1737509751223	169.619480981214	1	1
ACSL4	1	1	1	1	1	1	1	1	1	60.6276901015435	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.5100667880125	60.6193056340348	1	1
ACSL5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.6319183023346	1	1	1	35.044245448121	1	1	1
ACTA2	1	7724.2025284096	1	1	3033.45672914633	1	155.159286081536	1	1	1	1	1	294.175666384332	5895.00572123149	1	1526.24038738425	97.9012574631181	1	1	125.131344188543	1	1	1	38.234510080915	1	1	1	1
ACTG2	1	280.850962449896	1	1	1	1	1	1	1	1	1	1	1	1318.59055056998	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACTN1	63.8122633349604	329.736732451749	1	1	258.853439038469	104.21308186533	143.785222991363	1	102.509188767345	79.6581673188571	74.9775254795628	1	182.459942533207	829.60141094179	1	383.230714402701	106.610648503761	78.0219621478608	154.512981769342	151.358696538791	354.912527674923	117.546115721188	207.108734805379	205.866513815614	1	83.3228262541776	1	1
ACTR1A	45.2689341710635	69.1331485707158	1	1	64.7574873549192	42.1786637513592	60.7875281736769	1	1	55.9158374781051	31.9752529270309	1	1	1	1	62.7918479137133	74.0736766868211	41.1027959610583	1	63.3100357724734	75.8115624216168	65.2575554848076	53.7687103572216	41.9844894339408	49.2743331353684	38.3363054679802	1	114.002021072359
ACTR1B	34.4032620144766	43.7305921343038	1	1	1	1	42.2120961006857	1	1	1	27.6039353141838	1	1	1	1	1	1	1	33.0869437364952	83.2003238238555	53.0591067891857	45.8370286156903	115.981337489649	35.541961723818	1	1	109.125076015192	1
ACTR3B	47.0775189833804	1	1	1	1	1	68.6305000181865	1	1	1	1	1	1	1	1	1	1	1	39.9843995244377	1	1	46.6258471160237	1	1	1	1	1	1
ACTR6	70.7971396946813	1	1	1	1	58.3084659011791	1	1	1	1	35.2970255076558	1	1	1	1	1	1	36.5182113486449	1	1	1	58.7190947578057	1	52.4302906192228	1	1	1	1
ACVRL1	1	1	1	1	48.99157121523	1	1	1	1	1	1	1	63.8187133454267	1	1	66.8717130489649	220.548056894371	1	1	169.044760204686	110.80035029295	1	65.2948855788062	1	1	1	1	1
ACYP1	23.6145920747834	58.220614201461	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.3691130903388	1	1	1	68.5779786252935	1	28.3730857440792	1	1	1	1
ACYP2	42.6219056478119	1	1	1	1	52.2342687727896	66.9427097443266	1	62.9906194954612	48.6240845641763	36.3522508502301	1	1	66.3709474939883	1	1	1	34.8586527685974	53.6747216151073	1	1	45.6488083513413	1	67.1385489269176	40.41382261619	1	73.0761326940952	1
ADA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.2388922412898	1	1	85.4750639744561
ADAM10	26.0103120713656	1	1	1	1	56.9215806678884	24.145906153614	1	40.6899073331441	80.7018620929708	45.4609643788824	1	1	1	1	42.5849857685182	112.968426724377	46.1515965491983	41.4062101152082	89.3874136118668	83.1534772857578	39.1419003397125	144.571982659164	127.013732585709	1	96.8163675918842	1	113.250393297335
ADAM12	1	1	1	1	1	1	1	1	1	1	1	1	133.509143219699	1	1	294.245610044919	1	1	1	1	1	1	1	1	1	1	1	1
ADAM15	138.485236218847	1	1	1	1	191.068382855316	95.8161120348806	1	125.341133131877	1	145.850791330065	1	1	1	1	1	535.733317396673	163.128608397861	62.3594845052819	381.345089363155	368.024761292245	150.249023419947	172.837588199805	52.5749331911299	1	37.9105114086585	1	1
ADAM19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.6820481475127	1	1	1
ADAM28	1	1	1	1	1	1	1	1	1	74.7476157451705	1	1	1	1	255.470362728855	1	1	1	1	1	1	1	1	1	60.6547752670872	40.5052156115476	561.802465817432	1
ADAM33	1	1	1	1	1	1	1	1	1	1	1	1	75.7990175609473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADAM8	1	1	76.7172035329521	1	1	1	1	1	1	59.0428657198605	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.5856686574851	54.5878490022524	1	142.255304068547
ADAM9	1	1	1	1	1	1	52.3670324117896	1	1	103.440100008741	1	1	1	1	1	47.8154067745637	1	27.727589059247	1	1	1	1	47.2193644510638	31.3613635541615	1	39.3449028578497	1	1
ADAMDEC1	1	1	1	1	1	1	1	1	1	94.5366370333848	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADAMTS1	1	508.044795612471	1	1	374.213607287196	1	1	1	1	1	1	1	211.176183835642	103.466181494356	1	58.4367061471673	638.859581649151	1	1	269.385631394429	462.420678247337	1	638.800198704087	1	1	1	1	1
ADAMTS12	1	1	1	1	83.7571289019674	1	1	1	1	1	1	1	81.3986949830508	1	1	113.200819616	1	1	1	1	1	1	1	1	1	1	1	1
ADAMTS2	1	1	1	1	67.1208989842581	1	1	1	1	1	1	1	62.6561155549108	1	1	144.601519537086	1	1	1	1	1	1	1	1	1	1	1	1
ADAMTS4	1	190.910990896256	1	1	268.94655570761	1	1	1	1	1	1	1	1	1	1	51.5460636903352	80.823490637835	1	1	148.763463403498	97.2211603667154	1	42.9102826062827	1	1	1	1	1
ADAMTS6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	170.098044348053	1	1	1	1	1	1	1	1	1	1	1
ADAMTS7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	124.771964873613	1	1	1	1	1	1	1	1
ADAMTS9	1	115.108399360937	1	1	59.8430049675922	1	1	1	1	1	1	1	1	1	1	1	309.206815192721	1	1	289.826746204824	301.260305567213	1	51.5794363170622	1	1	1	1	1
ADAP2	1	86.3447736842407	1	1	68.0554667430924	1	1	1	1	338.771106814251	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	147.744540469702	1	1
ADARB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.9830776909619	1	1	1	1	1
ADCK3	23.6071674428874	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.7444352543199	1	1	1	1	1	1	1	1	1
ADCY3	1	69.089682373538	1	1	86.4330654138751	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADCY4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	236.308480651155	1	1	176.616836591829	206.104603126701	1	76.0079743849609	1	1	1	1	1
ADCY7	1	1	1	1	1	1	1	1	1	51.9814030013693	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.2592046153023	1	1
ADD1	1	97.8642982205516	1	1	128.825654880685	1	38.3697860072364	1	51.381725249947	44.9127543783313	1	1	90.8826523135115	1	1	80.7567926515127	213.584636114279	1	26.3413365816192	61.5939232144487	77.3628185807604	1	25.6144394330331	41.6450839320384	48.3833963657086	28.958129977774	1	87.9008317075246
ADD3	26.9815967327759	1	1	1	64.9250600492357	1	47.5306587690409	1	1	1	1	118.255028057673	208.224014350642	1	121.052865209094	193.822082610316	44.3283909356866	1	63.0112869886883	161.179444327097	58.8210912480829	35.2304830006739	102.540446437306	66.4268263679794	45.1193931275078	1	1	205.500219800921
ADGRA2	1	94.3053495233073	1	1	69.0630223328441	1	1	1	1	1	1	1	120.403704525662	1	1	78.5825329409165	1	1	1	1	1	1	1	1	1	1	1	1
ADGRE2	1	1	1	1	1	1	1	1	1	62.9623201727198	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123.745778472534	1	1
ADGRE5	1	1	472.601579046596	342.349067904862	80.7659210403155	1	1	1	1	89.6404017937414	1	207.625774205507	1	1	150.631791968906	1	1	1	1	1	1	1	25.2565662735145	1	108.568674760675	118.374965217629	1	328.393609752755
ADGRF5	1	59.6118227727365	1	1	189.609744265897	1	1	1	1	1	1	1	1	1	1	1	453.496526818465	1	1	300.403876334887	98.9559817531002	1	29.5677077678378	1	1	1	1	1
ADGRG1	1	1	1	1	1	1	32.4844286502889	1	1	1	1	1	1	1	1	1	134.220616359151	1	26.3594094594128	129.412234143494	99.6693413206343	30.4999200447448	47.2164355975305	1	1	1	1	188.164258898173
ADGRL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.0448399180865	48.6644238103178	1	1	1	1	1	1	1
ADGRL4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	534.220726733526	1	1	596.918998732089	524.89379190798	1	225.386908882945	1	1	1	1	1
ADH1B	1	1	1	1	138.984409853925	1	1	1	1	1	1	1	375.527444064804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADIPOR2	26.9355421108329	1	1	1	1	47.5443002127702	1	1	1	1	28.2520157292649	1	1	1	1	1	38.6830178707556	27.2660730693864	1	1	1	24.0293843727227	1	32.9123895048901	1	1	1	1
ADIRF	156.604483251328	3330.21618056928	1	1	1109.66000845931	272.586344897201	131.626637249987	1	1268.38305417212	1	703.309583487432	1	332.296314860672	148.622872065002	1	107.376160833236	270.053983605841	453.121834585332	138.887131655501	322.304146200203	1138.60668112931	195.140020309268	610.528111779041	475.311734056114	1	1	1	1
ADK	62.0521828963978	1	1	1	1	47.1037575590603	44.0759747886142	1	57.0772277959893	1	55.2470882107546	1	1	83.3816452774657	89.3286217951463	1	1	61.0566180806935	41.2906674843201	1	1	97.0963081972857	35.2515224001218	89.7463628706493	40.6326140279057	1	304.213153093776	1
ADM	1	1	1	1	1	1	1	1	1	89.5188670824032	1	1	209.760085184348	165.353202910485	1	1	82.0094725472283	47.7844760880466	1	236.496124307883	59.4392836333506	1	89.1446617185022	1	1	1	1	1
ADM5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.575493163928	237.488346975032	1	1	1	1	1	1	1
ADNP	24.454773441012	1	1	1	1	1	1	1	59.8648578440759	1	35.0507266643465	1	1	1	1	1	1	1	1	1	1	27.6100897125616	1	32.1755039475528	1	1	1	1
ADORA3	1	1	1	1	1	1	1	1	1	39.4402572631769	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADPGK	1	1	1	1	1	1	25.939077873496	1	1	86.8525017790077	1	1	1	1	1	1	1	29.5871296605666	1	1	1	1	1	1	91.7405014890556	72.3564634258987	1	1
ADPRHL2	38.0096247348764	1	1	1	1	1	49.0464569783355	1	1	1	1	1	1	1	1	1	1	21.4279038645482	30.8213367271671	1	1	61.8323582598138	1	22.9167389295538	1	1	1	1
ADRA2A	1	73.7646145694187	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ADRB2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.7955664090368	1	1	65.1811567830042	74.9290340351467	1	1	1	1	1	1	127.928670060693
ADRBK1	1	1	1	1	1	1	1	1	1	71.2567178734064	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.0116411872721	1	1
ADSS	66.0313467938362	1	81.1325577334314	93.3911139816162	1	99.4755922364739	87.5038859220163	1	106.762357596275	52.7572557696183	101.565177075103	1	1	1	1	1	85.6617203237302	101.903532040585	69.4878298684382	1	63.0888996100594	100.551241201859	81.248301109084	53.1676961578352	1	44.1295549176019	1	95.3552327249998
AEBP1	1	197.080218908317	1	1	304.106003766532	1	1	1	1	1	1	1	789.910252310116	1	1	1454.38414087521	1	1	1	1	1	1	1	1	1	1	1	1
AEBP2	1	1	1	1	1	1	35.4449301325598	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AEN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.4134922992809	1	1	1	1
AFAP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.5682087147113	1	1	1	1	45.7457248872214	1	1	1	1	1	1	1
AFAP1L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	78.0043455440284	1	1	143.61413038375	46.4999171414455	1	146.848530839432	1	1	1	1	1
AFAP1L2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.1325434784088	1	1	1	1	1	1	1	1	1	1	1
AFF1	1	1	1	1	1	1	1	1	1	41.8484906634019	1	1	1	1	1	1	99.2013617627028	1	1	40.5139024573995	57.7788751141989	1	1	1	1	1	1	1
AFF3	1	1	1	1	1	1	1	1	54.304743979339	1	1	1	1	1	1	1	1	1	1	1	1	1	1	175.308485866638	1	1	170.80182262335	1
AFMID	58.2024392716871	1	1	1	1	90.3600246635931	66.8105528288218	1	54.7873978584762	1	43.8102858069731	1	1	45.4707649194682	1	1	1	40.6086941616833	35.0649212010624	1	1	67.9088366349132	1	38.3729842601144	1	1	1	1
AGA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.5268549064959	1	1	1	1	25.2565662735145	52.7163253881651	1	1	1	1
AGAP2.AS1	1	1	1	1	1	1	36.0282147600517	1	1	1	1	1	1	1	1	1	1	1	1	91.4158014064852	1	1	1	1	1	1	1	1
AGBL5	31.1382341207715	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AGL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.197427266266	1	1	1	1
AGO2	1	1	1	1	1	41.8329932644824	1	1	1	1	1	1	1	1	1	1	1	1	22.0042480696815	1	1	27.6255511156637	1	35.4975856408709	40.3362338721292	1	1	1
AGO3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.1135779767983	1	39.3583060406031	1	1	1	1
AGPAT1	32.2176094057379	1	1	1	1	1	26.5910662437943	1	1	1	1	1	1	1	1	34.2066990772625	101.827941242235	1	1	57.5311313511764	1	31.46982546844	44.0035170724563	1	1	1	1	1
AGPAT5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.4678084044228	1	49.7292069593403	1	1	1
AGR2	1270.32357947658	1	1	1	1	491.739868482522	1	1	2705.46027174278	1	1763.29641095286	1	1	1	1	1	1	2549.49933576285	1	1	1	313.852031241911	1	813.339330546284	1	1	1	1
AGR3	555.392685179232	1	1	1	1	309.128704295866	1	1	1299.91290020027	1	844.942775233064	1	1	1	1	1	1	702.899985272641	1	1	1	1	1	433.261635979979	1	1	1	1
AGRN	1	1	1	1	99.9041501522599	51.5211051525193	29.2213697250003	1	55.7712909653123	1	1	1	1	1	1	1	88.4737697757449	40.7070486084495	1	86.1627233855264	1	1	73.2992823793677	33.2867717459069	1	1	1	1
AHCTF1	1	1	1	1	1	42.9461368388011	25.2783415436236	1	1	1	30.3952854063746	1	1	1	1	1	1	1	1	1	1	36.972095071469	1	1	1	1	1	1
AHDC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.8744700891284	1	1	1	1	1
AHI1	24.0806724377951	1	102.704041565535	1	86.711496002398	74.550738839964	1	1	41.1519515788502	1	28.5754415945458	1	90.6923118429292	79.7123691622134	1	48.3109380380857	1	1	33.0304291840829	41.6324105579419	65.8009474069989	49.5904662913079	1	65.3305177963159	75.0371707123006	1	1	1
AHNAK2	1	1	1	1	1	1	91.5560457508729	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AHR	1	1	1	1	128.586949220501	43.4096911581983	55.9307855825065	1	1	123.512991801843	49.6201470466625	92.420086963216	1	72.7713673298145	1	1	156.314135182965	49.3865843460205	51.3507776849644	142.736216812201	129.66472858332	1	1	42.8093992626167	96.1585899689245	112.577941095857	1	1
AHSA2	1	1	1	1	1	1	1	1	52.5853284740045	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AIF1	1	1	1	1	1	1	1	1	1	1539.72629461109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	420.048591337726	1511.40924532688	1	1
AIF1L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	155.995574366467	1	46.1395273595975	58.472492635032	1	31.267780401402	1	1	1	1	1	1
AIFM1	37.0140115601785	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.8360855718104	1	1	1	34.9565911081803	1	1	1	1	1	1
AIFM2	1	1	1	1	1	1	36.7708791091632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AIM1	168.838929868082	1	160.774164513113	119.754356136996	1	449.523716098586	1	1	75.2330806218734	39.7554766307186	1	217.675611930137	1	1	1	1	1	1	57.8327075349131	1	1	510.352974672906	1	47.0653444603837	87.4895230440494	57.7336796599273	1	113.708551646594
AIM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121.033608297965	1	1	1	1	1	1	1	1	1	1	1	1	1
AK4	56.9410273666363	1	1	1	1	48.540209808379	67.8633555736575	1	1	1	24.4019816843385	1	1	112.41522532267	1	1	1	49.561314142291	33.9247196728603	1	1	73.2603945037012	1	37.3059504815698	1	1	1	1
AK5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	109.114457536884	1	1	1	1	119.368578577009	1	1	1	1
AKAP1	34.6873601820955	79.6133460447566	1	1	1	34.9849929443212	1	1	52.0906326393498	1	34.4432245634403	1	1	1	1	1	1	1	38.3882251223004	1	1	1	1	1	1	1	1	1
AKAP12	1	114.98119196977	1	1	151.175858596305	1	1	1	1	1	1	1	244.900108693846	1	1	156.093213650557	1	1	1	1	139.086952505391	1	627.700890278753	1	1	1	1	1
AKAP17A	1	1	1	1	1	30.4130231141194	1	1	1	1	30.3217435557727	1	1	1	1	1	1	1	1	1	1	1	37.2600086474145	37.6511562355582	1	1	1	1
AKAP8	1	1	1	1	1	1	46.9554934602482	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.7588031173642	1	1	1	1	1	1
AKAP8L	1	1	1	1	1	1	45.8514744358079	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.704863294232	1	1	1	1	1
AKIRIN1	63.5437672467066	80.3301588442418	1	157.42526002738	51.4765338742634	80.9028739467469	77.5527819422619	1	1	33.692882260909	85.5681470649684	147.084983772529	1	104.878875774982	78.3072838524284	39.6604111020457	63.2548507502621	54.7712089255359	52.9018124833169	1	59.4564062682835	74.4753004370251	69.0643102822475	113.754356408693	81.2469118791183	62.0155702663173	1	122.4243492358
AKIRIN2	39.311814814525	1	105.70660340395	141.99142006531	1	52.2253304241793	59.855243414318	1	1	114.861361788633	33.1348611090136	126.848578861505	62.9536754458589	58.2588012628208	100.85491849533	48.5896538508835	61.7882432605206	29.7734431249811	54.3861264247991	67.608539960595	90.9501823941557	61.4102810756813	40.5132938019308	42.2326942914074	133.949300731492	136.211327696317	1	137.490327593632
AKNA	1	1	221.571209178481	137.068129257257	1	1	1	1	1	1	1	86.5938582417247	1	1	1	1	1	1	1	1	1	1	1	1	1	33.5537149064689	1	155.956342038427
