NAME	CAFs MSC iCAF-like	Endothelial ACKR1	B cells Memory	T cells CD4+	Monocyte	GenMod5	T cells CD8+	Endothelial CXCL12	Plasmablasts	NK cells	GenMod4	DCs	CAFs myCAF-like	GenMod2	PVL Differentiated	Macrophage	GenMod1	Mature Luminal	Endothelial RGS5	Endothelial Lymphatic LYVE1	GenMod3	GenMod7	Luminal Progenitors	B cells Naive	PVL Immature	Myoepithelial	GenMod6	NKT cells
MALT1	1	1	1	1	41.6933824439859	1	1	1	1	1	1	140.490555314505	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAML2	77.5875824970615	1	1	1	1	1	1	1	1	1	1	1	1	1	60.3170812911776	39.3539367986827	1	1	50.1986904844315	24.5651391220581	44.2371914611004	1	69.850024587684	1	52.159253772962	56.8040948880729	1	1
MAN1A1	62.3857923677935	51.8878775924044	1	1	1	1	1	1	1	1	1	1	78.3579834289416	1	1	44.1439747973077	1	1	49.251219723783	1	1	1	1	1	1	1	1	1
MAN1A2	74.5599875308529	72.0168271929986	1	1	1	50.333320231597	1	108.346801107511	79.6405466586224	1	47.8450508150662	39.9544152830777	56.7766427720299	31.4624187285426	1	1	36.7793748091373	60.8294280271294	57.2787214870369	100.141796807323	62.3486115469079	74.3580210572321	60.8441546741607	48.4441506643508	63.0206030080472	55.8318648181468	49.8855775373239	1
MAN2A1	65.4065515004947	1	1	1	1	1	1	1	1	1	1	40.6943816241659	49.7475481868229	1	1	45.395271106545	1	1	1	158.435482262218	1	1	1	1	1	1	1	1
MAN2B1	1	1	1	1	99.4158716552435	1	1	1	1	1	1	91.3788769595572	1	1	1	129.243648317249	1	1	1	66.0625350486438	1	1	1	1	1	1	1	1
MANBA	1	1	107.914065123972	1	80.322592933965	1	1	1	1	1	1	1	1	1	1	92.271539399987	1	1	1	1	1	1	1	1	1	1	1	1
MANBAL	1	1	1	1	1	55.4223762228403	1	1	1	1	50.8988910201515	1	48.0883608849333	46.115271999225	65.6624808983815	1	45.6017753352501	44.7094026624603	1	1	55.6681302356541	62.9699446128825	32.5038490671911	1	51.8908238893531	1	64.3658526907105	1
MANF	101.142114672681	72.8094242547025	1	1	60.2043055353711	65.2056151982842	1	112.917590358666	210.971208056156	1	91.9689258925826	44.1192954664348	92.6811975567411	73.615713767762	1	78.2616035517085	59.4045474444282	60.0895600384825	127.885123040935	150.852634826255	147.291923980446	80.2462065322453	39.8289913569731	1	63.0059926428262	1	114.164704782889	95.3744697841107
MANSC1	1	64.7358546296841	1	1	1	1	1	90.7533838431074	1	1	1	1	1	1	1	1	1	38.9760430348346	44.8832967757126	1	1	1	1	1	1	1	1	1
MAOA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.0350344207551	1	1	1	1	1	1	1	1	1	1
MAOB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.9021541236089	1	1	1	1	1	1	1	1	290.77251564707	45.1579939799185	1
MAP1A	124.905878281593	1	1	1	1	1	1	1	1	1	1	142.332354624527	93.2734308224639	1	59.3509815202908	1	1	1	1	1	68.4272429981224	1	1	1	70.7277791507713	1	1	1
MAP1B	149.565009994152	1	1	1	1	1	1	188.957658434278	1	1	1	1	201.394886750351	1	508.542204661051	1	1	1	208.629622663621	30.9651811582551	143.508103180266	1	102.549091211537	1	516.171309149288	152.238264961736	1	1
MAP1S	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	98.3262857452328	1	1	1	26.2451429142499	1	1	1	1	1
MAP2K1	1	1	1	1	85.130104661266	1	1	1	1	1	1	61.9709473583742	1	24.7322428029241	1	44.7872349760889	1	1	1	1	38.936863552366	1	1	1	76.2503331813151	1	24.8075401407967	1
MAP2K2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.1729556178286	1	1	1	18.1785973906965	1	1	1	1	76.4696549656738	1	1	1
MAP2K3	1	42.6985748138945	1	1	110.001316745222	1	1	54.8629723797869	1	99.8770325351614	41.3727655119781	114.498722376595	1	36.8480986331649	1	66.8078476152758	49.9214095031834	48.2444718427727	31.9768548800794	38.3606263056736	63.6476352426843	42.6591395373996	170.568318972169	1	1	56.076659418862	36.0215877114666	1
MAP2K7	1	1	1	1	1	1	1	1	1	1	27.937777783546	1	1	1	1	1	1	1	1	1	26.4719048974792	40.4445976162403	30.7053308871355	1	1	1	1	1
MAP3K1	1	1	1	1	1	111.697765443904	1	1	1	1	1	1	1	1	1	41.7935417635826	65.5138491816629	107.756298001586	1	1	1	67.8723102885158	1	1	1	1	46.5753776252856	1
MAP3K11	1	144.826995719378	1	1	42.427027584801	1	1	150.631043356625	1	1	38.1791361756951	1	1	39.7367373226334	1	74.4519430879889	34.3100570663431	28.6615623919706	108.596209226507	41.7616743420494	35.2799219242116	40.4953300161116	1	1	1	1	1	1
MAP3K2	1	1	1	1	75.6954874227219	46.4464636401164	1	1	1	1	1	119.975168298865	63.7837735789612	1	1	92.210798112287	40.4509545303482	52.1327726857896	36.5708150278783	1	1	52.4619032464628	27.6291611485396	228.227409321935	1	1	24.7956095790337	1
MAP3K3	1	44.5979681835238	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.305968972703	42.5789200435506	1	1	1	1	1	1	1	1
MAP3K4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.5921793315024	1	1
MAP3K7CL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	465.800449610279	1	1	1	1	1	1	1	1	1	170.189712940504	1	1	1
MAP3K8	1	168.390996525015	194.659765643485	1	253.914764619344	1	125.799445151637	116.578656742754	1	374.208090522579	46.4398767140221	197.002787531818	49.8189548568329	1	74.5416839117186	201.78028732458	160.04567603344	71.2056247597804	75.1441521425674	48.9585631177404	45.9225782033339	105.505223483364	147.261005748595	163.735781081376	50.2585662697044	1	70.1356643398537	171.391371377927
MAP4K1	1	1	74.5960150666815	1	1	1	1	1	1	1	1	34.8067120021423	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAP4K2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.6385697344095	1	1	1	1	1	1	1	1
MAP4K4	80.8657247286499	70.5643420059706	1	1	1	1	1	95.8486417812177	1	1	27.5105137689433	1	106.346863431043	1	1	1	1	1	133.694927716166	84.1082397015684	52.2620223776869	1	1	1	80.6513417940593	1	1	1
MAP7	1	1	1	1	1	74.6200521346077	1	1	1	1	64.0600849525798	1	1	50.2753228673295	1	1	53.6513525937765	51.8836774563663	1	1	1	65.2779502197255	52.2001505204856	1	1	1	69.255931011347	1
MAP7D1	1	51.1011797547358	1	1	36.5027170779746	1	1	66.3091612795979	1	1	43.0228736361821	62.434351623388	48.1805976092858	1	45.3003178048876	53.623238576581	42.5542031142148	48.6450100364356	62.3397092593333	39.1184003726449	43.1682079313153	42.7932777838456	57.2299995820282	1	67.3778570704537	41.8597128651571	1	86.0099996824812
MAP7D3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	96.3774329764915	1	1	1	1	1	1	1	1	1	51.8111582446847	1	1	1
MAP9	1	1	1	1	1	1	1	1	1	1	1	1	1	28.5555146481916	47.8446151184082	1	1	44.3327867878104	1	1	1	1	1	1	1	1	1	1
MAPK1	1	1	1	1	57.7323470469866	1	1	1	1	110.783070126889	28.3847956937895	1	53.5792014794519	1	1	42.6840695017909	1	1	56.9427026444654	1	24.9631200877076	1	1	1	1	1	28.815881843496	1
MAPK11	1	57.7002442819212	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.827713454	1	1	1	1	1	1	1	1	1
MAPK13	1	1	1	1	1	38.642642936886	1	1	1	1	92.1298552122204	1	1	56.0433153290099	1	1	31.2177322347665	60.8723742655875	1	1	34.6278480782813	40.1815581504454	1	1	1	1	49.2686846064468	1
MAPK3	1	78.6705055402013	1	1	1	1	1	143.250983851055	1	1	1	1	1	1	1	1	1	1	164.35644566013	31.0211749476228	1	1	1	1	1	1	37.2014443706672	1
MAPK8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.3127076266669	40.9194441986781	1	1	1	1	1	1	1	1	1	1
MAPKAP1	1	1	1	1	1	1	1	1	1	1	42.7824826432018	36.2236530960244	1	37.7056036064285	1	46.5558955621067	1	30.0187383444379	1	1	50.5555215693053	1	1	1	1	1	1	1
MAPKAPK2	1	1	1	1	1	1	1	1	1	1	1	75.7968584210255	43.197664813296	1	1	1	56.921994173028	35.2053308444569	38.3485127708868	1	27.6866503135038	47.1136327466172	50.1561950076463	1	1	1	34.3637594983527	1
MAPKAPK3	1	1	1	1	73.4576806068391	1	1	1	1	1	1	52.7572447169983	1	1	1	50.4485744421875	1	1	1	1	1	1	1	1	1	1	1	1
MAPRE2	1	1	116.25725776354	122.144766775686	1	1	218.33767316887	1	1	179.410783042751	1	41.4407961677746	1	1	178.882273221338	62.8143060756766	1	1	69.2774184144793	1	1	1	36.9013942635737	102.929760385568	89.5362711358059	1	1	264.772570600842
MAPRE3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.4643561979071	1	1
MAPT	1	1	1	1	1	121.617710780954	1	1	1	1	44.2320457925307	1	1	81.208985641488	1	1	64.7941357810783	115.135448159492	1	1	1	68.4792715530688	25.1893956865487	1	1	1	44.0003247552249	1
MARCH1	1	1	237.023979347271	1	128.282520750338	1	1	1	1	1	1	62.2381618609835	1	1	1	143.41398908406	1	1	1	1	1	1	1	180.120707735062	1	1	1	1
MARCH2	1	1	1	1	1	1	1	49.7213668326999	1	1	1	1	1	1	1	41.5851181642279	1	1	1	1	1	1	1	1	1	1	1	1
MARCH3	1	42.9479337008748	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.7172796863742	1	1	1	1	1	1	1
MARCO	1	1	1	1	84.8176887169941	1	1	1	1	1	1	1	1	1	1	79.2498114958182	1	1	1	1	1	1	1	1	1	1	1	1
MARK2	1	1	1	1	1	1	1	1	1	1	37.9764806519937	1	1	1	1	1	28.5632674824421	54.0717913860222	1	1	1	48.930710477835	29.3700791912333	1	1	1	1	1
MARS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.8155062443873	1	1	1	1	37.2680343249251	1	1	1	1	1
MARVELD1	1	1	1	1	1	1	1	1	1	1	1	1	60.9780653732379	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MARVELD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.9381559601234	1	1	1	1	1	1	1	1	1	1
MARVELD3	1	1	1	1	1	1	1	1	1	1	32.4259737588754	1	1	20.4136568383895	1	1	1	67.6652626718556	1	1	1	36.0474249804125	1	1	1	1	1	1
MAST2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.4792207317856	1	1	1	1	1	1	1	1
MAST4	1	110.454572709423	1	1	1	64.262970245218	1	340.346952935382	1	1	1	1	1	1	1	1	57.9504617907438	110.990254973091	142.573411643134	24.4918446514136	1	35.8136638183821	1	1	1	49.6519658537116	43.7888161758893	1
