NAME	PVL Differentiated	T cells CD8+	GenMod4	Luminal Progenitors	GenMod3	GenMod1	Plasmablasts	B cells Memory	B cells Naive	NKT cells	T cells CD4+	GenMod7	GenMod5	PVL Immature	CAFs myCAF-like	CAFs MSC iCAF-like	NK cells	Macrophage	Monocyte	Endothelial ACKR1	Endothelial RGS5	GenMod6	DCs	GenMod2	Mature Luminal	Endothelial CXCL12	Myoepithelial	Endothelial Lymphatic LYVE1
MMP11	1	1	1	1	1	1	1	1	1	1	1	1	1	95.6417319855903	2230.25714076183	257.341165839986	1	1	1	1	1	1	1	1	1	1	1	1
MMP14	1	1	1	1	104.92312975833	1	1	1	1	1	1	1	1	92.033777783033	486.892525097177	248.791480385925	1	105.307822069189	1	1	82.0903722829905	1	1	1	1	1	101.800436381506	1
MMP15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62.2148362562937	1	1
MMP19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	91.979071665148	110.652965106339	1	252.812257815509	240.552686157975	1	1	1	1	1	1	1	1	1
MMP2	1	1	1	1	65.7388738129123	1	1	1	1	1	1	1	1	1	1075.79459700014	932.64490498646	1	1	1	1	197.181560537547	1	1	1	1	358.099616183009	1	1
MMP23B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	126.618271118099	131.696480068657	1	1	1	1	1	1	1	1	1	1	1	1
MMP28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66.0241327820543	1	1	1	1	1	60.4064373551756	1	1
MMP3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	96.9360328094377	1	1	1	1	1	1	1	1	1	1	1	1	1
MMP7	1	1	1	1110.21348401914	206.49918316896	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MMP9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	368.079771368546	103.836517666331	1	1	1	1	1	1	1	1	1
MMRN1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.0934860549982	1	1	1	1	1	1	1	728.307240923781
MMRN2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	244.397680861068	198.892282113219	1	1	1	1	348.694604112133	1	130.223168777851
MND1	1	1	46.4814639307154	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MNDA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	233.744123557759	332.025472993679	1	1	1	279.731739775406	1	1	1	1	1
MNS1	1	1	37.8604780509895	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MOAP1	1	1	1	1	1	32.1121282426032	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.1680756095385	32.2140601192442	1	1	1
MOB1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.144461351089	1	1	1	1	1
MOB2	174.093442078224	1	1	33.0329744821433	1	49.192927255348	1	1	1	1	1	47.3945181341401	1	1	1	1	1	1	1	108.318659597564	99.3393101109875	32.7443511411421	1	23.0885988014203	1	168.732310945419	86.6132052752959	104.665124471021
MOB3A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.8968456649197	1	1	1	1	1	1	1	1	1
MOB3B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.0330483965469	1
MOB4	1	121.188072530244	44.9430634856831	1	32.6418897174232	37.5455322997367	1	1	80.9612730836655	1	99.4853778687766	43.00823093167	47.8666394182047	1	1	1	110.154460031764	1	1	1	1	34.595101027749	1	40.7921264742801	48.4156854884441	1	1	1
MOCS1	76.866163259435	1	1	1	1	1	1	1	1	1	1	1	1	76.4543183872064	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MOGS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.211045596753	1	1	1	1	1	1
MON2	1	1	1	1	1	31.7008473394613	1	1	61.8764066246244	1	1	1	1	1	1	1	1	1	1	1	48.0085812648486	1	1	1	55.3687121925681	1	1	1
MORC3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.2374542110435	1	1	1	1	29.0518365931337	1	1	1	1	1
MOSPD3	1	1	60.5647966974406	1	87.4071423128977	50.9182562858932	1	1	1	1	1	59.187525031301	44.6674549082321	1	1	1	1	1	1	1	44.4979628054105	69.1688635808621	1	64.8856863036092	1	1	1	1
MPDZ	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.7449056426339	41.9230260991558	1	1	1	1	72.4432451751459	1	1
MPEG1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	140.928658061019	145.773051218608	1	1	1	142.403179342077	1	1	1	1	1
MPHOSPH10	1	1	70.8098762017021	30.7961049545814	94.396662610752	1	1	1	1	1	1	80.2765679305462	40.8211051273806	60.0574958374591	1	1	1	1	1	1	1	44.8226364962653	1	58.4718102406843	72.3509462881796	44.6532332656834	1	1
MPHOSPH6	1	1	116.122499682745	29.2198511715022	49.2967242082045	43.8786546380092	1	1	1	1	1	55.4838854668643	1	1	1	1	1	1	1	1	1	56.8890090981561	1	69.3829675521711	112.709140166379	1	1	1
MPP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	171.443770251918	68.9662129472218	1	31.0855444596031	1	1	1	1	1	1	1
MPP5	1	1	1	26.568277860727	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MPP7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.6195520239025	1	1	48.8675575093071
MPPE1	1	1	27.7053876807287	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.0147791423524	1	1	40.6412601634476	1	1	1
MPRIP	113.020736186718	1	1	1	1	1	1	1	1	1	1	1	1	169.569430071964	49.9416903299436	1	1	1	1	48.4783623236186	115.500975300176	1	1	1	1	111.208413753841	58.4974702152346	1
MPV17L2	1	1	43.9064174686408	1	26.6198115965807	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.9480976627552	1	1	1	1
MPZL2	1	1	38.7274949828369	76.2974177585769	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	87.9984303600179	1	34.0505664158604	1	1	1	1	66.8906154555596	136.409573029744
MPZL3	1	1	1	1	1	41.8295922806647	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MRAS	1	1	1	38.0999793833171	116.289051434052	1	1	1	1	1	1	1	1	1	76.5780889852999	1	1	1	1	1	1	1	1	1	1	1	1	1
MRC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	275.869404643324	116.462896024458	1	1	1	1	1	1	1	1	78.4296974035937
MRC2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	221.082058307232	132.769811011284	1	1	1	1	1	1	1	1	1	1	1	1
MREG	1	1	1	1	1	1	1	1	1	1	1	1	39.8583359272289	1	1	1	1	1	1	1	1	1	1	1	37.524852662278	1	1	1
MRGPRF	194.987369079507	1	1	1	1	1	1	1	1	1	1	1	1	70.6984754373232	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MRPL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.0806370532074	1	53.8992096992967	1	86.4953338369142
MRPL10	1	1	31.8311975342729	24.8654444967418	32.4723310565487	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.6133619476627	1	39.8541667721799	1	1	1	1
MRPL12	1	1	116.501613510599	1	144.962259125177	1	1	1	1	1	1	43.8850053283645	96.8656960601071	1	1	1	1	1	1	1	1	52.2465202651765	1	148.067864754793	1	1	1	1
MRPL15	1	1	100.813215204028	44.1944529578574	96.4310059856735	32.1123610566024	1	1	1	1	1	49.0762209862869	42.7456174549168	1	1	1	1	1	1	1	59.3365419756669	48.2563401496543	1	86.7510728425119	1	1	1	85.251012778968
MRPL19	1	1	88.043215150672	1	88.4076850187515	55.7741347004464	1	1	1	1	1	46.4320776949763	39.2486835479839	1	1	1	1	1	1	1	1	65.7789769763954	1	68.0443279604599	57.4958592199451	43.5342614267533	1	1
MRPL2	1	1	70.2202842322941	1	31.2591156840103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.730254144416	1	57.0278443885904	26.563183668283	1	1	1
MRPL23	1	1	1	1	1	29.4198258440202	1	1	1	1	1	1	52.1305685905726	1	1	1	1	1	1	1	1	34.7798837532319	1	62.7227280779115	1	1	1	1
MRPL35	1	1	56.6340936498928	1	35.1422153037957	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.8758415780724	1	31.7874552675615	1	1	1	1
MRPL37	1	1	191.349627512986	57.7090974713347	142.90328554903	59.0028885047776	1	1	1	1	1	74.3489558451883	48.4236262148092	1	51.6064898420012	1	1	34.3550059535201	1	47.0321024674606	1	74.3432108505945	35.4925496821314	125.964938897081	56.6899691903354	1	1	1
MRPL39	1	1	31.8274344269992	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MRPL44	1	1	33.5138074354427	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.0008101080648	1	1	1	1
MRPL46	1	1	63.4650874016411	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.4543899253042	1	1	1	75.7231750509584
MRPL48	1	1	67.7480361263265	1	80.7641987953234	29.6483772776858	1	1	1	1	1	41.2533435032103	40.1474470227168	1	1	1	1	1	1	1	1	36.466372095269	1	65.297505931771	1	1	1	1
MRPS22	1	1	47.8158639370738	1	41.412359086715	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.9345623909369	1	32.8301346164026	1	1	1	1
MRPS23	1	1	79.0393495130781	33.0018116716243	54.6038448599792	44.4030630867334	1	1	1	1	1	55.1303306198062	95.3071431816565	1	53.6240400365606	1	1	41.7376701448188	1	1	1	51.5889421128883	42.6878936641808	122.934264321362	35.5153319111301	1	1	1
MRPS24	1	1	37.7138052862863	68.1078318835147	59.6536880053517	59.6947657461567	1	1	1	1	1	50.750659010425	1	1	1	1	1	1	1	1	1	41.4330594050218	1	38.5472425965798	1	1	1	1
MRPS27	1	1	1	30.3423176498136	1	1	1	1	1	1	1	1	39.7353051816804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MRPS28	1	1	29.662801724428	1	23.5062989318453	1	1	1	1	1	1	1	50.7568723633342	1	1	1	1	1	1	1	1	37.0659606159803	1	40.9810354912326	60.3969512583392	1	1	1
MRPS30	1	1	64.8983043247217	28.2689952684481	59.0726483615467	63.9432162037924	1	1	1	1	1	64.3460185255902	297.058487701834	1	1	1	1	1	1	1	1	37.7858518092786	1	182.33986173068	31.395450376444	1	1	1
MRPS31	1	1	29.6392936850668	1	1	1	54.9009795957824	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.8670409877852	1
MRPS9	1	1	34.1914564973821	38.4923731927635	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.56517748791	1	1	1	1
MRRF	1	1	1	31.2743455902149	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.8115710117447	40.5279668158182	23.8436039149091	1	25.0899885874857	1	1	1	1
MRS2	1	1	26.4385770288468	1	30.5728956694261	1	1	1	1	1	1	41.4785425805451	41.4315376432502	1	1	1	1	1	1	1	1	26.6320240783127	1	25.8392442173027	1	1	1	76.7540871803993
MRTO4	1	1	67.7682163292466	51.6023634582217	48.0129397657683	1	1	1	1	1	1	41.0194190836711	1	1	1	1	1	1	1	39.5774354176087	1	34.7342861024219	1	48.0551778900835	30.2562215508735	1	1	1
MRVI1	107.349714775701	1	1	1	1	1	1	1	1	1	1	1	1	138.824766809089	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MS4A1	1	1	1	1	1	1	1	1548.37896322359	1654.30812806182	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MS4A4A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	358.95917813264	72.0299468907212	1	1	1	1	1	1	1	1	1
MS4A6A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1430.41356197028	934.652913692639	1	1	1	506.625878532514	1	1	1	1	1
MS4A7	1	1	1	1	1	69.98362973507	1	1	1	1	1	1	527.568431531841	1	1	1	1	1047.89798142847	435.435272073311	1	1	1	85.5591757340992	1	1	1	1	1
MSC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.9393161692812	1	1	1	1	1	1	1	1	1	1	1	1	1
MSC.AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.1573954545903	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MSH2	1	1	42.6203613721669	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MSH6	1	1	43.6992601760372	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MSI2	1	1	1	1	30.1565424799992	55.7747941423044	1	1	1	1	1	57.8112602926379	166.018906325716	1	1	1	1	1	1	1	1	37.8415278808912	1	42.0855128274203	77.7931502345197	1	1	1
MSL1	1	1	1	1	1	59.1880110100097	1	1	1	1	1	46.6725719226967	1	1	1	1	1	1	1	1	1	56.3105191087326	1	1	1	46.1658240864991	1	1
MSLN	1	1	1	1	126.39059136601	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MSMO1	1	1	68.3453722728146	1	22.8067836700562	62.3997444849052	1	1	1	1	1	85.8281364923815	86.5771417697218	1	1	1	1	1	1	1	1	82.9557741471241	1	106.941765650992	34.6557328706338	70.8082746040517	1	1
MSN	188.07918093192	266.998290305828	32.9621405655469	47.4766529590276	78.6765367965596	1	1	153.056069272231	111.272510607545	467.22950847321	192.710422831348	1	1	136.189097601177	124.189238747696	64.370412320964	302.901567579605	185.920153437648	217.828091295574	371.188643832705	387.668706367486	1	155.619560735158	1	1	381.784387015916	145.24981127766	277.578706353125
MSR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	292.007640270214	109.491227644249	1	1	1	1	1	1	1	1	1
MSRA	1	1	1	29.945534238975	1	1	1	1	1	1	1	1	1	1	1	1	1	70.3244983259203	46.7175650025404	75.0705475048028	69.4156094736789	1	1	1	67.0127497285354	1	1	1
MSRB2	69.7128995211446	1	55.4253603101897	1	36.8332898128786	45.0289953170491	1	1	1	1	1	1	39.264041454509	52.0373281981409	72.7485754644663	1	1	49.6152171744108	1	1	1	55.3342005404047	1	39.2367231266754	1	1	1	1
MSRB3	262.027332568352	1	1	1	1	1	1	1	1	1	1	1	1	119.737808905664	120.859069036799	60.5049112982251	1	1	1	64.92702848134	71.6018568396737	1	1	1	1	97.736394569168	173.55946898362	1
MSX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.9203677063148	1	1	1	1	122.875184199305	1	1
MSX2	1	1	1	1	1	1	1	1	1	1	1	1	35.9940973846576	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MT1A	449.920204487257	1	1	1	1	1	1	1	1	1	1	1	1	254.712027411086	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MT1E	1146.86522172871	1	100.305045069995	189.015894087845	96.5129757337774	1	1	1	1	1	1	1	1	789.990914400074	235.790778431477	394.626765624229	1	1	1	1	393.032564554724	1	1	57.9723890891429	491.122231240697	132.030557406481	1991.77716891818	1
MT1F	1	87.8100622781878	52.2283099155457	49.536353745037	32.7075415354389	31.3697564148087	1	1	1	1	1	1	1	71.886311569424	1	1	1	57.4949945432482	1	1	1	34.0778495898876	1	30.0279188033548	53.4597903989974	1	181.923886300807	1
MT1G	1	1	1	48.3402810360864	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	176.885754218283	1	142.479776823303	1
MT1M	1039.1172100895	1	1	1	1	1	1	1	1	1	1	1	1	581.613400833569	1	303.007482111053	1	1	1	1	279.366456562352	1	1	1	1	94.2835456247676	217.320292731482	1
MT1X	632.338645636959	352.665120728586	472.610282790523	796.887088276554	537.040444095408	83.6623330802175	1	1	1	130.408686228308	263.983951207893	245.769567665099	65.6412419208939	370.336349915211	145.293102860782	388.727063047527	151.49167557044	172.17986024087	116.673632910186	193.516218346758	231.599861840901	444.47618292102	1	189.008932453766	253.227783318887	116.958143978403	2604.08459215476	1
MTA1	1	1	133.028530295067	36.3711267370696	79.9332059810365	155.376805810293	1	1	1	1	1	167.281610284624	202.051791827911	1	1	1	1	1	1	1	1	132.801477397864	1	113.190934844671	59.3588717474255	1	1	78.2864303232762
MTERF2	1	1	1	43.4084155182847	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.3590691633795	36.6358051883303	1	1	1
MTERF3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.2706515583356
MTF2	1	1	42.2661605433127	24.1025960149461	1	1	1	1	1	1	1	35.6545172752061	1	1	1	1	60.33435487099	1	1	54.24745645309	53.9702265510206	27.3905954058736	1	24.427952200523	50.4957275826589	43.2934899854535	1	161.412183204303
MTFR1	1	1	30.7516596648278	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.8996894447159	1	34.1426869321152	1	1	1	1
MTFR1L	1	1	1	1	29.8488971752585	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.0146362355902	1	24.0537953344703	1	1	1	1
MTG1	1	1	33.1567680049689	27.9502052135421	32.7204768246779	1	1	1	81.8783955559763	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.3587959462313	38.8949293310405	1	1	1
MTG2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.7546961598944	1	29.4629224840767	1	1	1	1
MTHFD1	1	1	35.3578477517576	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MTHFD2	291.425263849598	122.249350002492	238.769450669472	29.9058446853067	140.858124326266	111.615551031276	1	1	1	1	143.139184756696	106.868940376165	94.007849217056	223.754816519674	1	1	95.7319244126755	113.070172127417	116.98520622143	46.3237804726394	44.8957253979857	111.323025680777	164.941798581078	150.823773466327	144.160916641547	1	110.118492753712	1
MTHFD2L	1	1	36.9298914694073	59.5699099851625	1	47.5342169119699	1	1	1	1	1	48.3615933105903	72.7279975435579	1	1	1	1	1	1	1	1	40.6169210805285	1	43.4226915451629	73.6430286959157	1	1	1
MTHFS	1	1	43.67437605443	1	1	30.8663523016491	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.7381383044349	1	1	55.7467112328442	1	1	1
MTIF2	1	1	61.8698865560133	20.1168610456015	78.6200416329605	1	1	1	1	1	1	44.1830919335908	1	1	1	1	1	1	1	1	1	29.7475399557425	1	32.8019503885418	1	1	1	1
MTL5	1	1	1	1	1	1	1	1	1	1	1	1	64.534182319775	1	1	1	1	1	1	1	1	1	1	41.45749551456	1	1	1	1
MTMR14	1	1	1	1	1	1	1	64.2126264774378	71.8508740755174	1	1	1	36.4261326216145	1	1	1	1	60.1878889827614	54.3360097540671	1	1	1	72.1675006573236	36.8844892736279	1	1	1	1
MTMR2	1	1	1	1	38.6480845803915	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MTMR4	1	1	1	1	1	1	1	1	1	1	1	1	40.2430754150595	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MTMR9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.6152859214034	1	1	1	1	1	1	1
MTRF1L	1	1	1	1	28.4079054515666	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	143.20375945123
MTRNR2L8	332.580742905743	1	1	48.874952098444	1	67.761762434205	1	1	1	1	1	72.5955269834191	107.687300222709	469.610973852537	161.829427395498	61.2086229922019	1	64.7777356634237	86.2808477346453	79.341383056437	125.444986726169	38.4026737299522	74.561879074137	1	1	135.456191510205	1	161.683032384242
MTSS1	1	1	1	1	1	37.2134684817722	1	159.934119594277	237.63099668253	101.859207595174	1	49.7901819330486	1	1	1	1	1	81.7629402621668	1	1	89.5746158787667	35.0452246009309	1	26.7530041724669	1	57.4978314442847	41.1887892570094	62.1997041793722
MTURN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.028639661961	1	1	1	1	1	1
MTUS1	45.3441635298218	1	1	1	1	32.8506994387901	1	1	1	1	1	50.6820965369791	67.5376958535509	106.087855635498	76.8961639856093	111.126309418127	1	1	1	216.111317162752	186.259069308363	28.9216258986355	1	1	36.1007029263104	306.861233109761	1	189.661896925372
MUC1	1	1	49.4865575143628	1	44.8604138901499	305.835071086812	1	1	1	1	1	190.475194505118	658.495935437011	1	1	1	1	1	1	1	1	310.849528040164	1	1	181.6127583854	1	1	1
MUC15	1	1	1	29.1781437264635	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MUC6	1	1	1	1	1	1	1	1	1	1	1	1	210.662455077234	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MUCL1	1	1	5038.32354461895	1	1	1020.23349725127	122.712071252456	1	1	265.097689252402	1	3785.79972099474	7469.00760858678	1	1	1	1	1	1	1	1	5447.33924795404	1	8520.6275971968	9575.1350336005	1	1	1
MUM1	59.2148776844278	1	1	1	1	35.8399408275705	1	1	1	1	1	46.9668359853675	67.8259531714715	55.9996634964166	47.4700633870155	1	1	1	1	1	1	35.669035269203	1	26.8317674392516	32.8416260081572	1	1	44.3152888887217
MUT	1	1	1	1	1	1	1	1	1	1	1	1	44.0135496019546	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MVD	1	1	53.8584829579372	1	37.9165462085241	1	1	1	1	1	1	49.69587557768	1	1	1	1	1	1	1	1	1	29.559407914382	1	46.0366402657971	1	1	1	1
MX1	1	210.358046327559	1	1	44.0643044016371	1	93.6125167458993	210.152821444906	353.028334012191	1	112.377756170127	1	1	85.1317811137879	84.7406286039111	125.973165592017	1	198.667340368866	134.828983987917	140.966130255021	72.0308955217089	38.3665309728532	242.004220952167	1	1	197.881054201774	1	111.864442352736
MX2	1	1	1	1	1	1	1	121.410342388782	177.124665048396	1	1	1	1	80.9810307763201	51.6213155496156	76.817892499058	1	71.0749234421941	107.460397857835	1	1	1	85.0722161653462	1	1	51.0071965915285	1	1
MXD1	1	1	1	32.3514456961296	47.3098432741686	76.8150464312574	1	1	1	1	1	50.0941312295504	1	1	1	1	117.858231232853	110.720699914965	255.489750996222	1	1	32.3993544580306	91.9237782362779	1	36.614003988749	1	1	1
MXD4	1	1	1	1	1	1	1	1	1	1	1	1	1	61.0791383489043	1	1	1	1	1	1	42.0313600908775	21.2951410285546	1	1	1	1	1	1
MXRA5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	465.585050646792	188.716979286031	1	1	1	1	1	1	1	1	1	1	1	1
MXRA7	1	1	1	1	1	1	1	1	1	1	1	1	1	55.9717607303931	79.4317351769784	63.7954984112659	1	1	1	1	1	1	1	1	1	1	1	1
MXRA8	126.357861038972	1	1	1	1	1	1	1	1	1	1	1	1	156.57208502631	837.230778598315	633.242926438245	1	1	1	1	1	1	1	1	1	1	249.856401846864	1
MYB	1	1	1	1	1	1	1	1	1	1	1	1	92.5319116146592	1	1	1	1	1	1	1	1	1	1	27.940955147246	32.6426309017779	1	1	1
MYBL2	1	1	62.8652694601525	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.6458938020942	1	1	1	1	1
MYBPC1	1	1	1	1	1	52.3835963386152	1	1	1	1	1	1	99.2135587675808	1	1	1	1	1	1	1	1	56.2412484656365	1	1	161.918206080136	1	1	1
MYC	545.965698771138	1	229.175962108394	651.012694906267	294.528767479032	361.892983205339	1	225.963969636153	1	1	1	229.100567217739	234.513106712998	679.615487015898	145.672361290375	412.620074057137	1	1	1	451.566204828109	192.163546274685	140.32362662118	1	235.894070346731	372.160580510485	156.550236180893	785.670200932423	499.385343016751
MYCBP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.4857154313684	1	1	1	1
MYCL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.933115506247	1	1	1	1	1
MYCT1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	145.024200915228	197.824392375198	1	1	1	1	172.458178158151	1	88.7152336015968
MYD88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.0385045638484	119.192448163565	1	1	1	100.730445542708	1	1	43.5462665158291	1	1
MYEOV	1	1	1	48.553858451839	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MYH10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	68.709229975689	1	1	1	1	1	48.8441690005825	1	1	1	38.012280832954	1	1	1
MYH11	962.69455084957	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	546.511941369187	1
MYH14	1	1	1	1	1	1	1	1	1	1	1	44.985573926833	1	1	1	1	1	1	1	1	1	30.6296542471081	1	1	1	1	1	1
MYL9	5792.69538386958	1	1	80.798634224321	324.465046536625	47.9689355904459	1	1	1	1	1	1	1	2337.43882146651	1198.90049535805	577.089366568311	1	1	1	158.219837525708	405.691097054097	48.7033885292529	1	1	57.5607280975354	352.541388131034	3061.19287402308	110.207350594916
MYLIP	148.230777365691	108.082367090418	1	48.0068306017728	1	71.820356073991	1	1	1	1	92.3083812974191	49.990164623912	46.4315982480814	165.093120637323	67.8384795324081	146.187966540752	1	80.9701108304376	1	124.929498177199	146.506525077283	39.8403350866739	1	34.9491104508467	64.0940957446874	148.770201792171	270.097360878554	70.1550669090972
MYLK	669.540499805829	1	1	1	54.2140750539614	1	1	1	1	1	1	1	1	385.971167744718	85.2350459866702	1	1	1	1	81.8480899512837	96.5880961021863	1	1	1	1	1	2181.8546828969	49.3247190743347
MYNN	1	1	1	1	1	1	1	1	1	1	1	32.7273369379812	52.7786360608702	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MYO10	1	1	63.123592635018	1	59.044219021795	1	1	1	1	1	1	44.4315091962134	1	1	1	1	1	1	1	1	129.485316616691	1	1	1	34.5543640631194	116.445809281049	1	1
MYO1B	171.370441226534	1	1	1	50.011678592563	1	1	1	1	1	1	1	1	387.649301119653	76.9802040815384	70.7196679881828	1	1	1	1	204.811015800366	32.0918273736357	1	1	79.0902895426602	1	62.0603653363075	17.2440067480363
MYO1D	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.1778540020123	1	1	1	1	1	1	1	1	1	1	1	1	1
MYO1E	1	1	1	86.7120879682404	43.2812108071309	1	1	1	1	1	1	1	1	1	53.4465799003202	1	1	1	1	159.830465194541	104.290222486608	1	53.6766643920735	1	1	141.34894712576	65.8191288378475	1
MYO1F	1	98.5061113322696	1	1	1	1	1	1	1	312.299714718564	1	1	1	1	1	1	106.061793810278	86.153397250321	99.5252139479496	1	1	1	60.5935584351051	1	1	1	1	1
MYO1G	1	1	1	1	1	1	1	1	1	141.917318119925	1	1	1	1	1	1	1	1	69.9861192706692	1	1	1	47.5647439669949	1	1	1	1	1
MYO5A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.150821039677	1	1	1	1	1	1	1	1	1	1
