NAME	Myoepithelial	GenMod1	PVL Differentiated	B cells Naive	T cells CD4+	T cells CD8+	Macrophage	Endothelial CXCL12	Endothelial ACKR1	GenMod4	NKT cells	GenMod2	Plasmablasts	GenMod5	GenMod3	Monocyte	B cells Memory	GenMod6	GenMod7	CAFs MSC iCAF-like	DCs	CAFs myCAF-like	Mature Luminal	NK cells	Luminal Progenitors	Endothelial RGS5	PVL Immature	Endothelial Lymphatic LYVE1
IGHV3.21	1	1	1	332.201694932681	1	1	1	1	1	1	1	1	14809.9967465256	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGHV3.23	1	1	1	131.069018370216	1	1	1	1	1	1	1	1	10186.7513991609	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGHV3.30	1	1	1	224.504845318966	1	1	1	1	1	1	1	1	6904.79304621015	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGHV3.48	1	1	1	1	1	1	1	1	1	1	1	1	1777.55234141087	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGHV3.53	1	1	1	1	1	1	1	1	1	1	1	1	710.496492723376	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGHV3.66	1	1	1	1	1	1	1	1	1	1	1	1	512.843673915158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGHV3.7	1	1	1	1	1	1	1	1	1	1	1	1	2081.17299451044	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGHV3.73	1	1	1	1	1	1	1	1	1	1	1	1	569.48359832095	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGHV3.74	1	1	1	1	1	1	1	1	1	1	1	1	1501.60272095252	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGHV4.31	1	1	1	1	1	1	1	1	1	1	1	1	1771.44195806725	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGHV4.34	1	1	1	1	1	1	1	1	1	1	1	1	6684.22336962631	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGHV4.39	1	1	1	340.17460187155	1	1	1	1	1	1	1	1	9232.82739449059	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGHV4.59	1	1	1	1	1	1	1	1	1	1	1	1	1987.21236488291	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGHV4.61	1	1	1	1	1	1	1	1	1	1	1	1	3355.70401404134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGHV5.51	1	1	1	1	1	1	1	1	1	1	1	1	3157.82100287862	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGHV6.1	1	1	1	1	1	1	1	1	1	1	1	1	14607.0710897634	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKC	1	1	427.492394200684	1242.00949529252	224.787633323267	174.495813341702	283.750068298966	303.817269870516	409.490769490745	199.655009121281	224.863688696776	167.839636090068	78241.7019263188	296.639266550075	292.117049377952	133.852309927371	6980.2807897818	53.6358868970626	637.943596320843	250.130035479291	362.650482115938	2214.422865699	1	227.884133120657	1	195.44916702458	523.785323602036	65.2586939682715
IGKV1.12	1	1	1	1	1	1	1	1	1	1	1	1	1747.58620487835	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKV1.16	1	1	1	1	1	1	1	1	1	1	1	1	337.757974497788	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKV1.17	1	1	1	1	1	1	1	1	1	1	1	1	1456.62341851222	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKV1.27	1	1	1	1	1	1	1	1	1	1	1	1	360.637595827145	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKV1.39	1	1	1	1	1	1	1	1	1	1	1	1	2902.16633449249	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKV1.5	1	1	1	667.498022407115	1	1	1	1	1	115.968751465779	1	1	18498.1481654493	1	308.859678386403	1	2657.69181628096	1	1	1	1	1	1	1	1	1	1	30.8980190647516
IGKV1.6	1	1	1	1	1	1	1	1	1	1	1	1	256.257789263222	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKV1.8	1	1	1	1	1	1	1	1	1	1	1	1	4133.24767065958	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKV1.9	1	1	1	503.748218063529	1	1	1	1	1	89.4451965034925	1	45.9778222398045	21886.2817190419	1	1	1	1	1	121.572275691323	1	1	1	1	1	1	1	1	1
IGKV1D.13	1	1	1	1	1	1	1	1	1	1	1	1	69.8917379889043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKV1D.16	1	1	1	1	1	1	1	1	1	1	1	1	74.2049677377988	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKV1D.39	1	1	1	1	1	1	1	1	1	1	1	1	3906.04277545666	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKV1D.8	1	1	1	1	1	1	1	1	1	1	1	1	950.527115117219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKV2.30	1	1	1	1	1	1	1	1	1	1	1	1	3353.81442233071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKV3.11	1	1	1	470.412624902876	1	1	1	1	1	120.247053082507	1	48.8861501814874	41809.2166875795	1	1	1	2259.34386057271	1	108.395646717703	1	1	1	1	1	1	1	1	1
IGKV3.15	1	1	1	207.206390882506	1	1	1	1	1	100.898878390747	1	52.0936852862763	46375.7607051588	1	1	1	600.929566267036	1	155.354745189347	1	1	1	1	1	1	1	1	1
IGKV3.20	1	1	1	1178.89025131006	1	1	1	1	1	192.118539592927	1	50.8131066512515	28008.5080019979	1	1	1	4756.90705708398	1	188.815036059069	1	1	1	1	1	1	1	1	1
IGKV3.7	1	1	1	1	1	1	1	1	1	1	1	1	276.65758856686	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKV3D.11	1	1	1	1	1	1	1	1	1	1	1	1	5662.43664796014	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKV3D.15	1	1	1	1	1	1	1	1	1	1	1	1	1231.2708440417	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKV3D.20	1	1	1	1	1	1	1	1	1	1	1	1	112.852392272788	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGKV4.1	1	1	1	625.614732016038	1	1	1	1	1	113.151643107143	1	39.5785221812057	16107.1347114608	1	1	1	403.658419862068	1	170.348088951549	1	1	1	1	1	1	1	1	1
IGLC2	1	1	168.347831908797	667.719813026224	1	1	1	140.249314343855	1	1	1	1	16142.8799923623	62.334073291689	1	1	6285.76087956997	1	1	1	147.297531500077	1	1	1	1	1	1	1
IGLC3	1	1	1	313.997505689885	1	1	1	1	1	1	1	1	19170.1176999635	1	1	1	399.298717380366	1	1	1	1	1	1	1	1	1	1	1
IGLL5	1	1	1	79.2326946195255	1	1	1	1	1	1	1	1	621.755720418729	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.1155163316279
IGLV1.40	1	1	1	409.884202804695	1	1	1	1	1	56.756855675176	1	1	9445.97614198349	1	1	1	259.632895247156	1	70.4555675946135	1	1	1	1	1	1	1	1	1
IGLV1.44	1	1	1	141.10411582359	1	1	1	1	1	1	1	1	16586.3097610218	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGLV1.47	1	1	1	1	1	1	1	1	1	1	1	1	7383.47863391128	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGLV1.51	1	1	1	220.813675953502	1	1	1	1	1	1	1	1	9026.62374347149	1	1	1	1	1	1	1	1	1	1	1	1	1	1	158.705319545093
IGLV2.11	1	1	1	1	1	1	1	1	1	1	1	1	6514.39927716736	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66.2511608159404
IGLV2.14	1	1	1	183.895306950601	1	1	1	1	1	1	1	1	18366.834031989	1	1	1	290.572661488775	1	1	1	1	1	1	1	1	1	1	1
IGLV2.18	1	1	1	1	1	1	1	1	1	1	1	1	251.099980267872	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGLV2.23	1	1	1	1	1	1	1	1	1	1	1	1	13757.9486118855	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGLV2.8	1	1	1	1	1	1	1	1	1	1	1	1	8522.85830980188	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGLV3.1	1	1	1	349.874672633968	1	1	1	1	1	1	1	1	18220.779586462	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGLV3.19	1	1	1	1	1	1	1	1	1	1	1	1	3852.40100257355	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGLV3.21	1	1	1	1	1	1	1	1	1	1	1	1	4013.42642981477	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGLV3.25	1	1	1	576.271904125223	1	1	1	1	1	1	1	1	23518.4992449656	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGLV3.9	1	1	1	1	1	1	1	1	1	1	1	1	3629.01501227042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGLV6.57	1	1	1	1	1	1	1	1	1	1	1	1	4119.8583412828	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IGSF6	1	1	1	1	1	1	361.479075723472	1	1	1	1	1	1	1	1	271.098796875062	1	1	1	1	111.11948749225	1	1	1	1	1	1	1
IGSF8	67.6159796038088	84.0486625687241	1	1	1	1	1	1	1	45.2367267915102	1	66.2444241007544	1	87.9888272167711	42.8226116236395	1	1	98.337483776084	62.5140997846703	1	1	1	77.5889022470064	1	48.3425479876943	1	1	1
IKBIP	65.2399467595817	1	1	1	1	1	42.5252014425878	46.8120771195971	101.983056001094	1	1	1	41.3615067619755	1	44.9979095111372	1	1	1	1	83.2539114960565	52.9103278925407	103.984561244061	1	1	1	76.9810797100983	53.7948897058417	39.6897768992265
IKBKB	1	52.4014373214952	1	1	1	1	1	1	1	1	1	1	1	73.8287550959877	1	1	1	1	48.9937529898181	1	1	1	51.1791753973463	1	1	1	1	1
IKZF1	1	1	1	170.834723352611	147.041293216919	147.232848719206	41.8315833968996	1	1	1	174.611037295117	1	1	1	1	57.5334231334352	1	1	1	1	70.2034108176882	1	1	124.632711015585	1	1	1	1
IKZF3	1	1	1	158.837244430157	1	156.429269210784	1	1	1	1	159.688927227302	1	1	1	1	1	134.526223366731	1	1	1	1	1	1	91.3040687234975	1	1	1	1
IL10	1	1	1	1	1	1	100.754597845068	1	1	1	1	1	1	1	1	133.259492058824	1	1	1	1	1	1	1	1	1	1	1	1
IL10RA	1	1	1	1	160.885729944336	182.749968864488	154.723887605186	1	1	1	133.625349082221	1	66.5509758463577	1	1	138.383257573697	1	1	1	1	85.7039064264364	1	1	128.898664921455	1	1	1	1
IL10RB	1	1	1	1	1	1	62.7571389812185	1	1	1	1	1	1	1	36.5983415570063	56.5857268503873	1	1	1	1	39.4620436028289	49.486814006772	1	1	1	1	1	1
IL15RA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.3166962305372	1	1	1	1	75.7582657719599	1	1	1	1	1	31.599609869487	1	79.6298395898785
IL16	1	1	1	178.230648875572	85.4419210783478	104.962342053656	1	1	1	1	1	1	1	1	1	1	127.148464385014	1	1	1	88.1422958347523	1	1	1	1	1	1	1
IL17RA	1	1	1	1	1	1	47.917620885937	1	1	1	1	1	1	1	1	75.9254077268986	1	1	1	1	1	1	1	1	1	1	1	1
IL17RC	1	35.1086962137001	1	1	1	1	1	1	1	1	1	48.0725794039269	1	49.1427662195386	34.596030395688	1	1	47.5146836764997	50.7296121483571	1	1	1	35.9423071092535	1	53.5761996055518	1	1	1
IL18	1	1	1	1	1	1	196.378084585029	1	1	1	1	1	1	1	71.3861402578641	93.1583902243152	1	1	1	1	101.734951979748	1	1	1	1	1	1	1
IL1B	1	1	1	1	1	1	589.156926468754	1	1	1	1	1	1	1	1	1916.86793852622	1	1	1	1	328.765510945046	1	1	1	1	1	1	1
IL1R1	1	1	1	1	1	1	1	1	165.328212204666	1	1	1	1	1	1	1	1	1	1	1	1	63.476480632067	1	1	1	1	1	1
IL1RN	1	1	1	1	1	1	164.501460965425	1	1	1	1	1	1	1	1	242.350415306029	1	1	1	1	1	1	1	1	1	1	1	1
IL20RA	1	56.7320370421555	1	1	1	1	1	1	1	33.5008800199998	1	35.3438826708423	1	64.5952305517265	1	1	1	36.6563464106641	40.3773989563668	1	1	1	180.716397098323	1	33.7808761777688	1	1	1
IL21R	1	1	1	1	1	103.786099151986	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IL27RA	1	1	1	66.2501429267155	96.4377550492832	97.2468936685404	1	1	1	1	175.274209739022	1	1	1	46.6117693482653	1	1	1	1	1	79.1467071133639	1	1	93.2003554522213	37.0348893207646	29.9984030062146	1	1
IL2RA	1	1	1	1	1	1	56.0835980034544	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IL2RB	1	1	1	1	78.688955107915	168.660557220492	1	1	1	1	246.855819895384	1	1	1	1	1	1	1	1	1	1	1	1	489.772360260359	1	1	1	1
IL2RG	1	1	1	213.203287295168	557.958985387975	611.006542566429	56.6613773014425	1	1	1	698.953359147609	1	81.2280788247931	1	1	62.1137970123859	215.083721638415	1	1	1	200.101993659163	1	1	440.671039631964	1	1	1	127.596031638488
IL32	109.519302963606	1	1	1	1620.2011617053	1633.44763798631	109.312952071354	467.580939455796	76.4235108272799	76.4448023133327	1063.6532445176	1	1	1	265.719450396075	1	1	113.897265943268	1	185.711497265501	1	410.532228129241	1	1033.41254504032	126.710177725968	470.718149433434	337.976788396516	207.692550461487
IL33	1	1	1	1	1	1	1	219.540692848942	321.807551020672	1	1	1	1	1	1	1	1	1	1	76.5200276293471	1	1	1	1	1	137.956377045609	1	79.8310505101335
IL34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47.6732693597688	1	63.8756713404214	1
IL3RA	1	1	1	1	1	1	1	279.052964270508	194.674072425163	1	1	1	1	1	1	1	1	1	1	1	188.607412995309	1	1	1	1	143.111439134214	1	1
IL4I1	1	1	1	1	1	1	194.789766572884	1	1	1	1	1	1	1	1	72.2107319082887	1	1	1	1	46.628626660498	1	1	1	1	1	1	1
IL4R	57.1103081453249	1	1	386.998998468957	1	1	35.6963241005995	1	58.4572955727331	1	1	1	1	1	1	1	1	1	1	1	1	1	1	77.4345651562992	1	72.427105408633	1	1
IL6	1	1	189.858416677975	1	1	1	1	114.558815180082	246.307012293873	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IL6R	1	1	1	1	1	1	61.2255017084966	1	1	1	1	1	1	1	1	78.333409409372	1	1	1	1	50.5994555676941	1	1	1	31.3711972329989	1	1	1
IL6ST	103.802161769991	170.276891601043	101.189752300331	1	203.658026047227	1	64.6761806367514	224.197100269533	307.870177502249	1	1	96.3349311412729	1	374.775221487393	71.8006484664017	1	1	82.0249724757293	81.7042231626407	208.510619692918	74.619652734497	140.510201721632	395.721477073082	1	70.8488588857066	199.559389921066	209.460157749164	185.43231386164
IL7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.1885848101022
IL7R	1	1	1	1	1957.46228490602	1075.12994620959	59.8658644448875	1	1	1	365.583697488873	1	1	1	1	1	1	1	1	1	142.035895753736	1	1	1016.58913120495	1	1	1	1
ILF3.AS1	55.3015152040599	38.6224013292391	55.4971000315282	188.481092420877	1	1	69.7281974955695	57.4737797136768	1	45.9321715635154	1	37.5537643250312	1	44.206902432691	40.1882274158073	143.866214431653	134.874842414453	33.2170941590366	66.4557672007925	81.9725257308148	59.288827050038	1	67.6062259585277	94.2590660463503	44.0807609176889	41.2182207433406	56.8248950608129	1
IMMP2L	56.515860363747	51.6792016101193	1	1	1	1	1	1	1	1	1	26.4254831530246	1	48.5132620985247	1	1	1	36.7710374282154	1	1	1	1	35.6360480858337	1	38.8962364546238	1	65.8100812799646	1
IMPA2	1	1	1	1	1	1	1	1	1	121.597132789703	1	48.1372277144658	1	1	44.1939420680101	1	1	31.4179696153669	47.3083128214156	1	1	1	1	1	1	1	1	1
IMPACT	1	38.7636067333684	1	1	1	1	1	1	1	30.8403114255537	1	32.9890100224097	1	47.2477324868871	32.5879074997788	1	1	52.1134969984278	36.7685409115281	1	1	1	54.7074113222433	1	1	1	1	1
INAFM1	1	1	163.581814198503	1	1	1	1	1	1	1	1	1	1	1	36.8491588685775	1	1	1	1	66.7167364866643	1	145.526507389024	1	1	1	29.0726670420666	245.081286479286	1
INF2	1	1	53.1260794935035	1	1	1	1	1	1	43.8791048295248	1	1	1	1	43.0897798575689	1	1	34.3264633705295	53.5248222273903	1	1	1	28.3827194665926	1	1	90.2340415022922	84.8427499419322	1
ING1	1	41.2239916097507	1	1	1	1	1	1	1	1	1	1	1	53.4397337098375	1	1	1	1	1	64.0567667135892	1	1	1	1	1	1	57.0099481581257	1
ING4	1	1	1	1	1	1	1	1	1	42.0727889295415	1	48.3415542399668	1	32.7244992593185	1	1	1	1	1	1	1	1	1	1	1	46.7725357420362	1	1
INHBA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	403.941902194812	1	1	1	1	1	1
INHBB	1	41.7882839087748	1	1	1	1	1	1	87.9588986687543	1	1	1	1	1	1	1	1	39.8237676774717	51.2685687094656	1	1	1	139.281727001484	1	1	166.921956324075	1	1
INO80C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.6838572220349	1	108.738685302897
INPP1	197.221144039794	1	1	1	1	1	1	81.1543237834858	169.149225898751	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.7988442515954	64.2744188214517	1	57.150256201823
INPP4B	1	39.1158950473917	114.220495108942	1	115.450664649234	105.682348234735	1	1	1	1	1	1	1	91.0306331498353	1	1	1	26.7730293099484	1	1	1	1	132.873908591019	1	1	1	148.622854115456	1
INPP5D	1	1	1	154.39073188975	1	1	70.8024767786796	1	1	1	105.939717792795	1	1	1	1	72.6976152870115	109.069164093536	1	1	1	57.8658469405051	1	1	112.99827669465	1	1	1	1
INPP5J	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.6593787758514	1	1	1	1	1
INPP5K	1	1	1	1	1	1	1	81.2472350547539	38.772238183149	1	1	1	1	1	1	1	1	1	1	1	1	1	41.9538318991463	1	1	70.8207633537116	1	1
INSIG1	1	144.239464302159	1	1	189.072792514755	203.448242367658	256.973212536981	123.269443912552	127.04915348846	72.1094789707967	212.253228052702	74.2892649045776	1	96.8420476255652	99.8050754111183	326.794681474752	1	76.6888098121743	102.743466609251	57.1029466967912	382.045193800789	49.5733445319955	33.3586730619276	125.518314760991	64.8152312752708	60.5458202769282	1	84.8203591314794
INSIG2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.8161511776145	1	1	1	1	1
INSR	1	38.3212060225403	1	1	1	1	1	561.045430316844	92.226115584972	1	1	1	1	56.5471448590874	1	1	1	1	1	1	1	1	42.0296417692041	1	54.1592943276837	489.46507566011	1	170.729265417398
INTS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.8969921282269	1	1	1	1	1	1	1	1	1	1	1	1	1
INTS12	1	1	1	1	1	1	1	1	49.3023503865367	1	1	26.1246165046997	1	43.4574329234423	1	1	1	1	1	1	1	1	56.8265572001183	1	1	37.2697364420379	1	1
INTS3	1	1	1	1	1	1	1	1	1	1	1	1	1	38.2006907409744	1	1	1	26.7294950594835	63.9538567490282	1	1	1	1	1	1	1	1	1
INTS9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.1699277111631
IPO11	1	1	1	1	1	1	1	101.96154838677	115.78385507836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	104.90315557945	1	77.8721987030721
IPO5	1	1	1	1	1	1	1	1	1	48.2864498917775	1	1	1	1	41.2685676656194	1	1	1	33.6631948941563	1	1	37.2483164817521	1	1	24.3166092534301	34.5305659529532	1	1
IPO9	1	1	1	1	1	1	1	1	1	46.2720101314625	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IQCE	1	1	1	1	1	1	1	1	1	38.5235134516401	1	1	1	1	34.4142140340413	1	1	29.1538118069651	1	1	1	1	1	1	1	1	1	1
IQCG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.0284514057039	1	1	1	1	1	1	1	1	1	146.856797860778	1	1	1
IQCK	1	52.0432461441804	1	1	1	1	1	1	1	1	1	35.5117112123813	1	75.4120130299395	1	1	1	48.2868486312935	60.9833049614668	1	1	1	33.0081604753598	1	1	49.5227458198563	1	1
IQGAP2	1	43.5396913084071	1	1	1	1	76.7218225123448	1	1	1	162.673773748755	25.4641400585262	1	1	1	46.9472936305548	1	31.9739398674129	1	1	70.8786833444619	1	81.2137257313051	144.810561803414	35.0260484902473	1	1	1
IQSEC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.0786593894939	1	1	1	1	43.1826574568132	1	1
IRAK3	1	1	1	1	1	1	38.9042404614547	1	34.8258705048403	1	1	1	1	1	1	98.438115424026	1	1	1	1	1	1	1	1	1	1	1	1
IRAK4	1	1	1	1	1	1	1	1	52.0554867963884	1	1	1	1	1	1	1	1	1	1	1	1	1	34.5055977304894	1	1	52.9244829803081	1	1
IREB2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.3531294883574	1	1	1	1	36.5396735648264	1	1
IRF2	1	1	58.3291653775813	128.432699160047	81.8570747555045	111.845398380342	75.1210049641179	72.0920851748999	66.4168249877765	1	105.453919318599	25.6805480440464	1	38.5025848652697	41.8900050427618	48.6247336634427	1	1	1	1	1	1	47.8431102404151	1	38.2238511577894	62.2184258589942	56.3866641424952	1
IRF4	1	1	1	1	1	1	1	1	1	1	1	1	103.37097825122	1	1	1	1	1	1	1	251.291658885401	1	1	1	1	1	1	1
IRF5	1	1	1	1	1	1	44.5295609467081	1	1	1	1	1	1	1	1	42.8853270996147	1	1	1	1	1	1	1	1	1	1	1	1
IRF6	113.680337598162	93.5653771010221	1	1	1	1	1	1	1	44.5081670520441	1	31.1535692011444	1	1	49.3090675782015	1	1	61.4584895821302	66.7036214022166	1	1	1	107.592816346586	1	56.6867160853094	1	1	1
IRF7	134.697156953941	95.0500244833893	1	366.576367648471	128.041581156767	199.741544000628	101.221560764286	131.380693513729	112.505178705891	1	1	41.6688360310361	156.781516072603	72.8628282496202	63.0902914890333	123.268353866117	193.349785392448	68.9640190176208	53.8456032251901	73.9690608482465	980.814833245784	70.180648078559	82.3878937128143	228.989144741976	39.603395203984	82.2547154272446	121.115020569813	170.038924918265
IRF8	1	1	1	226.948737706384	1	1	128.032636242246	1	1	1	1	1	1	1	1	73.352171901791	357.106786418629	1	1	1	554.970284787042	1	1	89.5722656578533	1	1	1	130.952049298538
IRF9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.1531846800753	1	1
IRS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	72.0117646576748	1	1	1	1	1
IRS2	80.2539218698729	43.6327897347795	1	1	1	1	70.8263699615094	1	1	1	1	1	1	1	39.5187294767738	103.415012517898	1	48.42967998159	35.7731649000643	95.4209172869306	1	62.7807420629437	75.568729971648	1	52.4306626346993	1	1	1
IRX1	53.9740684951403	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IRX2	117.379669902425	89.4324905892356	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.8798706729639	62.6833556815101	1	1	1	76.0452003200363	1	46.0880704286633	1	1	1
IRX3	73.8479976985466	93.4722423712037	1	1	1	1	1	1	1	158.585303998391	1	130.065401977479	1	226.815201636044	78.6280968238568	1	1	91.5238712216018	154.18724050631	1	1	1	134.870561124192	1	56.5593983367321	1	1	1
IRX4	68.2667872464813	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IRX5	1	1	1	1	1	1	1	1	1	1	1	1	1	56.2885480201343	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ISCA1	85.2396697684561	59.4922120399867	109.913017695269	1	120.736557087437	120.599551645818	37.1184169835316	47.2874928932512	45.8544463528597	65.22720021204	118.446425635624	57.7543842109614	1	53.458522272053	50.2980121114014	1	1	45.4921256868726	46.9622009910254	71.1681442568907	1	60.4412998523044	63.7805640986581	156.326002453367	54.5638087896136	63.299283333716	59.3890822571952	1
ISG20	1	72.150841808095	1	942.499720218078	454.543014977267	622.28576201757	116.901627902502	1	1	87.6547408182954	412.153278003853	79.5053910375028	419.653609127005	1	128.286908524862	83.402892428354	470.082749622308	97.9706248350088	138.565609789627	1	204.624919847735	1	127.883912317844	621.441053233417	80.4438930055417	53.6629784731147	1	51.1155163316279
ISG20L2	1	57.6015497585418	1	1	1	1	1	1	1	77.2123489971599	1	40.8843352088123	1	35.7091496862594	36.172586255322	53.1106280055552	82.2538818406504	32.790084549555	62.5489905336067	1	56.7493696237941	1	40.989405775148	1	44.3381533643082	30.9181780014349	1	83.6621817600628
ISLR	158.280977050274	1	98.6429606895152	1	1	1	1	1	1	1	1	1	1	1	36.115824153028	1	1	1	1	627.49973160655	1	957.393485539849	1	1	1	1	93.8577790014867	1
ISOC1	1	36.2265659402579	1	1	1	1	1	1	1	89.4689956505642	1	83.4914033739236	1	129.463044199768	1	1	1	1	1	1	1	1	69.9348171129107	1	34.7008976249378	1	1	1
ISYNA1	129.294788626602	47.9903724386893	391.197436097125	1	1	1	1	1	1	81.6666719701446	1	72.7204771590643	1	52.7457633346401	81.877509644518	1	1	39.0948805906004	54.6144099543872	1	1	1	39.9074872657049	1	27.1832471128754	42.6091557497309	408.209048230126	1
ITFG2	1	1	1	90.7572897902982	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.2159271210026	1	1	1	1	20.9724233473001
ITGA1	1	1	196.084928474268	1	1	1	1	135.19806369872	1	1	1	1	1	1	1	1	1	1	1	1	1	89.5045273259149	1	1	1	176.522907442396	184.035146703939	108.738685302897
ITGA11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.3836685520877	1	1	1	1	1	1
ITGA2	101.892161371656	1	1	1	1	1	1	1	1	1	1	1	1	1	32.7735422369382	1	1	1	1	1	1	1	1	1	26.6409876058895	1	1	119.133157007321
ITGA3	53.4682435313188	1	44.0634093642736	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.7060926185831	1	1	1	1	1
ITGA4	1	1	1	103.614726711789	160.772319163515	181.490281995081	65.5175965604862	1	1	1	168.237092764093	1	1	1	1	87.5480144420846	130.438719949887	1	1	1	92.1355007722491	1	1	153.35922947886	1	1	1	1
ITGA5	1	1	1	1	1	1	1	216.240568338931	176.007454784836	1	1	1	1	1	1	1	1	1	1	1	1	97.5518360577477	1	1	1	182.419809499728	1	72.2623788895495
ITGA6	120.860913596276	1	1	1	1	1	1	198.158252664886	341.324989643627	1	1	1	1	1	70.0123448342291	1	1	1	1	1	1	1	1	1	71.1558507527222	334.891285118156	1	227.64344381365
ITGA7	1	1	100.743640978949	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	131.051619320289	1
ITGA9	1	1	1	1	1	1	1	50.4742585426511	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.8341725717845	1	76.5909947782738
