NAME	T cells CD8+	CAFs myCAF-like	Macrophage	T cells CD4+	Mature Luminal	GenMod6	GenMod3	CAFs MSC iCAF-like	PVL Differentiated	Endothelial ACKR1	GenMod4	Plasmablasts	NKT cells	GenMod7	GenMod5	PVL Immature	NK cells	GenMod1	Monocyte	B cells Naive	Endothelial CXCL12	GenMod2	Endothelial RGS5	Myoepithelial	B cells Memory	DCs	Luminal Progenitors	Endothelial Lymphatic LYVE1
RNF14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.473164952164	1	1	30.9188960638917	1	1	1	32.7889710702506	1	1	1	1	1	1
RNF144A	1	39.877563698334	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RNF144B	1	1	79.8382282236034	1	38.9328009282873	51.7750596446918	1	1	1	1	1	1	1	59.0780574002246	1	1	1	45.7926951561017	97.6886117297742	1	143.843157034005	33.4860110665227	1	1	1	84.8594909800718	1	1
RNF146	1	43.2773769495446	1	1	1	1	1	110.713944285873	1	1	1	1	1	1	1	1	1	1	1	1	1	30.1817233103116	41.3917557460038	66.1584043999998	1	1	1	1
RNF149	231.801623147086	92.798950913787	201.653488456234	193.493633447063	110.347686574789	82.853162067657	52.7938128053803	96.0429143617628	1	1	38.5098207240942	45.6583032579361	175.201244183102	64.2512642125638	81.2757895770557	43.9752784249183	110.338067752887	91.8999981437621	282.205639626438	1	1	43.2509570976723	1	62.9867060973968	95.7362335024404	253.685414868055	56.1712161687099	36.8538624163444
RNF152	1	1	1	1	1	1	1	1	67.5087269613286	1	1	1	1	1	1	68.1669176534546	1	1	1	1	1	1	1	1	1	1	1	1
RNF166	91.1524388028224	1	39.6759514399251	1	1	1	1	1	1	1	1	1	132.334166350298	1	1	1	1	1	42.1286755240366	1	1	1	1	1	1	39.6863278663278	1	1
RNF168	1	1	1	1	1	1	1	1	1	1	60.0161760857928	1	124.251359824163	1	1	1	1	1	48.7358016168454	1	1	1	1	1	1	1	1	1
RNF170	1	1	1	1	1	1	25.5073548016215	1	1	1	1	1	1	1	51.1862810392563	1	1	1	1	1	1	1	1	1	1	1	1	1
RNF187	1	54.276779486694	43.9334216005028	1	46.9873437866303	29.2813619027759	66.0419208096448	62.5005535304898	1	1	69.1352025395886	1	1	38.5785918711708	47.144907227479	1	77.2063502655993	38.7199658976498	1	1	49.9695092506921	54.5657762006399	32.3453070409823	55.0954818778644	1	1	41.7169884420215	133.02265174869
RNF19A	360.076343638845	37.3482629288835	1	291.634261424826	82.4402279585074	70.6234746823017	67.4301229812525	1	1	70.3027254001246	61.4714019939777	1	163.621349696696	126.227288524867	77.3543232836948	1	246.987894945843	114.456766311889	1	1	57.8140647051139	53.1888506096203	62.8172294660175	1	72.3847086971017	1	40.7037742185533	33.6716527956224
RNF2	1	1	1	1	40.1151961360803	25.9318910242551	1	1	1	1	1	1	1	1	1	1	1	39.1917221395504	1	1	1	1	1	1	1	1	1	1
RNF20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.3610602590881	1	1	1	1	1	1
RNF214	1	1	1	1	1	1	1	1	1	1	1	1	1	33.696810890889	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RNF216	1	37.3843195306733	1	1	1	1	44.503355539298	1	1	1	35.3848353826316	1	1	36.1825142318218	1	1	1	1	1	1	1	1	54.6764820505748	1	1	1	1	54.1531548951276
RNF223	1	1	1	1	48.1031252982451	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RNF24	1	54.3079257174625	1	1	1	46.8128454252132	48.4837916268017	80.0979044325823	1	1	33.4644614985492	1	1	34.6052730636184	1	1	1	1	1	1	1	1	1	1	1	1	32.0997637508206	1
RNF26	1	1	1	1	1	1	1	1	1	1	33.6962838926245	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RNF34	1	1	1	1	1	1	1	1	1	1	29.8956549483524	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RNF39	1	1	1	1	40.7855143232694	1	1	1	1	1	1	1	1	68.5932171325749	1	1	1	54.7714861970063	1	1	1	1	1	153.173458222225	1	1	1	1
RNF4	1	1	1	1	33.7506732143491	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	137.505967658451
RNF43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.9322774244456	1	1	1	1	1	1	1	1	1	1	1	1	1
RNF44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.1416679938382	1	1	1	1	1	1	1	1	1	1	1	1	1
RNF8	1	1	1	1	1	1	28.5474030101225	1	1	1	33.6496864579115	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RNGTT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.097050439529	1	1	1	1	1	1	1	1
RNPC3	1	1	1	1	47.9313788775519	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66.7721582453845	1	1	41.0342719674834	89.2044003584897
RNU12	1	1	1	1	1	1	1	1	1	1	1	52.0609020547097	1	1	1	1	1	1	1	1	1	1	1	1	1	47.0812555285769	1	1
ROBO1	1	43.9008195057263	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ROBO3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	112.511821516786
ROBO4	1	1	1	1	1	1	1	1	1	99.3074565113936	1	1	1	1	1	1	1	1	1	1	75.7221988395159	1	231.548128378208	1	1	1	1	296.442280176342
ROCK2	1	46.540103558286	1	1	35.0382432881277	1	31.8150740592267	1	103.615352448549	59.8779159408251	25.5144803943583	1	1	1	1	64.7430988902212	1	1	1	1	95.3283412044595	1	76.4739620028748	66.3268511542853	1	1	1	207.987041091827
ROPN1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.1663616549916	1
ROPN1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.4124279449075	1
ROR2	1	37.6577874896202	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RORA	204.613937777634	74.6905063314759	1	283.416745463359	26.3755635465079	1	1	82.260579973976	1	73.5589746160886	1	1	223.253944172001	1	1	1	92.5008451562247	1	1	1	1	1	55.8219405188717	1	1	1	30.9986589592045	105.019038989702
RORC	1	1	1	1	1	35.5157186123044	1	1	1	1	1	1	1	1	1	1	1	33.456535186948	1	1	1	1	1	1	1	1	1	1
RP11.1000B6.3	1	1	1	1	63.8540344571368	1	1	52.9690744988345	1	1	1	1	1	40.2548965985822	1	1	1	1	1	1	1	1	1	1	1	1	1	160.98503084651
RP11.1094M14.11	1	1	1	1	44.7548415945222	1	1	1	1	1	46.2534144027595	1	1	1	1	1	1	1	1	1	1	33.337485271297	1	1	1	1	1	1
RP11.1143G9.4	1	1	102.75592353116	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	163.877340778534	1	1	1	1	1	1	1	1	1
RP11.138A9.1	1	1	1	112.672216240303	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.6718617478729	1	1
RP11.138A9.2	1	1	1	109.891292593366	1	1	1	1	1	1	1	1	1	1	1	1	1	69.842852308547	1	1	1	1	1	1	1	1	1	1
RP11.147L13.11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.973884828427	1	1	1	1	1	1	1
RP11.14N7.2	1	130.197478499872	1	1	1	1	89.62763230432	118.433056710657	1	1	49.5338931218846	1	1	1	1	99.3311310023472	1	1	1	1	1	1	1	1	1	1	1	1
RP11.160E2.6	1	1	118.05901302892	1	1	1	1	1	1	1	1	117.750660410411	1	1	1	1	1	1	58.6173705429516	1	1	1	1	1	1	54.9540020780908	1	1
RP11.16E12.2	1	1	1	1	1	1	1	1	1	1	1	81.6899848647437	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.175K6.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.8449850208161	1	1	1	1	1	1	1	1	1	1	1	1
RP11.206M11.7	1	1	1	1	1	169.828284328791	1	1	1	1	277.351945254975	1	1	252.002133164671	987.65463441033	1	1	234.703390593585	1	1	1	239.366334651473	1	1	1	1	1	1
RP11.231C14.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	126.815065576712	1	1	1	1	89.0637910346637	1	1	1
RP11.290F5.1	1	1	1	1	1	1	1	1	1	1	1	93.652594740651	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.291B21.2	442.588552768937	1	1	1	1	1	1	1	1	1	1	1	176.560622774915	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.295G20.2	1	1	1	1	1	54.3336300320784	32.6217804441407	1	1	1	65.0234865513477	1	1	48.1966642522143	1	1	1	39.686166502596	1	1	1	51.0541343069839	1	1	1	1	1	1
RP11.322E11.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.4412437158094
RP11.325F22.2	1	1	1	1	1	1	1	1	1	1	1	62.5312395620393	1	1	1	1	113.451940317759	1	1	1	1	1	1	1	91.9994506807595	1	1	1
RP11.345J4.5	1	1	1	1	1	1	1	1	1	1	32.2093511059863	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.356I2.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.114457713291	1	1
RP11.382A20.3	1	1	1	1	48.9892005713183	1	1	1	1	81.326919961797	1	1	1	1	1	1	1	1	1	1	122.404938632287	1	70.4578990814046	1	1	1	1	1
RP11.390E23.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.6506289841211	1	1	1	1	1	1	1	1	1	1
RP11.417E7.2	1	94.6878801241064	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.467L13.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.8504803892639	1	1	62.356466183777	1	1	1	1
RP11.532F12.5	1	1	1	1	131.107498594792	104.535716831736	82.9994771115131	1	1	1	137.749759764073	1	1	133.564940239888	114.146319823105	1	1	126.180109407752	1	1	1	107.946676352836	1	78.5577496637527	1	1	110.663993939413	1
RP11.536O18.1	1	1	1	1	1	1	1	1	1	84.9750182504502	1	1	1	1	1	1	1	1	1	1	72.61425390765	1	99.0192941564273	1	1	1	1	1
RP11.53O19.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	226.975990404357	1	1	1	1	1	1	58.8896787273944	1	1	1	1	1	1
RP11.660L16.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.0097622266261	1	1	1	1	1	1
RP11.693J15.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	180.056774948492	1	1	1	1	70.8670644367926	1	1	1
RP11.758H9.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66.247261829783	1	1	1	1	1
RP11.792A8.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47.2446016246115	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.796E2.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	89.0741552600293	1	52.8586404548352	188.718405935972	1	1	1	1	147.198673706679	1	1	1
RP11.817J15.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.5225544176919	1
RP11.834C11.4	1	1	1	1	1	1	1	1	97.6119447809663	1	1	1	1	1	1	62.6360300610935	1	1	1	1	1	1	1	1	1	1	1	1
RP11.83A24.2	1	1	1	1	39.5044605616501	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.91J3.3	1	1	1	1	1	1	1	1	61.3670622704672	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP4.665J23.1	1	47.115940259783	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP5.1171I10.5	1	1	1	1	1	1	1	1	1	1	1	1	179.021254297856	1	1	1	69.6603329870406	1	67.9402943171461	1	1	1	1	1	147.527762025328	185.338420163857	1	248.97894543454
RP5.887A10.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	118.369665716716	1	1	1	1	142.000192269646	1	1	1
RP9	1	1	1	1	1	24.6229545619155	41.0637935331447	1	1	1	48.7751625296519	1	1	1	1	1	1	1	1	1	1	35.8077088168982	1	1	1	1	1	1
RPA1	1	1	1	1	1	1	1	1	1	1	38.5857688318489	1	1	1	1	1	1	1	1	1	1	1	31.5156096925768	82.8179939531216	1	1	34.5336240409041	1
RPA2	1	50.4892717500216	1	1	53.5855553454092	27.1366703978989	1	63.4104701101674	1	1	45.0553780063205	1	118.350542789552	1	1	1	1	1	1	1	1	28.5974592144784	36.310863060033	1	102.980046514904	55.372300224146	39.0335033725042	1
RPAP2	1	1	1	1	1	1	24.7561042644676	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.2307273529592	1	1	1	1	1	1
RPE	1	1	1	1	1	1	45.7050891407066	1	1	1	40.0085287195829	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RPF1	1	1	1	1	32.0268331920721	1	1	1	1	1	30.8371935975221	1	1	1	1	1	1	1	1	1	56.3877539279265	47.1662854222169	1	1	1	1	1	1
RPGR	1	1	1	1	1	1	1	1	1	65.0786580595167	1	1	1	1	1	1	1	1	1	1	49.8815916072102	1	1	1	1	1	1	1
RPH3AL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	81.5744964589585
RPL39L	1	1	1	1	28.9691868445769	55.089447158257	36.8542644358272	1	1	1	98.0120444605383	1	1	44.8304349845981	72.6835803200284	1	1	73.7308723049183	1	1	1	44.6308987408592	1	1	1	1	1	1
RPP21	1	1	1	1	1	1	1	1	1	1	37.9200868054777	1	1	1	1	1	1	31.6650825263089	1	1	1	30.4589494798051	1	1	1	1	1	1
RPP25	1	1	1	1	1	1	1	1	1	1	42.5833657232842	1	1	1	1	1	1	1	1	1	1	26.9843824105339	1	1	1	1	1	1
RPP25L	1	1	1	1	44.0030303121488	1	34.2648244345804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.786261253205	1	55.8747764617526	1	1	26.3544451341671	1
RPP30	1	1	1	1	1	1	23.9560879088249	1	1	1	41.785865162942	1	1	1	1	1	1	1	1	1	1	24.3442572364712	62.8972282514627	1	1	1	1	1
RPP38	1	1	1	1	1	1	26.9038851352894	1	1	1	53.8348462501656	1	1	38.5797704715878	1	1	1	1	1	1	1	47.1959912324569	1	1	1	1	1	1
RPP40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.5713913634126	1	1	1	1	1	1
RPRD1A	1	1	1	1	44.0652818585194	28.0574605751816	1	1	1	1	35.8019719120803	1	1	41.6745560722202	37.9923884063339	1	1	32.7452576259067	1	1	1	32.7029748409886	1	1	1	1	52.2820139126815	1
RPRD2	1	1	1	1	41.3538396291372	1	1	1	1	1	1	1	1	1	43.8178706554032	1	1	33.1699033739179	1	1	1	1	1	1	1	1	1	1
RPS6KA1	1	1	51.6118440720627	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.1356135886436	1	1
RPS6KA2	1	1	1	1	1	1	1	1	1	83.8449605911333	1	1	1	1	1	1	1	1	1	1	85.0524898702089	1	62.3714754209464	1	1	1	1	119.295943066929
RPS6KA3	1	1	1	1	1	1	1	1	1	47.3363385302996	1	1	1	1	1	1	1	1	1	1	53.2239289268227	1	90.6028065482557	1	1	1	1	1
RPS6KA4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	88.2509080038458	1	1
RPS6KA5	1	1	1	1	39.4964700674905	28.1788668233104	1	1	1	1	47.7370158095325	1	1	66.1533090112901	1	1	1	42.2272605726463	1	1	1	33.2448357309558	1	89.8929796327096	1	1	48.8534996838271	62.561342469804
RPS6KB2	1	1	1	1	52.0389397110705	56.2322116290295	65.9887592444163	1	1	1	121.152598447111	78.0733886582443	1	89.292892049899	37.580879381116	1	1	47.0040832936424	52.2797364771722	1	1	94.6046949064726	1	1	1	58.6237495633717	24.3368101612096	67.3232205166361
RPUSD3	1	1	1	1	1	40.9968363903455	54.5479411370519	1	1	1	64.3271715850554	1	1	47.2768960693035	62.4640370564777	1	1	30.7781659403274	1	1	1	70.9491709534896	1	1	1	1	33.8823361535799	27.2720217537323
RQCD1	1	1	1	1	1	1	35.0344385137892	1	1	1	39.6008440589648	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRAD	1	1	1	1	1	1	1	1	134.835148902539	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRAGC	1	1	31.1390390669154	1	44.0180267845544	1	30.5712391503588	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.0248771841133	28.1885492414121	1
RRAS	1	44.201117474321	1	1	1	22.3249109237133	41.0314385455314	1	114.582446984138	1	1	1	1	1	1	83.4155332546213	1	1	1	1	106.25539106593	1	38.6270502276211	1	1	1	1	1
RRAS2	1	1	1	1	1	1	30.1612770682409	1	1	1	41.8795172581274	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRBP1	1	354.862599338011	80.207014968057	1	95.3105539301829	188.450744946076	199.363590480825	202.624222041518	85.5244178321345	135.930412586203	130.236300769809	278.128914884173	1	184.280046303384	52.8995837887904	168.947231602141	1	105.096266263224	67.0768791732986	1	118.411626115022	95.2697545425039	149.675457229679	62.6212098203713	1	164.630066014231	92.5402422132657	27.4893854196484
RREB1	1	1	33.8107289151806	1	30.7369638295583	1	1	1	1	1	1	1	1	37.8304306131854	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRM1	1	1	1	1	1	1	1	1	1	1	56.4979456648606	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRM2	1	1	1	1	1	1	1	1	1	1	198.306068188424	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRN3	1	1	1	1	1	1	1	1	1	1	1	1	1	33.7915574924249	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRNAD1	1	1	1	1	35.4784422919594	28.4722707605048	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRP1	1	1	1	1	1	21.8173041124807	34.3622409545735	1	1	1	51.7897790178838	1	1	1	1	1	1	1	1	1	1	29.9193949735967	1	1	1	1	38.0734721004273	1
RRP12	1	1	1	1	35.9058444632773	1	1	1	1	48.4315580682216	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.2254935616344	1
RRP15	1	1	1	1	33.8789716941041	30.0433612030516	50.5724432404347	1	1	1	49.1436429410084	1	1	1	1	1	1	1	1	1	1	31.9509853355336	1	1	1	1	29.5163940562502	1
RRP1B	1	1	1	1	1	29.250641648322	46.2399001617165	1	1	1	80.8691551500458	1	1	39.3394298658434	1	1	1	1	1	1	1	31.0262659241683	1	1	1	1	30.5674546756944	1
RRP36	1	1	1	1	1	1	1	1	1	1	35.0899636561116	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRS1	1	1	1	1	1	1	33.533249919663	1	1	1	44.5029928533016	1	1	1	1	1	1	1	1	1	1	35.0862945203072	1	1	1	1	1	1
RSAD1	1	1	1	1	44.349468518023	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RSAD2	1	67.7848941385957	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.7717951305541	1	1	1	1	1	1	1
RSBN1	83.5387718833834	48.7349537907665	1	104.426689790535	28.0057119499275	1	1	59.141347800112	1	1	1	1	1	1	1	1	1	1	1	1	60.1197725914549	1	1	73.998165034522	1	1	33.2454025259873	53.3405533458624
RSPO3	1	1	1	1	1	1	1	141.795879308117	1	1	1	1	1	1	1	1	1	1	1	1	103.572787387739	1	1	1	1	1	1	1
RSU1	1	120.978396799263	76.3286349827352	1	1	47.6024565469141	96.3530014398907	94.2966303460743	276.087858551363	142.713467579777	96.9195105977138	1	1	35.9672962504674	1	190.153018200552	1	1	66.3478531322078	1	142.945308459951	77.4688057336274	150.726502035682	64.3565749565496	1	73.406159078941	37.3219924571649	54.3730383268504
RTN2	1	1	1	1	39.0072482354529	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RTN4IP1	1	1	1	1	1	1	1	1	1	1	94.4397194901998	1	1	1	1	1	1	1	1	1	1	40.4756060331948	1	1	1	1	1	1
RUBCN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	77.6041176496247	1	1
RUFY1	1	1	1	1	26.8638772128705	23.4213767000205	31.6514052255707	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RUFY3	1	35.3563859514703	1	1	1	1	1	61.7967137938576	1	1	1	1	1	1	1	46.5558920850646	1	1	1	1	58.3789528383961	1	1	1	1	1	1	1
RUNDC1	1	1	1	1	56.1698234340215	21.171011572226	1	1	1	1	1	1	1	1	46.6274374335874	1	1	36.5987549261609	1	1	1	1	1	1	1	1	1	1
RUNDC3B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.8158642378392	1	1	1	1	1	1	1
RUNX1T1	1	121.038084496486	1	1	1	1	1	181.437544615639	65.1924534493778	1	1	1	1	1	1	80.8403891267378	1	1	1	1	43.3108370048257	1	1	1	1	1	1	1
RUNX2	1	72.0000210830205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.6200859942541	1	1
RUNX3	217.80600456773	1	1	124.668417419407	1	1	1	1	1	1	1	1	272.369734324598	1	1	1	253.031310701232	1	57.9997748015621	1	1	1	1	1	1	1	1	1
RUSC1	1	35.8817739096753	1	1	1	90.6418431222754	53.039430026815	1	1	1	108.941385128804	1	1	81.8789445465112	90.5872452491396	1	1	92.0220218273345	1	1	1	56.4661730438501	1	1	1	1	29.49558619283	109.277681979811
RUVBL1	1	1	1	1	32.214956167415	35.6641682254882	65.1682842884823	1	1	1	113.576757290082	1	1	42.8065556532941	52.1761624575118	1	1	1	1	1	1	73.2390835460984	1	1	1	1	30.5894284662724	1
RXRA	1	1	1	1	33.7556724187463	25.7028168535465	1	1	1	1	1	1	1	1	1	1	1	1	79.6652480517909	1	1	1	1	1	1	1	1	1
RYK	1	1	1	1	46.0721841003568	1	30.3081656555034	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.5703557457798	1	1	1	1	1
S100A1	1	1	1	1	1	591.069848085407	87.0425947042338	1	1	1	1	1	1	416.874506749414	265.057978410668	1	1	696.745126759051	1	1	1	81.9058379640524	1	1	1	1	181.673234506139	1
S100A12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	212.041505349947	1	1	1	1	1	1	1	1	1
S100A14	1	1	1	1	229.296854426689	1585.9676740377	414.408980821924	1	1	1	278.094578378663	1	1	747.708664662001	462.764449016458	1	1	1385.66296763254	1	1	1	409.451430872705	1	218.376838196185	1	1	123.176186433332	1
S100A16	1	258.666231751811	1	1	206.807700711531	726.587340215134	498.397329203344	119.814085996359	1	336.020951981411	325.458980354451	1	1	319.798855777808	314.279001367949	1	1	431.141820874383	1	1	313.940259626201	316.057538686386	414.223829578284	220.835537126661	1	1	177.374315169075	418.129244190718
S100A2	1	1	1	1	1	1	317.682338401525	1	1	1	356.81472783088	1	1	1	1	1	1	1	1	1	1	1	1	174.336673190806	1	1	58.3841717737849	1
S100A4	1697.43932948769	690.922702340197	1260.29191149583	2028.20328707125	1	220.507339587222	1296.47512436616	941.494625096347	3022.20772334601	1	347.882460139412	80.9270018568426	2724.85240316788	1	1	950.112943226287	1127.43359169862	1	2854.31036199563	1	217.605940767354	207.288100850248	66.2140140002149	1	373.545023406316	756.832190116427	1	116.033176288803
S100A7	1	1	1	1	1	448.087083215582	1	1	1	1	451.249742749786	1	1	1	867.586743977438	1	1	1	1	1	1	1	1	1	1	1	1	1
S100A8	1	1	335.944807196744	1	1	2397.50070887774	2204.15446656103	1	1	1	3581.36042034026	1	1	144.219534775139	1	1	1	1	2284.7615063888	1	1	1373.15746366911	1	1	1	1	1	1
S100A9	1	1	769.151493523984	1	1	2239.25474072999	2017.05889850111	1	1	1	3374.47181308821	1	1	208.914402023189	145.286967184375	1	1	319.0973588076	4074.81793085147	1	1	1703.91243099652	1	1	1	141.555240994839	314.714359150799	1
S100B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.5584315408019	1	413.801982850878	37.895209286714	1
S100P	1	1	1	1	1	1250.16595713843	1	1	1	1	159.408984596344	1	1	202.389776618248	171.415026899356	1	1	395.097520597954	1	1	1	347.579936716996	1	1	1	1	1	1
S1PR1	1	1	1	1	1	1	1	1	1	235.263452913437	1	1	1	1	1	1	1	1	1	126.810527386265	376.969760217237	1	222.176671299486	1	1	1	1	103.299497731498
S1PR3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108.051994126831	1	1	1	1	1	1	1	1	1	1	1	1
S1PR4	1	1	1	1	1	1	1	1	1	1	1	1	134.103731320519	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
S1PR5	1	1	1	1	1	1	1	1	1	1	1	1	287.407640822857	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SAA1	1	1	1	1	1	269.040772281811	663.891982304686	1	1	1	206.09850058837	1	1	1	1	1	1	1	1	1	1	1	1	748.565962251026	1	1	1024.78075792117	1
SAA2	1	1	1	1	1	1	140.16465532941	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	322.57937677892	1
SAC3D1	1	1	1	1	1	50.2885378423983	41.4242702565784	1	1	1	132.32397943407	1	1	37.586103947653	1	1	1	1	1	1	1	55.8348768336006	1	1	1	1	1	1
SAE1	1	1	1	1	33.5452068234222	26.3983464619891	55.7941334473142	1	1	55.2024200388242	124.560329170639	1	1	1	1	66.1930758542717	1	1	1	1	59.7245329239732	48.357070620192	47.291541061735	1	1	1	1	1
SAFB	1	57.6273356226301	39.4825427937936	1	51.9928468063209	28.2435817585742	39.5297605476756	1	1	47.6509929566728	48.3845782771466	1	1	43.0442199863619	50.2881546049809	45.2642259067464	1	44.2683860664058	1	149.764621503316	57.9357854158642	32.3748495043272	33.5759017116964	68.5410027357457	1	39.81751313672	44.3525584681094	53.2140442571342
SAFB2	1	36.9413994821497	32.3541004429372	76.2723351961966	49.4686305007434	27.9181320568109	41.6514469210278	76.3260071511634	55.5804613887945	47.1866327516576	40.2089752220665	1	1	1	44.9570985849501	52.2829905145807	1	28.5061263806181	1	162.531324956457	57.1533769704381	27.1992298009199	49.5729066698155	62.7482300576291	82.20151644327	1	34.593645203327	152.594359356906
SAMD1	1	1	1	1	1	1	1	1	1	1	30.8529746574379	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SAMD3	142.462807180897	1	1	1	1	1	1	1	1	1	1	1	281.512720924812	1	1	1	175.903781464147	1	1	1	1	1	1	1	1	1	1	1
SAMD4A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	136.904223491673
